gene,p,fdr
RETSAT,0.000277621441803952,0.00707398210045867
SPG11,0.00027991242036265,0.00711517137929059
BAZ1B,0.000282353090191433,0.00714518635023666
ZNF627,0.000282447882078746,0.00714518635023666
CNNM3,0.000289480227708252,0.00730556679926879
HMOX1,0.000290713581249303,0.00731918274128616
UTP11L,0.000295066054045501,0.00739347221882658
ZNF98,0.000294526277588279,0.00739347221882658
MORC3,0.000298738669872251,0.00745271954215686
CAD,0.000298843527000886,0.00745271954215686
TRRAP,0.000300940928255187,0.00748732512302823
DCAKD,0.000303554779414154,0.00753458674832919
NUP88,0.000307182758657002,0.0076067392513444
IFIH1,0.000308637550715994,0.00762486539227874
HBS1L,0.000320852556624822,0.00786337731841837
VPS13B,0.000322019054086334,0.00786337731841837
FZD7,0.000320219959592398,0.00786337731841837
RAD51C,0.000321407898923127,0.00786337731841837
LIMA1,0.00031976824959284,0.00786337731841837
CEP63,0.000323627787156147,0.00787023059624067
RNF123,0.000323791836076259,0.00787023059624067
ASH2L,0.000324701223542133,0.00787419128079532
EIF2B1,0.000325683110287398,0.00787988791381137
PDPK1,0.000328888923215301,0.00788288100920993
PANK4,0.000327647592840016,0.00788288100920993
FERMT2,0.000329543134426162,0.00788288100920993
CSGALNACT2,0.000328794223041734,0.00788288100920993
WWP1,0.000329467560153246,0.00788288100920993
SMARCAD1,0.000332556193771,0.00793695766536262
BAIAP2,0.000333730678820503,0.00794700887331261
CD28,0.000336037606966658,0.00798392053128665
ZNF254,0.000338469583013861,0.00802363063193983
OGDH,0.000342111285459401,0.00809177567334353
POLR3B,0.00034879081629487,0.00823130720602815
ZNF737,0.000352610276058835,0.00828437817849588
YWHAE,0.000351858631882631,0.00828437817849588
NMI,0.000354682639988316,0.00831454926497056
HERC4,0.000356605632965702,0.008322638987069
MUM1,0.000355872417797716,0.008322638987069
N4BP2,0.000357995581306983,0.00833663440884628
DNAJB14,0.000363456258742982,0.00844515434687161
MCM4,0.000364999132677344,0.00846236450684242
C21orf2,0.000366366129280631,0.00847543047759073
STAMBPL1,0.0003678341134203,0.0084907703773977
ZNF730,0.000371063104505253,0.0085466041253841
GARS,0.000377522018811472,0.00867642652819655
HMGCR,0.000388711376486483,0.00891416589251285
POLD1,0.000392432944816655,0.00892192916998037
TPD52L2,0.000392252035511974,0.00892192916998037
EIF4EBP1,0.000392056922519121,0.00892192916998037
NPEPPS,0.000391139263445682,0.00892192916998037
CENPI,0.000400847801522072,0.00909207187844705
SMARCA5,0.000401640486809776,0.00909207187844705
HDAC1,0.00040263684659213,0.00909510941049331
CFAP36,0.000408317311972767,0.00920371650427503
PGM2,0.000414058243555458,0.0093132204931056
S100A11,0.000416233799116859,0.00934223478060372
ANXA6,0.000420028624143572,0.00940739268809031
MAP2K1,0.000421741714815059,0.00942574862200011
PGK1,0.000426480220492049,0.00951150073143895
CMPK2,0.000430053679121479,0.00957096257606009
FAM120A,0.000431221174816537,0.0095767414171361
ADCY3,0.000434565069196471,0.00963072881292768
TGFBR2,0.000436135291763459,0.00964526455516295
BRAP,0.000438287677324528,0.00967258725543189
EPHA7,0.000439762211663839,0.00968486758004559
RFC1,0.00044592722914021,0.00980017987541683
ERCC6L,0.000447752976693307,0.00981984646806174
GYS1,0.000450437416611996,0.00985822470506212
PAPOLA,0.000453550102490276,0.00988533064291306
RSBN1,0.000453031129008705,0.00988533064291306
ZKSCAN8,0.000456430468434262,0.00992759796188252
SRSF1,0.000463163333004846,0.0100121106554675
MYH9,0.000462721164290346,0.0100121106554675
NUP205,0.000462461608467772,0.0100121106554675
ALG9,0.000465411379374548,0.0100401321902293
CTH,0.000469498237084051,0.0101076263326524
C20orf96,0.000472444686502357,0.0101222395582806
UTP4,0.000473213532065804,0.0101222395582806
TNRC18,0.000473361000891834,0.0101222395582806
PCNXL3,0.000474015199714725,0.0101222395582806
CDT1,0.000480076252784787,0.0102309583649025
AP1M1,0.000483021330731396,0.0102606675088628
SETD7,0.000484388323008218,0.0102606675088628
TOMM70A,0.00048418417182442,0.0102606675088628
HDAC9,0.000487176369270607,0.010282080909628
UBC,0.000487348606959334,0.010282080909628
CTDP1,0.000493927001985486,0.010358719570467
SFT2D2,0.000493546282644684,0.010358719570467
AHCTF1,0.00049255403384849,0.010358719570467
NBAS,0.000496760260456373,0.0103974682292744
CECR5,0.00049979131440556,0.0104401951993352
MED27,0.000502534620118998,0.0104767543629156
CHCHD3,0.000503669787000541,0.0104797092368219
FYB,0.000506338066025843,0.0104956350409196
TUBA1C,0.000506425086342598,0.0104956350409196
SP100,0.00050945256988674,0.0105170551071139
ERCC4,0.000508575504068543,0.0105170551071139
SOS2,0.000517937893586835,0.0106713414832959
GTF2B,0.000521206492633902,0.0106969013439592
ZZEF1,0.000520449330166391,0.0106969013439592
GART,0.000523058045618116,0.010714056938302
ASCC3,0.00053210716896342,0.0108154114169463
KMT2A,0.000529039290246698,0.0108154114169463
PTPN6,0.000530914300625222,0.0108154114169463
SSB,0.000531645885060143,0.0108154114169463
TOP3B,0.000533451439594394,0.0108218831466947
AGO1,0.000542440167586509,0.0109831119536854
HDLBP,0.000545698816027222,0.011007013020846
GLUD1,0.000545707442402355,0.011007013020846
FKBP9,0.000548780037811447,0.0110388328920677
LRRC47,0.00054937788115798,0.0110388328920677
PPID,0.000554973113633414,0.0111300596496557
MASTL,0.000557120297281802,0.0111519203340147
LDOC1L,0.000567347265113031,0.0113351255675708
SREBF1,0.000574372677825091,0.0114306651566617
PYGL,0.000575361982854666,0.0114306651566617
THOC5,0.000575379960013971,0.0114306651566617
TRAF6,0.000579959734093527,0.011478415074958
ZFP36L2,0.000579031594102903,0.011478415074958
UPK3BL,0.000585521331144426,0.0115667874948362
USF2,0.000594597886260094,0.0117241366395472
SLC12A6,0.000598012479730857,0.0117694657624642
FBXL20,0.000599427155896846,0.0117753390457278
SLC7A11,0.000600611694210358,0.0117766779967009
DCAF10,0.000602931867581359,0.0118002379798066
FAM126B,0.000607078688957391,0.0118374733637921
SYNE2,0.000606451172099796,0.0118374733637921
IQGAP1,0.000610028173949661,0.0118494214741682
KRT18,0.000611061264759458,0.0118494214741682
ZDHHC7,0.000610199425241349,0.0118494214741682
PDHX,0.000612753773819978,0.0118604395596825
KRI1,0.000620797820997268,0.0119941322595241
PSAT1,0.000623525382373265,0.0120248066885842
CD96,0.000625738187773645,0.0120267895756712
KIAA1551,0.00062590837776505,0.0120267895756712
RCN2,0.000632342345205956,0.0121283261810502
SCAPER,0.000634778459533489,0.0121309383507586
LIG3,0.00063429319610373,0.0121309383507586
CAPZB,0.000636252397809972,0.0121371185253117
KMT2D,0.000639349525786701,0.0121741843818121
HIPK3,0.000646518283521002,0.0122885069781316
