gene,p,fdr
CDK13,1.81028004592698e-10,5.28941200919289e-08
RHOA,1.79049717257443e-10,5.28941200919289e-08
ATXN2L,2.30091021745508e-10,6.58576853057296e-08
KAT6A,2.77934870237846e-10,7.79607311017157e-08
ARID1B,3.56220337187541e-10,9.60767351741395e-08
CDK4,3.55566766719826e-10,9.60767351741395e-08
PCM1,4.4780086545245e-10,1.18498247886238e-07
KIF7,7.0202613084735e-10,1.80429623440835e-07
KMT2C,7.07567150748374e-10,1.80429623440835e-07
FAM21A,7.56001643743917e-10,1.89337911669793e-07
PHF3,8.52382599030514e-10,2.06114930196603e-07
PRRC2A,8.44945403226973e-10,2.06114930196603e-07
GOLGB1,8.81682143377525e-10,2.09586306116437e-07
PTPN22,1.04598040782507e-09,2.36610890641074e-07
PCNT,1.0264376648547e-09,2.36610890641074e-07
TNRC18,1.0354043657713e-09,2.36610890641074e-07
MLLT10,1.24077532379592e-09,2.76220220892664e-07
TCF20,1.49376471232792e-09,3.27344532662486e-07
MIA3,1.54792885790907e-09,3.33995418956534e-07
BDP1,1.91631658744978e-09,4.07217274833079e-07
DCLRE1C,2.09396312056572e-09,4.38325862178122e-07
CAMSAP3,2.19701880193137e-09,4.53135127898345e-07
ATRX,2.40021723674285e-09,4.87870242685774e-07
SGK223,2.60700198696399e-09,5.22331469530999e-07
C4B_2,4.02179714655345e-09,7.94446549019889e-07
C10orf71,4.54494099504002e-09,8.85316631325503e-07
AKAP13,4.71222923409499e-09,9.05328972714826e-07
MYO9A,5.64739256115037e-09,1.07033352256938e-06
KIF26A,5.97031154394914e-09,1.11644825871849e-06
TMEM131,6.69375286311605e-09,1.23526163033161e-06
CTNND2,7.40920277151905e-09,1.34953336195525e-06
PCDHGB4,8.22539140396460e-09,1.478754685762e-06
SYNE1,8.32952728521911e-09,1.478754685762e-06
MYH4,9.53588569930279e-09,1.67175996165902e-06
KIAA1429,1.06135869595451e-08,1.83772292725457e-06
FASTK,1.16703840549939e-08,1.95950759691739e-06
SUZ12,1.16760848978504e-08,1.95950759691739e-06
ZNF777,1.17360882810026e-08,1.95950759691739e-06
RSF1,1.20120396591515e-08,1.98198654376e-06
WNK3,1.2846418976495e-08,2.09501193192258e-06
RBM12B,1.34935786566358e-08,2.17525793861283e-06
RAC1,1.43359587030072e-08,2.28479341829177e-06
KIAA0355,1.49269076422399e-08,2.35224583912826e-06
MYO18A,1.52640477106493e-08,2.37864743490952e-06
SUPT6H,1.56588682509228e-08,2.41335854087024e-06
MYH9,1.58365479838874e-08,2.41421288558718e-06
HSPA1A,1.61212878335576e-08,2.43119421360909e-06
PTEN,1.6408517246608e-08,2.44818568493274e-06
TOP2A,2.19786405049628e-08,3.24474140086424e-06
FASN,2.42808885430169e-08,3.54728606058137e-06
MYH14,2.57282427100925e-08,3.7199856083407e-06
AKAP11,2.66512233133251e-08,3.81411639764678e-06
CASC5,3.09043804372441e-08,4.33433935632348e-06
POTEF,3.07181241581994e-08,4.33433935632348e-06
RGPD8,3.19389317257725e-08,4.43508433122732e-06
KIDINS220,3.25722898693134e-08,4.47868985703059e-06
NKAP,3.35197994076814e-08,4.56422511352166e-06
IRF2BPL,3.89928920169766e-08,5.2584164474817e-06
MKL1,3.94173748755844e-08,5.26503507266734e-06
BIRC6,4.47437070622251e-08,5.92009897686517e-06
FLNB,4.69409827605492e-08,6.15277834781965e-06
MAST4,5.78015179480696e-08,7.43730540570345e-06
RAPGEF1,5.74641978993609e-08,7.43730540570345e-06
RIF1,5.88617941982987e-08,7.50487876028308e-06
TAF3,5.99712830622612e-08,7.57745265719111e-06
EP300,6.08779967861006e-08,7.6233384368309e-06
SOGA3,6.28091179157674e-08,7.79555644927998e-06
DNMT1,6.34108064684539e-08,7.8011979010532e-06
SUPT16H,6.60876919627781e-08,8.0598250415475e-06
PCNXL3,6.82047988656746e-08,8.24631296630247e-06
OTUD7B,6.90475571388026e-08,8.27685460574108e-06
ACTN2,7.23970471097547e-08,8.60481852300262e-06
HNRNPH1,7.6393308753812e-08,9.00349710312784e-06
ARHGAP32,8.32123242715245e-08,9.72544039923442e-06
PPP6C,8.68304386428362e-08,1.00644372063287e-05
GPATCH8,8.91520733836098e-08,1.02488346656158e-05
PGR,9.29800032573128e-08,1.06019881762912e-05
CTCF,9.74385599561795e-08,1.10207726079469e-05
ADGRL3,1.15599000173124e-07,1.29702078194245e-05
DOPEY2,1.20542739811692e-07,1.34175549671348e-05
NES,1.39056291604591e-07,1.53564133051527e-05
CCDC14,1.44144118084657e-07,1.57939160635727e-05
MAP3K4,1.56648028661235e-07,1.70309193951459e-05
RGR,1.64636734193193e-07,1.77617707466118e-05
TP53BP1,1.71193808443145e-07,1.83281920871382e-05
HSPA1B,1.74643649624253e-07,1.85558877725768e-05
FAM110B,1.8624663273596e-07,1.96399174746003e-05
ZFP36L2,1.89160998667273e-07,1.97983806440933e-05
SAFB,1.9619127275139e-07,2.03820933358388e-05
AKAP12,1.9964396724667e-07,2.05882841223128e-05
IRS1,2.03475074216947e-07,2.083020376564e-05
HUWE1,2.11672783209334e-07,2.15123969892095e-05
TPR,2.16546886612631e-07,2.18494250700874e-05
MAP2K2,2.20786553563813e-07,2.21180815266605e-05
TANC2,2.31372177533618e-07,2.30141474461631e-05
FGD1,2.38086049607115e-07,2.35151890545056e-05
KRT8,2.45685366238667e-07,2.40960647657154e-05
PARP1,2.6892405705263e-07,2.61920826400218e-05
ATAD5,2.86779185578482e-07,2.77384695016428e-05
KIF1A,2.94849991311464e-07,2.80595712192144e-05
MAP1B,2.96101001101158e-07,2.80595712192144e-05
RAI1,2.94003470318917e-07,2.80595712192144e-05
ABCC1,3.13952789037629e-07,2.93545857750183e-05
AGAP2,3.13742664006779e-07,2.93545857750183e-05
PHACTR2,3.67287847881063e-07,3.41139871955756e-05
ARHGEF5,4.07862536003496e-07,3.76333688647963e-05
CNGA3,4.11511278046747e-07,3.77218671542851e-05
CKAP4,4.21814394513491e-07,3.84152395003357e-05
PGK1,4.26167065643112e-07,3.85612457783526e-05
ANAPC1,4.30639488976124e-07,3.87161463646804e-05
ZNF628,4.47289992356952e-07,3.99569563236067e-05
SIPA1L1,4.53792300162572e-07,4.02812468973423e-05
NOC3L,4.75740368539321e-07,4.16879820871927e-05
MYH6,4.78557227524992e-07,4.16879820871927e-05
LMTK2,4.78154213006497e-07,4.16879820871927e-05
SH3RF1,4.81558048868254e-07,4.16904421936868e-05
APBA2,5.14401123908124e-07,4.42605875019107e-05
ULK1,5.30543789066344e-07,4.53711990344846e-05
C17orf53,5.38091125906962e-07,4.57377457020918e-05
POLR2B,5.48082950810823e-07,4.63064059344686e-05
ASPM,5.53532766809326e-07,4.64716818934609e-05
DNAH6,5.61209202290538e-07,4.64716818934609e-05
PARD3,5.58399670834877e-07,4.64716818934609e-05
AHCTF1,5.63293113860132e-07,4.64716818934609e-05
ACTA1,6.01406893708525e-07,4.93259162822343e-05
FMN2,6.33633812874683e-07,5.16669431719037e-05
STAT3,6.45153491884921e-07,5.23021833739076e-05
SLC12A2,6.53134552503454e-07,5.26448971198905e-05
NUP62,6.67150333671229e-07,5.34673338842228e-05
FLNC,7.02277980852818e-07,5.56466027201173e-05
USP34,6.98777003611829e-07,5.56466027201173e-05
TAX1BP1,7.48341417254485e-07,5.83082687610786e-05
ZNF737,7.46065473811382e-07,5.83082687610786e-05
IRS2,7.44976739452723e-07,5.83082687610786e-05
NHS,7.58053032656031e-07,5.87386396850875e-05
IQGAP1,7.79506375293379e-07,5.98636279980084e-05
GLUD1,7.81108301150484e-07,5.98636279980084e-05
DDX42,8.17850093812842e-07,6.23388454658973e-05
ANKRD11,8.4905724091923e-07,6.43677178588767e-05
FAM47B,8.71873749928964e-07,6.57420932406114e-05
IRF3,8.87316994413221e-07,6.61528211556049e-05
SP100,8.91471172792108e-07,6.61528211556049e-05
UBR4,8.87841214476876e-07,6.61528211556049e-05
NUP133,9.09234190665948e-07,6.71158396004732e-05
RGPD1,9.59760260854382e-07,7.04745427145691e-05
JPH2,9.79846542032313e-07,7.15747278750166e-05
LGR5,9.93654713382214e-07,7.220729199578e-05
RASIP1,1.01314609375133e-06,7.32441956951668e-05
FLT4,1.01917940557738e-06,7.33025187857575e-05
EIF4ENIF1,1.02998231152391e-06,7.37015404036882e-05
SSFA2,1.12185810381654e-06,7.9868324396076e-05
BRPF1,1.14414274147345e-06,8.10434441877027e-05
VPS13B,1.16031589318092e-06,8.17760321701631e-05
PKHD1L1,1.19042538654764e-06,8.30632639120929e-05
HIVEP1,1.1885759316461e-06,8.30632639120929e-05
GCFC2,1.21762056848672e-06,8.41237855814099e-05
ZNF208,1.21313485566997e-06,8.41237855814099e-05
TEX264,1.23936464696103e-06,8.52063194785708e-05
EZH2,1.25349637525202e-06,8.57574959166324e-05
TLN1,1.27047075403634e-06,8.64968559483482e-05
TET2,1.29311147617151e-06,8.69076144850646e-05
MYH8,1.29509386291469e-06,8.69076144850646e-05
SPICE1,1.28823575852083e-06,8.69076144850646e-05
TAF4,1.34431969014333e-06,8.97813507345722e-05
USP8,1.35119781114682e-06,8.98130298641431e-05
ROBO1,1.42415230983767e-06,9.41431681753135e-05
C4A,1.42976790169995e-06,9.41431681753135e-05
ZNF534,1.44429764428971e-06,9.46554881362765e-05
NAV1,1.45893037599814e-06,9.5169760573832e-05
EXPH5,1.55377832723521e-06,0.000100887689997564
CCDC120,1.61381825892032e-06,0.000104303230789666
LATS1,1.62865356304505e-06,0.000104779202851866
RLF,1.68473568719956e-06,0.000107892319693945
SRRM2,1.69415950657399e-06,0.000108002668544092
ACOX1,1.72004881151745e-06,0.000108941012741259
TNK2,1.72441389151939e-06,0.000108941012741259
ARHGEF11,1.84504777077524e-06,0.000116039439395169
OBSCN,1.85719636169145e-06,0.000116282048985369
ROCK2,1.88100909682508e-06,0.00011724956703543
TNFRSF10D,1.92703796956498e-06,0.000119587201429862
SVIL,1.96515728036882e-06,0.000121415554436884
TIMELESS,1.99878778791593e-06,0.000122414841596161
TJP3,1.99282811814584e-06,0.000122414841596161
SPIRE1,2.04325067774066e-06,0.000124593872849186
NOP58,2.13296314700477e-06,0.00012950133392529
SLTM,2.16346543869832e-06,0.000130787080938552
RBM39,2.28919263989058e-06,0.000137204815275493
ZC3H13,2.28734598425093e-06,0.000137204815275493
HCFC1,2.35416116595473e-06,0.000140498341925596
HBP1,2.37330088078736e-06,0.000141040444292554
PTPRF,2.42050129253215e-06,0.000143238525855542
BTAF1,2.55378125142578e-06,0.000150490680887591
SPHKAP,2.56792564831595e-06,0.000150691034383394
KIAA1109,2.66571892979372e-06,0.000155777949959821
PODXL,2.69575374547523e-06,0.000156879445146432
FPR2,2.76224056234877e-06,0.000160084396227031
GPRIN1,2.87555837586044e-06,0.000165965869224044
KIF20B,2.89417658829824e-06,0.000166355846929848
RAPGEF2,2.91790903249099e-06,0.000167035404819127
KRT4,2.94830510561561e-06,0.000168089345960402
DPYD,2.97377890695943e-06,0.000168855259798
LRBA,3.16201262909212e-06,0.000178414683352856
RBM5,3.16757619642504e-06,0.000178414683352856
PARK2,3.18943601147669e-06,0.000178927360243842
KLF5,3.20639878957455e-06,0.000179162322803917
SOX13,3.28533268815506e-06,0.000182844408537201
CD79B,3.30518772287676e-06,0.000183222362898603
SPTBN2,3.41793734266862e-06,0.000187986553846774
DLG5,3.40575554271091e-06,0.000187986553846774
CWC27,3.63603698615062e-06,0.000199200854417041
BRWD1,3.65775036246891e-06,0.000199610695850686
HTR1E,3.67940302509739e-06,0.000200014059794538
LRRFIP2,3.73975162074698e-06,0.000202156538396802
KIAA1217,3.7655100623586e-06,0.000202156538396802
TNS1,3.78862518592807e-06,0.000202156538396802
SRSF6,3.75245005707907e-06,0.000202156538396802
GLI4,3.79088553285981e-06,0.000202156538396802
NOTCH3,3.83273708244517e-06,0.0002036141575049
PLCH2,3.88909139169443e-06,0.000205173124520397
MDN1,3.89134054348846e-06,0.000205173124520397
CGNL1,3.99189655464417e-06,0.000209379887868357
ZBTB49,4.00098466657538e-06,0.000209379887868357
ESF1,4.09084971183573e-06,0.000212496915587022
PPRC1,4.08347444902019e-06,0.000212496915587022
SAMSN1,4.25247870075501e-06,0.00021926843300768
VASP,4.24502489841604e-06,0.00021926843300768
KIAA0232,4.29203402629536e-06,0.000220497352449789
IGHMBP2,4.31491636291603e-06,0.000220863875875538
BCORL1,4.37804833327918e-06,0.000223280464997238
PARP4,4.48292822452868e-06,0.000226978586097526
SPTA1,4.47597985994255e-06,0.000226978586097526
CD2AP,4.55220723692318e-06,0.000229657217618157
FRY,4.61101612235248e-06,0.000230962503985691
ZNF555,4.59583728420508e-06,0.000230962503985691
DHX9,4.66334063199746e-06,0.00023275214364329
HK1,4.68555141152348e-06,0.000233031413285875
ITGB7,4.7908961976863e-06,0.000237428689655655
FOXK1,4.80974631453689e-06,0.000237523563596408
ZNF281,4.87963885468496e-06,0.000240129596270023
PRPF4B,4.90605543360413e-06,0.000240585410686356
TOP2B,5.00620681732299e-06,0.000244641291334338
FOXJ3,5.02430814024422e-06,0.000244673339121268
AVEN,5.04864300418206e-06,0.000245007675202953
WHSC1,5.11446337352816e-06,0.000247346030392181
TUBGCP6,5.2532657185478e-06,0.000252318670214496
TRPS1,5.23913812246238e-06,0.000252318670214496
AMPD2,5.3440938955609e-06,0.000254242273637413
RFX7,5.32332826529857e-06,0.000254242273637413
ATF7IP,5.34769844727535e-06,0.000254242273637413
MKI67,5.60218802223977e-06,0.000265441510175381
ARHGEF28,5.80457214042596e-06,0.000274104795520115
BRCA2,5.92304260302832e-06,0.000278760645998229
ZBTB20,5.95574487701784e-06,0.000279362280602593
TARDBP,6.09749320525e-06,0.000285057807345438
SIPA1L3,6.23648201113381e-06,0.000289624702669377
RPA1,6.22634723595708e-06,0.000289624702669377
RALB,6.34773077768693e-06,0.00029381823154145
HSF4,6.38056804200382e-06,0.00029436666706942
SF3A2,6.46541274218214e-06,0.000297276690123552
CMYA5,6.48603687542295e-06,0.000297276690123552
LYAR,6.71922961942529e-06,0.000306961548574722
ANKRD12,7.18581945146355e-06,0.000326152484811574
ARAF,7.17065134237964e-06,0.000326152484811574
PIKFYVE,7.23136601085006e-06,0.000327160994523136
GTF2I,7.48952318279451e-06,0.000337751005269109
FXR1,7.5794150996545e-06,0.000339620756462155
HIST1H3C,7.55717427446617e-06,0.000339620756462155
GANAB,7.90420358165451e-06,0.000351925254706998
MEPCE,7.89405842236096e-06,0.000351925254706998
VPS13D,7.97158677704468e-06,0.000353802229582442
EPB41L3,8.05031724975039e-06,0.000356169398825707
SUCO,8.10612245955734e-06,0.000357510589607835
SLK,8.30744252503646e-06,0.000365241007566258
ATP2B2,8.36818610869292e-06,0.000366761906795057
FOXC1,8.41629462975191e-06,0.000367721284056918
IGF2BP1,8.47832782558827e-06,0.000369281204204582
ARHGAP21,8.66246904736521e-06,0.000376133524425068
CTAG2,8.95705244474878e-06,0.000385921358069018
RGPD2,8.97043584531194e-06,0.000385921358069018
RHBDF1,8.92945400972899e-06,0.000385921358069018
SLC3A2,9.02232867086111e-06,0.000386966848956658
KRT20,9.05265495966677e-06,0.000387083798199166
KIAA1462,9.09178699702393e-06,0.000387575418338178
DBN1,9.20686494244477e-06,0.000391291760053903
H3F3A,9.43618831327276e-06,0.000398033433255619
GAB1,9.44642355668736e-06,0.000398033433255619
TRIM72,9.45063338852913e-06,0.000398033433255619
FRYL,9.49546236488952e-06,0.000398724130741244
ZNF787,9.63917348104133e-06,0.000403550471855536
RPS15,1.00583368501139e-05,0.000419845756913236
NSD1,1.01395259590225e-05,0.000421978788057242
KIF3B,1.02250186216984e-05,0.00042214612124265
FARP1,1.01893412477004e-05,0.00042214612124265
FNIP1,1.02338453634582e-05,0.00042214612124265
ANKIB1,1.03664011004947e-05,0.00042636004526228
FKBP15,1.05806017228307e-05,0.000433897482931871
TCOF1,1.06198990855946e-05,0.000434239313922635
PELP1,1.07771617458436e-05,0.000439388643853069
AMER1,1.10672619555299e-05,0.000443768268904879
ZNF331,1.105918156166e-05,0.000443768268904879
ZNF43,1.09712867303585e-05,0.000443768268904879
ACTR3,1.09860284372708e-05,0.000443768268904879
LARP6,1.10744309530629e-05,0.000443768268904879
NRIP1,1.09990469236472e-05,0.000443768268904879
WDR55,1.16965136396556e-05,0.000467360694575981
SSRP1,1.18334298677762e-05,0.000471488221294209
DLGAP5,1.19193706167546e-05,0.000473567062039614
SECISBP2L,1.20447987060266e-05,0.000477198592802327
IQGAP2,1.2145149345527e-05,0.00047981892836906
ZNF318,1.2392622619447e-05,0.000488220596173438
UNC13B,1.2547268411188e-05,0.000492928401868099
CLIP2,1.26013404601252e-05,0.000493669832271665
CCDC28A,1.26397214186713e-05,0.000493794130631934
ANXA8,1.2849783458168e-05,0.000499219426595031
ESCO1,1.28283804681369e-05,0.000499219426595031
MYO5A,1.3045770962056e-05,0.000502970370138124
MAPK8IP1,1.30539190538522e-05,0.000502970370138124
RAD21,1.30420521016572e-05,0.000502970370138124
TIAM2,1.3144856977096e-05,0.000505086627681566
MAST3,1.32052233533235e-05,0.00050601982931793
RBM10,1.35703505061222e-05,0.000517185233283599
SLC4A2,1.35639804237511e-05,0.000517185233283599
ELMSAN1,1.38690285167038e-05,0.000527135839964149
DOCK6,1.39082386433742e-05,0.000527197424252225
SYNPO2,1.41288592711097e-05,0.000534116580262299
ZFYVE16,1.44337332608704e-05,0.000544175024149749
BACH1,1.46427985096536e-05,0.000546871214416451
PDZRN3,1.46612175843555e-05,0.000546871214416451
SLX4,1.45597553117874e-05,0.000546871214416451
PKN2,1.46199312531709e-05,0.000546871214416451
GIGYF2,1.48492812855997e-05,0.000552416896632722
PHACTR4,1.49813259287309e-05,0.000555854751720769
ARID1A,1.52507337132129e-05,0.00056159524325084
ARHGEF15,1.52375477899605e-05,0.00056159524325084
TOB1,1.52561702444613e-05,0.00056159524325084
SHROOM2,1.53159297468862e-05,0.000562319148429525
ZNF687,1.53929434075656e-05,0.000563564355951699
SHANK3,1.54302112431695e-05,0.000563564355951699
PDPK1,1.56143291753304e-05,0.000565868130966432
ESPL1,1.55780805809168e-05,0.000565868130966432
PPP1R10,1.55636621275481e-05,0.000565868130966432
TFAP2A,1.56593220172608e-05,0.000566036060031141
TRIP6,1.57416663580593e-05,0.00056754979607142
ZFC3H1,1.59584294669437e-05,0.000573889675061246
ATP1A1,1.61047856571282e-05,0.000575600146068938
NCL,1.60830180331674e-05,0.000575600146068938
CWF19L2,1.612911639252e-05,0.000575600146068938
PHF8,1.62255493013742e-05,0.000576523179481786
ZFHX3,1.62371947162428e-05,0.000576523179481786
RB1,1.64012331138336e-05,0.00058087700611494
ERC1,1.65110063628432e-05,0.000583291849468201
LRSAM1,1.66866452747603e-05,0.000587063956639556
ZNF716,1.67014986594783e-05,0.000587063956639556
ABCF1,1.67826772254163e-05,0.00058844262021616
SEMA6A,1.71561559288482e-05,0.000595581898272515
DST,1.71332242074781e-05,0.000595581898272515
MTMR9,1.70780796535081e-05,0.000595581898272515
UTRN,1.70797396506783e-05,0.000595581898272515
ACAA1,1.72343363087087e-05,0.00059577999689022
MGEA5,1.72468220133639e-05,0.00059577999689022
TBL1X,1.73003732459476e-05,0.000596161510502247
HGS,1.73794351388388e-05,0.000597418082897584
HELZ2,1.75962992194141e-05,0.000603393879100937
SPEN,1.76680622660937e-05,0.000604377008004789
SH2D3C,1.77244276760493e-05,0.000604829922522119
COPS6,1.78488626041679e-05,0.00060759781073654
ADAR,1.84049910344113e-05,0.000625012104739996
KRT79,1.85654869694789e-05,0.000628939504219665
FOXK2,1.89633466543227e-05,0.000640869727293676
PDCD5,2.0229848884321e-05,0.000682027958179331
ALK,2.03414449227182e-05,0.000684145719523075
CDH2,2.04678418683218e-05,0.000686749957423954
MSN,2.05514040674694e-05,0.000687624409996256
MIB1,2.05919609410644e-05,0.000687624409996256
PLIN4,2.06837747818648e-05,0.000689049741842408
NFKB2,2.08711259249914e-05,0.000693643462317547
RARA,2.10769599809006e-05,0.000698828283054682
UBE2Z,2.11314271116043e-05,0.0006989817576421
WWC1,2.15281902445216e-05,0.000708762601360132
KIAA1211L,2.14811608191976e-05,0.000708762601360132
ZEB1,2.19243550030178e-05,0.000720114938916452
PLCB3,2.20621233621165e-05,0.000721261725299963
COBL,2.20132536596341e-05,0.000721261725299963
FAM114A1,2.24552349662648e-05,0.000732406210236893
NOTCH1,2.26000582045439e-05,0.000735419527421642
FCHO1,2.28782208390305e-05,0.00074274779460047
MYBL1,2.33460736813085e-05,0.000756186335751389
ALS2,2.35506260460967e-05,0.000761054217273057
YEATS2,2.39893954603618e-05,0.000773451198463391
ATP1A3,2.43514375431508e-05,0.000781947788119554
RBL2,2.43644337545986e-05,0.000781947788119554
CKMT1B,2.44491146680976e-05,0.000782874048447646
ZC3HAV1,2.48056699509845e-05,0.000792481824743866
RAD51C,2.51951756896054e-05,0.000803096225106172
SHANK2,2.52917499350737e-05,0.000804346469023603
PRR14L,2.5357336747271e-05,0.000804607800634561
ZNF597,2.54652028947002e-05,0.000806206479905576
SETDB1,2.56365226789791e-05,0.000809802321109643
ARHGEF16,2.5730042918505e-05,0.000810930004341648
SHB,2.61524317873959e-05,0.00081843466822351
NUMA1,2.62015804657651e-05,0.00081843466822351
KDM3A,2.61427685152531e-05,0.00081843466822351
KMT2D,2.61471512818157e-05,0.00081843466822351
SMG1,2.73546797251134e-05,0.000852554184766034
NHSL2,2.76332455267801e-05,0.00085932653772304
BZW2,2.77084980471169e-05,0.000859760365289412
TUBB3,2.78194998006806e-05,0.000860854438908879
TRIM33,2.78665180224336e-05,0.000860854438908879
PLXNB2,2.80279637802758e-05,0.000863938883556854
DYSF,2.81877782745165e-05,0.000864954831609428
PHIP,2.81484567541915e-05,0.000864954831609428
ADRA2C,2.8245940312094e-05,0.000864954831609428
ZNF493,2.83561958977545e-05,0.000866439319098055
RPP38,2.85397761391293e-05,0.000869694815468746
LPCAT2,2.86487703919116e-05,0.000869694815468746
RABGAP1L,2.86292363272836e-05,0.000869694815468746
PPP1R37,2.88323441709758e-05,0.00087337716414241
SMARCAL1,2.90282367679291e-05,0.00087741599282372
MAP3K5,2.9121679516616e-05,0.000878347430581806
ZNF276,2.92318138101254e-05,0.000879777228942079
ARL6IP4,3.00076954855301e-05,0.000899269079454188
MYOM1,2.99675998538e-05,0.000899269079454188
LRPPRC,3.08122136298464e-05,0.000921410013131335
CLASP2,3.09822736240099e-05,0.000922561332434689
PLEKHA5,3.09379102368596e-05,0.000922561332434689
PCSK5,3.11726045127285e-05,0.000926262242141985
KCNA3,3.15800102670192e-05,0.00093638402535929
CLTB,3.17286363216489e-05,0.000938806169643726
GIMAP7,3.19988643375568e-05,0.000944808573335229
RBM47,3.21459538669153e-05,0.000947157569293041
KLHDC7A,3.26539461795612e-05,0.000957938370120278
PLEKHA7,3.27850565174855e-05,0.000957938370120278
CLASRP,3.27617051438178e-05,0.000957938370120278
ABCA2,3.26959304541271e-05,0.000957938370120278
ACSM3,3.30325782533218e-05,0.000963164054059955
CDK11B,3.32350235292792e-05,0.000967056441904857
MYOF,3.34149740689016e-05,0.000970279526534876
PPFIBP1,3.35930932849003e-05,0.000973436225869271
SMC1A,3.44692641642043e-05,0.000996765834851475
ZNF92,3.48958773506368e-05,0.00100702609021128
TNN,3.56037851325109e-05,0.0010253451467833
COL1A2,3.60870252316561e-05,0.00103713223129913
MYH13,3.66906383703588e-05,0.00105232352381244
GOLGA4,3.68324352006163e-05,0.00105423449732376
ZKSCAN4,3.76168935864298e-05,0.00107231083851561
NYAP2,3.75911470784078e-05,0.00107231083851561
SAFB2,3.77413790229681e-05,0.0010736771618603
KIF1C,3.80508570252488e-05,0.00108029001979578
IGSF21,3.83906534907582e-05,0.00108773518223815
PTPRB,3.88436009260106e-05,0.00109451670168352
PCDHGB3,3.88085728206996e-05,0.00109451670168352
TOP1,3.88641224555005e-05,0.00109451670168352
MYBL2,3.99800653834943e-05,0.00112368821042787
ETAA1,4.03867819129825e-05,0.00113284923265916
CEP131,4.06607758787796e-05,0.00113825824690595
DOCK1,4.0839212164603e-05,0.0011387076552854
PLIN5,4.07914497094779e-05,0.0011387076552854
CAMK2A,4.14645939159609e-05,0.00115385105093522
SLAIN2,4.18982752163956e-05,0.00116361051467316
FOXO3,4.2623566760833e-05,0.0011769724234288
U2SURP,4.25929217511166e-05,0.0011769724234288
DYNC1H1,4.26311580108257e-05,0.0011769724234288
BCLAF1,4.29075763619109e-05,0.00118048004043464
MAP4,4.30107166247488e-05,0.00118048004043464
C19orf54,4.29631698546145e-05,0.00118048004043464
PKLR,4.31545603435016e-05,0.0011821146656594
COBLL1,4.37764392787391e-05,0.00119681200952108
CUX1,4.39029571824526e-05,0.00119793574802315
GLCCI1,4.43374049567892e-05,0.00120744097964848
COPA,4.48565643477856e-05,0.0012170937130852
PSD2,4.48654153058858e-05,0.0012170937130852
LAMB1,4.57146376005447e-05,0.00123773705086417
CENPF,4.64330580536744e-05,0.00125476616416721
ZNF708,4.68726223539618e-05,0.00126420870868137
SYK,4.70799846507979e-05,0.00126580358264899
MIDN,4.71122616857591e-05,0.00126580358264899
BCOR,4.78264851664077e-05,0.00128253624179516
PFKL,4.8419756507085e-05,0.0012959677194883
CCDC88C,4.86681331524314e-05,0.00130013441421495
