gene,p,fdr
MYH6,4.21865798596261e-06,0.000459312730942857
ZNF594,4.34496076824863e-06,0.000466931714187835
BUB1,4.56926365668034e-06,0.000477246036931694
DGCR8,4.4841837709283e-06,0.000477246036931694
PLCH2,4.51762123689101e-06,0.000477246036931694
PCNXL3,4.578642639538e-06,0.000477246036931694
EPS15L1,4.61926484426354e-06,0.000477887078627055
RABL6,4.66049979563071e-06,0.000478581545680211
CUX2,4.77889936392982e-06,0.000483575780161745
ALK,4.74928565069494e-06,0.000483575780161745
HNRNPDL,5.12193589157799e-06,0.000514531864238736
NIN,5.54144005377348e-06,0.000544829669967814
ACTG1,5.51806009202863e-06,0.000544829669967814
TNRC18,5.52712601503884e-06,0.000544829669967814
NES,5.61035776284052e-06,0.000547721053987733
HRC,5.82020768893442e-06,0.000564234539802083
MAP6,5.94540284326664e-06,0.000564528216549352
RNF217,5.94042871561914e-06,0.000564528216549352
CENPF,5.93659128886872e-06,0.000564528216549352
CASZ1,6.11733175730821e-06,0.00057300385237543
SRCAP,6.11430731994218e-06,0.00057300385237543
CHERP,6.29801509196484e-06,0.000585969014898715
ATXN2,6.40077126719897e-06,0.000588362491898039
PRRC2A,6.40862268459957e-06,0.000588362491898039
DOT1L,6.52865460826087e-06,0.000595439071278424
SETD2,6.95306137353793e-06,0.000609332300286914
BCOR,6.80918721284339e-06,0.000609332300286914
PWWP2B,6.85547895691121e-06,0.000609332300286914
HSPH1,6.893856143391e-06,0.000609332300286914
KDM5B,6.96360475476891e-06,0.000609332300286914
SYTL4,6.98866304159412e-06,0.000609332300286914
ARHGAP11A,6.96286411672471e-06,0.000609332300286914
DST,7.06812292198922e-06,0.000612408675422103
PRKCA,7.42998576860735e-06,0.000635814152532122
PKN1,7.38500856370964e-06,0.000635814152532122
BCR,7.84811102779678e-06,0.000667474620726054
BIRC6,8.08710587668309e-06,0.000681424719168294
ZNF14,8.11044353046011e-06,0.000681424719168294
NPLOC4,8.21512689123354e-06,0.000686062072850425
DNTTIP2,8.32371057292388e-06,0.000690967662709244
AP2B1,8.41690195573591e-06,0.00069454471316885
DENND4A,8.72940808566553e-06,0.000716069729535984
KPNB1,8.90327674417609e-06,0.000726036032379489
PDPK1,8.98456204289399e-06,0.000728380021056371
NOS3,9.20125854387714e-06,0.000741610739498656
IKBKG,9.45161937512699e-06,0.00074447613293969
NCOA3,9.35832157773196e-06,0.00074447613293969
CDK13,9.38403427866824e-06,0.00074447613293969
LZTFL1,9.42513254362612e-06,0.00074447613293969
ECH1,9.76224435481751e-06,0.000764598833281555
C10orf12,9.87869640585374e-06,0.000769372855473879
TCOF1,1.02086460068829e-05,0.000789385422445182
DENND4C,1.02495402178556e-05,0.000789385422445182
PRRC2C,1.06061631241535e-05,0.000812338339172043
KIAA1522,1.09098693592318e-05,0.000826467316541147
COG4,1.08658329958395e-05,0.000826467316541147
UTP20,1.12107965411991e-05,0.000844648219840448
SIPA1L1,1.14262899155368e-05,0.000847073032615434
DDX5,1.14215396955458e-05,0.000847073032615434
DCAF15,1.1353505772602e-05,0.000847073032615434
FNBP1L,1.23809410742406e-05,0.000912962692086155
PLEKHA7,1.25027699494678e-05,0.000917068252960169
CCP110,1.26296447385467e-05,0.000921498763213012
GIGYF2,1.27357925004197e-05,0.00092437848917968
ARVCF,1.30849598022446e-05,0.000944774988221443
SRGAP3,1.33130427819531e-05,0.000956262756923399
PLCD1,1.34070170893191e-05,0.000958048855202222
ARHGAP44,1.38381884179003e-05,0.0009837887489095
EP400,1.41269356935098e-05,0.000996306738546611
PRC1,1.4158005301427e-05,0.000996306738546611
TSHZ2,1.45577505072295e-05,0.00101926310748345
KANSL1,1.50555903307923e-05,0.00104357824377887
KIF24,1.50542570452186e-05,0.00104357824377887
SLC22A5,1.54096762868572e-05,0.00106280767345623
ERO1A,1.60647378907745e-05,0.0010977110667693
KIAA1211,1.60741070875112e-05,0.0010977110667693
PTH1R,1.61790534036677e-05,0.00109946184968159
RASEF,1.63482858110539e-05,0.00110554285950556
ADARB1,1.66400750132497e-05,0.00111981242674117
SCN5A,1.71389989343298e-05,0.00114781614602229
MYLK,1.79757100896882e-05,0.00118250314455933
MLPH,1.79129095265193e-05,0.00118250314455933
OPLAH,1.79981362982053e-05,0.00118250314455933
HIPK2,1.78690576678588e-05,0.00118250314455933
HUWE1,1.82671407025536e-05,0.00119451590358255
WNK3,1.85623513970733e-05,0.0012081214902236
ESPN,1.87697431884438e-05,0.00121591098047381
CTNNA1,1.88651237489048e-05,0.00121640563037705
EIF3A,1.97841235918209e-05,0.00126390463296504
PGR,1.97670838774869e-05,0.00126390463296504
TBCE,1.99773681344974e-05,0.00127039566260797
KIAA1217,2.06719226020694e-05,0.00130112403615623
PRKAR1B,2.06756999393194e-05,0.00130112403615623
CIC,2.07421490291081e-05,0.00130112403615623
DYNC1H1,2.09664862753619e-05,0.00130927206862766
COPB2,2.13974807887293e-05,0.00133019406356123
ARFGEF3,2.15904311984531e-05,0.00133619708796498
RAI1,2.18136279304656e-05,0.00134401032888908
SCRIB,2.21892390502601e-05,0.00136110363253874
FYB,2.26946533833337e-05,0.00138597347952932
ORC2,2.29718254873486e-05,0.00139674744180313
PIK3R4,2.35629661999712e-05,0.00142643406301398
WAPL,2.36824993785929e-05,0.00142743690819754
PPIG,2.38301674212945e-05,0.00143011952797145
TSC1,2.40631966846906e-05,0.00143170856497796
DICER1,2.39861896790211e-05,0.00143170856497796
MYH11,2.42037935228555e-05,0.00143173376450076
BRPF3,2.42701749013689e-05,0.00143173376450076
OSBPL3,2.46109449929491e-05,0.00144568445100531
FRMPD2,2.5034093745645e-05,0.00146433604048893
INPPL1,2.53003773119554e-05,0.00147369382636822
CHD4,2.57648063835061e-05,0.00149446657278053
PCDH7,2.62343580401632e-05,0.00151536210629492
SMC5,2.73064479993441e-05,0.00157074393616144
SYNE2,2.74439607803492e-05,0.0015721306954462
RTN4,2.80668488870666e-05,0.00159463412344838
NWD1,2.80562324935824e-05,0.00159463412344838
DUOX1,2.86304632733948e-05,0.00160087189060322
SVIL,2.86968292142061e-05,0.00160087189060322
NHSL1,2.87540287643512e-05,0.00160087189060322
NAMPT,2.83322455426235e-05,0.00160087189060322
ZC3H18,2.8574824966366e-05,0.00160087189060322
KIAA0430,2.90292915674811e-05,0.00160973227599996
BAZ1B,2.92998579742337e-05,0.00161826267369244
MARK2,2.9706314585851e-05,0.00163420094882402
DNAJB3,2.99561909553864e-05,0.00164143349887163
NEDD9,3.00984648030984e-05,0.00164273628962737
USP24,3.11777957689709e-05,0.00166879452797391
OGFR,3.10413278896971e-05,0.00166879452797391
ZNF507,3.09605721919869e-05,0.00166879452797391
CBL,3.1112737041292e-05,0.00166879452797391
IRS1,3.09559668728437e-05,0.00166879452797391
MADD,3.17201882907206e-05,0.0016848159780623
RIN1,3.16974190753159e-05,0.0016848159780623
SIN3A,3.28392507563519e-05,0.00172443383801252
HIST1H4B,3.26580054035167e-05,0.00172443383801252
TRPM4,3.28240676510919e-05,0.00172443383801252
ILDR1,3.30092277991505e-05,0.00172681858482877
NEO1,3.4300720212703e-05,0.00177429434443545
PPP1R12A,3.4300261571769e-05,0.00177429434443545
PCDHGA3,3.40680814468347e-05,0.00177429434443545
CAMSAP1,3.46890343669366e-05,0.0017789260738456
SDAD1,3.45511464249348e-05,0.0017789260738456
ZNF845,3.47752265752116e-05,0.0017789260738456
SH2B1,3.52410403854612e-05,0.00178297683848321
WDR81,3.53688689737346e-05,0.00178297683848321
EZH2,3.50159139823e-05,0.00178297683848321
P3H1,3.52272601831264e-05,0.00178297683848321
KRT20,3.64461175483836e-05,0.00183062509990305
CRAMP1,3.75641284912898e-05,0.00187996936200271
RAPGEF2,3.791383258848e-05,0.00189064554379172
L1TD1,3.82172316998916e-05,0.00189894438371182
ACO1,3.89982495236196e-05,0.00193083118980692
RPS6KC1,3.91418772405808e-05,0.00193104570884758
ARHGAP35,3.94533274743875e-05,0.00193327837279108
KRT14,3.94660448315571e-05,0.00193327837279108
CELSR3,3.99585137749694e-05,0.00194366623320141
CADPS,3.99288853298801e-05,0.00194366623320141
NEB,4.01659259588809e-05,0.00194692388660128
TRPV4,4.15026860083902e-05,0.00200470988200109
NOP9,4.17634524464821e-05,0.00200962343956673
DDB1,4.18943355720107e-05,0.00200962343956673
PHAX,4.21172661114531e-05,0.00201335055207957
SMG1,4.24202343064899e-05,0.00202086497660093
HCFC1,4.340540402979e-05,0.00206071615090746
KIAA1211L,4.43407604670591e-05,0.00209793843807113
NFRKB,4.56335669440716e-05,0.0021338165969037
NIPBL,4.56232652837516e-05,0.0021338165969037
ZNF761,4.56250447499012e-05,0.0021338165969037
KMT2C,4.57147463954699e-05,0.0021338165969037
BOD1L1,4.65437073632312e-05,0.0021614052671666
WDR59,4.66176278498747e-05,0.0021614052671666
SMARCD3,4.68601718671361e-05,0.00216540854198036
VPS13D,4.73438316679011e-05,0.00218049016083759
PCF11,4.84318705167593e-05,0.00222321530123786
CUL5,4.86056475351507e-05,0.00222382868574189
KRT86,4.9169833198335e-05,0.00224224143956749
FBLN2,4.96477784976062e-05,0.00224979436383601
MID1,4.9660035730637e-05,0.00224979436383601
PCDHGB1,5.00003274549077e-05,0.00225783237624556
NUP214,5.02209400719315e-05,0.00226043146823762
EHD3,5.04820960653596e-05,0.0022648326788158
DDRGK1,5.07071040006391e-05,0.00226758897664793
MYOF,5.12587360560687e-05,0.00227756364726051
MYBBP1A,5.11506986039002e-05,0.00227756364726051
SEC16A,5.14899527792455e-05,0.00228052784466032
ABL2,5.20487073101833e-05,0.00228641696532932
RBM19,5.20644895713385e-05,0.00228641696532932
N4BP1,5.21177061995286e-05,0.00228641696532932
CYP2C19,5.31847160227489e-05,0.00232586661900116
RAPH1,5.42195441599343e-05,0.00236366522229298
AHDC1,5.47701878481133e-05,0.00238018531077867
PCDHGC3,5.6260840695775e-05,0.0024299940015988
SORBS3,5.62669028719047e-05,0.0024299940015988
ARHGAP23,5.8367527580297e-05,0.00251275638643931
PKD2,5.85457918790952e-05,0.00251275638643931
FAM134C,5.94233200623494e-05,0.00254254779637145
PLEKHG1,5.98429829537382e-05,0.00255262545442361
HIVEP3,6.36447432957334e-05,0.00270564081690147
CEP85,6.38205689336205e-05,0.00270564081690147
PAXBP1,6.46374582352348e-05,0.00273191793754591
RYR1,6.66633118175518e-05,0.00280806390104836
KIAA1804,6.68441958700108e-05,0.00280806390104836
GJA1,6.73270187238576e-05,0.00281980199567625
FAM65A,6.76263933358835e-05,0.0028238093096848
RSL1D1,6.83791488272962e-05,0.0028381441323138
ACAD9,6.83158669048277e-05,0.0028381441323138
THEM4,7.15024364033429e-05,0.0029589202264464
CHD7,7.17529745747411e-05,0.00296045085276677
LDHB,7.33549133391201e-05,0.00301756428373953
MAP3K4,7.36323850686911e-05,0.00302001702428185
PCIF1,7.41618960789727e-05,0.00303276213965427
CCT2,7.4875915695081e-05,0.0030529553508262
ZBTB4,7.592874218347e-05,0.00307777822482294
C19orf47,7.5923866414008e-05,0.00307777822482294
CLTCL1,7.61620361295014e-05,0.00307823413079673
ARHGEF12,7.6532525680905e-05,0.00308421628928601
TLN2,7.69145786368726e-05,0.00309062841635642
AR,7.77422813048519e-05,0.00310724708977426
HSPA1A,7.77764365686842e-05,0.00310724708977426
ASS1,7.87043319444624e-05,0.00311736615356024
KIF13B,7.86816896730842e-05,0.00311736615356024
KRT6C,7.83275204227971e-05,0.00311736615356024
CHAF1A,8.03109222568907e-05,0.00316292703195249
HSPA12B,8.02406080744847e-05,0.00316292703195249
TJP1,8.0909517215322e-05,0.00317747489279322
PCDHGA11,8.35587777226228e-05,0.0032722467106461
ACTN2,8.44328708803942e-05,0.00329716306764762
C6orf222,8.49211771031428e-05,0.00329765344028255
EIF4A2,8.48915328604024e-05,0.00329765344028255
SMC3,8.59587734901877e-05,0.00332862144383931
PDXDC1,8.96478762997664e-05,0.00346180643215504
TACC2,9.04073664560412e-05,0.00348143700327805
WDR7,9.08116241452756e-05,0.00348731730062592
SH3PXD2A,9.19540707445111e-05,0.00352143448268275
ZNF318,9.36930396438608e-05,0.00355363908115562
AHCYL2,9.32478810140694e-05,0.00355363908115562
TCF3,9.38203782516741e-05,0.00355363908115562
TACC3,9.35083416196417e-05,0.00355363908115562
MAPK7,9.45359417028471e-05,0.00356219970693705
MATR3,9.59077101053637e-05,0.00356219970693705
PCDHGA1,9.46193169893178e-05,0.00356219970693705
RLIM,9.5235422001039e-05,0.00356219970693705
ARSG,9.56567311443014e-05,0.00356219970693705
SMS,9.58464824311982e-05,0.00356219970693705
MCM5,9.61020479257345e-05,0.00356219970693705
SSPO,9.52309330523113e-05,0.00356219970693705
EIF5B,9.70685497317531e-05,0.00358843014648345
ALDH5A1,9.74465352840127e-05,0.00359282265596348
NASP,9.8271081558552e-05,0.00361361274176713
TOP1,9.9342386425231e-05,0.00364334260056343
AARS,0.000100038191254701,0.00365461380193672
PRRC2B,0.000100176963480917,0.00365461380193672
YEATS2,0.000103626588866786,0.00377053911144423
SMG7,0.00010415929691043,0.00378000087190914
SIN3B,0.000106425951251594,0.00385217483603355
FASN,0.000107024945289565,0.0038637677514303
IRF2BPL,0.00010767622551245,0.00387718315397167
MBP,0.000109569289343548,0.00393512709370366
PACS2,0.00011009131328891,0.00394365859463606
NF1,0.000110589550766894,0.00395129624299343
HELZ,0.000111194620069015,0.00396270184580142
HP1BP3,0.000114243090173881,0.00406090245918081
USP54,0.000114723031677349,0.00406753296200278
CRIP2,0.000115596333985602,0.00408367902124804
JARID2,0.000115767572340076,0.00408367902124804
SCAF11,0.000116833009077928,0.00411080204275968
GSTA2,0.000117616141719814,0.00412787993078933
DLG2,0.000119753228491296,0.00419227021862331
BAZ2B,0.000120665186775304,0.00421355537598498
HSPA9,0.000121484972305226,0.00423152304288278
SLC20A2,0.000123393256202901,0.00427650177685204
SALL2,0.000123157376590411,0.00427650177685204
MAPT,0.000125018484243865,0.00431027738845156
SCN9A,0.000125257482558845,0.00431027738845156
PCDHGA9,0.000125300568963859,0.00431027738845156
CPNE8,0.000128267154989396,0.00440140487529207
ASL,0.000128818938991229,0.00440942457095161
NOMO2,0.000130772632055129,0.00446527339453264
UTP14A,0.000132074676500032,0.00449865169611779
ARID4B,0.000133226251528212,0.00452675373758726
MYH13,0.000134573480212777,0.00456135001513379
MYO18B,0.000135198278375579,0.00457135056858694
PPP1R36,0.000135650454129808,0.00457547991630542
RFC1,0.000138281414126662,0.00461926564828414
ALDH1A1,0.000137720728954693,0.00461926564828414
DDX54,0.000138207256129547,0.00461926564828414
ACTA2,0.000137629463866165,0.00461926564828414
RALGAPA1,0.000139026468656196,0.00463299022831933
DNAH6,0.000140616094355893,0.00467472641739987
NCAPD2,0.000144351825628189,0.00478743865713777
CAMSAP3,0.000145835610540601,0.00479759133504897
SUPT5H,0.000146104366900942,0.00479759133504897
HIST1H3D,0.000145522595743067,0.00479759133504897
CDC37L1,0.000146388309509177,0.00479759133504897
DVL2,0.000145337089027367,0.00479759133504897
YBX3,0.000147798768688559,0.00483239228851296
ATM,0.000149172859358982,0.00486584317480839
GLCCI1,0.000151981616064751,0.00494582428052969
SNRNP200,0.000152437192483494,0.00494903231709293
LTK,0.000155429636318684,0.00502265978621425
KIF1C,0.000155313518283824,0.00502265978621425
MED13,0.000156733573429645,0.00505301750803528
HID1,0.000158968703285732,0.00510134984641228
MLLT6,0.000158945517565718,0.00510134984641228
VCL,0.000162315820588984,0.00519673030213644
CEBPZ,0.000163926861534958,0.00523621677755558
MPHOSPH10,0.000166515156243627,0.00530611690039484
MDN1,0.000166880687338394,0.00530611690039484
FAM120A,0.000170642721888402,0.00541331820031788
ATP6V1A,0.000172342745374999,0.005454765934095
DNAJC2,0.000173877205154614,0.00548574851867646
CTDSP1,0.000174113059815166,0.00548574851867646
MAP3K3,0.000175935622725372,0.0055194443363613
ATAD5,0.000175978821082861,0.0055194443363613
FGD5,0.000176595800123206,0.00552629249911515
ULK2,0.000178708058460265,0.00557979687935734
ITGB4,0.000179771351240859,0.0056003825668585
HIST1H1T,0.000181582476426714,0.00564412078633079
ZBTB14,0.000184686422371531,0.0057223515507795
RAI14,0.000184924871582574,0.0057223515507795
MAZ,0.000186171470593916,0.00574809598406116
ARHGEF2,0.000187832827160109,0.00578650329537908
LRRC37A3,0.000189569443959534,0.00582705366210868
CHST4,0.000190731617253873,0.00584980621679302
DHX38,0.000195122114345916,0.00595769899974581
MYO5B,0.000194929634625293,0.00595769899974581
BPTF,0.000195538703374763,0.00595769899974581
CD8A,0.000196637675362847,0.00597804406481393
MYBPC3,0.000197731459942666,0.00599814273344677
C10orf71,0.000198545915689956,0.00600969875373333
MICALL1,0.000200475929648274,0.00605489719545538
TMF1,0.000203678251896662,0.00613824262183352
SP4,0.000205488082446247,0.00617008817863068
ALX1,0.000205625098357309,0.00617008817863068
MARCKS,0.000207086278109228,0.00620051203764195
EPB41L2,0.000208562436713702,0.006231252284832
PTPN13,0.000209874096978961,0.00625695614283729
WDR62,0.000213074092925889,0.00632515235595632
CNNM3,0.000212966442836744,0.00632515235595632
INTS7,0.00021568177779907,0.00638888137954809
CFTR,0.000217429184958239,0.006390671363934
RPS6KA1,0.000217586156227141,0.006390671363934
BCAS1,0.000216970021198817,0.006390671363934
ITPR3,0.000216731764113626,0.006390671363934
ARHGEF40,0.000218798606921198,0.00640196408158986
SMARCC1,0.00021889424905674,0.00640196408158986
THOC7,0.000220171013445226,0.00642042436978084
ZNF708,0.000220451705981078,0.00642042436978084
INF2,0.000222555990727202,0.00646812096321006
DOCK5,0.000224661514562465,0.00651565392548001
RICTOR,0.000230146654261756,0.00666079972449003
WHSC1,0.000231923612557937,0.00669522289922919
CNOT1,0.000232301970318779,0.00669522289922919
SDPR,0.000234029464660916,0.00673101756969767
IFT140,0.000235311730224239,0.00675388512649819
FUBP3,0.000239881420119116,0.00685486651079787
THAP4,0.00024080790527004,0.00685486651079787
KIAA1109,0.000240544005000446,0.00685486651079787
PLEKHA4,0.000239966426457657,0.00685486651079787
HARS2,0.00024267259619114,0.00689379139548723
MAP4,0.000243683607050563,0.00690835551031075
ACTB,0.000244406068844333,0.00691469659671221
KLC1,0.000245477748875499,0.00691678461922977
SPTY2D1,0.000245327394922094,0.00691678461922977
SIRT7,0.00024646612993838,0.00693054758485957
SNX21,0.000247104325001161,0.0069344276467431
PLEKHS1,0.000250505178480506,0.00700151872837754
JMJD1C,0.000250310813459658,0.00700151872837754
ZMYM4,0.000254415452053749,0.00706822263269033
UPF1,0.000253884443800116,0.00706822263269033
SLC2A4RG,0.000254792275403729,0.00706822263269033
SLAIN2,0.000254931206545853,0.00706822263269033
POU2F2,0.000258074392736127,0.0071268631603604
FLOT2,0.000257802676151044,0.0071268631603604
IRS2,0.000258608274661676,0.00712740857183859
ZFHX3,0.000260283845529882,0.00714745218490358
NOP2,0.000260366684943829,0.00714745218490358
RFX7,0.000261472587500505,0.00716362545557214
LRP5,0.000262743715085038,0.00718425270655597
LCP1,0.000267803989986482,0.00730820219130434
NPEPPS,0.000270196279566343,0.00735900004642085
NBR1,0.000273602046970073,0.00743714740616888
MED10,0.000280737252536852,0.00761359308235344
ZNF841,0.000281191636598497,0.00761359308235344
PTCD3,0.000281795095452053,0.00761505927534465
NUP205,0.000282896719671693,0.00762995569028926
AKT3,0.00028446120259517,0.00765725369238221
CDK11B,0.000285845678687074,0.00767960977449399
DOCK4,0.000287026039726263,0.00768154824078221
MARS,0.000286500999304918,0.00768154824078221
ADAR,0.000287735543319236,0.00768569910796642
ZNF397,0.000288712481241549,0.00769696370663768
ARFGAP3,0.000289684428615063,0.00770805227234284
AGAP2,0.000291685251716793,0.00774642269070863
RAI2,0.00029472669976447,0.00781222990216988
SUPT6H,0.000301770363464507,0.00798366898608486
SUPT16H,0.000303718327834494,0.00801989938813256
EPS15,0.000308415064640353,0.00812843734051182
HIPK1,0.000310991895039449,0.00816530424418917
GPR37L1,0.000310405966488393,0.00816530424418917
KDM5C,0.000312551346797573,0.00817899542413685
LDLRAD4,0.000312693325744249,0.00817899542413685
ZNF692,0.000314053638620845,0.00819910657664928
CACNA1H,0.00031802213713391,0.0082871069306154
CPS1,0.000321836085944892,0.00837075733481059
VIPAS39,0.000327453226378414,0.0085009065117677
EPB41L1,0.000333771440987011,0.00864873548860362
LSR,0.000335447167217171,0.00867594044614113
THEM6,0.000337618667898673,0.00871584281765233
VANGL1,0.000341748692357012,0.0087981867391322
KRT74,0.00034271231617481,0.0087981867391322
ZNF280C,0.000342639131012739,0.0087981867391322
GBF1,0.000343601860758702,0.00880471829149333
SSRP1,0.000346735021272078,0.00886861180792401
CDC25A,0.000349103811885568,0.0089127553299625
C1orf131,0.000351120672149522,0.00894776815810446
SLU7,0.000354970830453979,0.0090292855460248
RIN3,0.000356215071852024,0.00904433981883627
RAB3IP,0.000357283064417287,0.00905487225231599
EIF4G1,0.000359504533611363,0.00907798060009894
