gene	p	fdr
IMPDH1	0.00172569629487948	0.0132615524056113
MAST1	0.00174922348509734	0.013407707847112
NEK9	0.00177807102261037	0.0135937872011395
KRT71	0.00178296853007516	0.013596277970368
SLC4A1	0.00178794593416147	0.0135993637038266
NDUFS1	0.00184877887979518	0.0139972398358794
ISCU	0.00185437541874125	0.0139972398358794
CIT	0.0018502555362976	0.0139972398358794
CRYBB1	0.00189494771246031	0.0142672772072328
QARS	0.00190453862951419	0.0143032774852909
PGM3	0.00193091642649435	0.0144648500060307
RNASEH2C	0.00193727076347698	0.0144759880667852
CD59	0.00194976294483866	0.0145006733170369
ZFP30	0.00195032593369696	0.0145006733170369
GRIP1	0.00200891827751123	0.0148990597439362
FOXC1	0.00201925413615576	0.0149384621913613
IRF6	0.00210630261263168	0.0155437815631926
TP53RK	0.00219199833006914	0.0161361461228357
RPS6KA3	0.00220616115475708	0.0162003043808582
RPS19	0.00223152985700492	0.016346231021509
UBR4	0.00224615834883531	0.0163836166292414
CLCN4	0.00224765150797931	0.0163836166292414
UQCRC2	0.00228165277003381	0.0165907954476297
SHROOM4	0.00233005132414241	0.0169013966780476
IRS1	0.00234497942844647	0.0169271087868927
WARS	0.00234248108844756	0.0169271087868927
PHC1	0.00240651941783368	0.0172457560208129
BCL11B	0.00240562404920142	0.0172457560208129
MCM3AP	0.00240389335463993	0.0172457560208129
VWA8	0.00242972090521891	0.017370168202214
YWHAG	0.00245739126055629	0.0175258551772048
BMP4	0.00246781218624672	0.0175580704351621
PER2	0.00250363606773459	0.0177704383423453
IKZF1	0.00254898061123936	0.0180063380945983
DIABLO	0.00254528230381459	0.0180063380945983
NPRL2	0.00257490580749912	0.0180182820505938
LPL	0.00257378382411207	0.0180182820505938
PYCR1	0.00256972002845188	0.0180182820505938
PIGN	0.00257230989565799	0.0180182820505938
SPTA1	0.00260589684147829	0.0181923408604611
PTPN23	0.00266150284661438	0.0185370245101432
BAZ1A	0.00267191930635279	0.0185660934978813
SASS6	0.00269380671297426	0.0186745481687307
CLCN2	0.00276290832427718	0.0191090450148845
RAD50	0.00280245531496161	0.0192928289506848
NUP205	0.00279854141920099	0.0192928289506848
RUNX2	0.0028262499850398	0.0194117031305043
YY1	0.00285971612600961	0.0195963035915958
DARS	0.00292576379453426	0.0200028081033216
APOC2	0.00294502732655996	0.0200883285990581
PDPR	0.00295463896883661	0.0201077718382611
WNT3	0.0029703426493303	0.0201684909568683
HESX1	0.00298994697203571	0.0202553583025836
ANGPTL3	0.00301031475174074	0.0203469910719931
EPB41L4A	0.00302047031947771	0.0203537325121783
HSPA9	0.00302499992279179	0.0203537325121783
ANTXR1	0.00308069975283268	0.0206135806713601
TRIP12	0.00308441270973613	0.0206135806713601
SBDS	0.00307225505618663	0.0206135806713601
IRAK4	0.00309772426709236	0.0206561254940195
TPM1	0.00312568905226759	0.0207959714573687
EHMT1	0.00323101792511586	0.0214487663153896
SNCA	0.00332931934096545	0.0220521062806932
CTNNA1	0.00335381970067885	0.0221499291779492
SGSH	0.00335898388004542	0.0221499291779492
APRT	0.00338346503128652	0.0222620022191285
SF3B4	0.00339703894845796	0.0223019731406489
CHD1	0.00344431711918304	0.0225129650823085
FBN2	0.0034404650783273	0.0225129650823085
TRIM32	0.00346043038128333	0.0225686841095101
SH3TC2	0.00346996486898573	0.0225813468716927
NFKB2	0.00353356887917455	0.0229450520669544
ECE1	0.00359116762466148	0.0232682625615321
TANGO2	0.00361406305234788	0.02336570329931
NR2F1	0.00363286953213928	0.0233856146939009
GUSB	0.0036309295438097	0.0233856146939009
EXOSC8	0.00367255039912902	0.0235899889568244
APPL1	0.00368745796125587	0.0235907041538036
KIF1C	0.00369645868717972	0.0235907041538036
MCM5	0.00369045351406254	0.0235907041538036
ALDH1A3	0.00371704134822616	0.0236712654595816
FTO	0.00373509909952258	0.0237354374401285
KRT6B	0.00377418562172017	0.0238310574076344
PRKCB	0.00377157880418378	0.0238310574076344
MIB1	0.00376377912947566	0.0238310574076344
KDM5B	0.00379516577027768	0.0239127605949276
ANKS6	0.00380786206496173	0.0239420333640512
RANBP2	0.00386100408890923	0.0241231642025547
HSD17B4	0.00384483873098582	0.0241231642025547
PLEKHM1	0.00385947538629775	0.0241231642025547
EEF2	0.00390010359997826	0.0243163691956716
STUB1	0.00395440659245818	0.0246033581714867
BPGM	0.00399459679145172	0.0248015257991178
TGFBR2	0.00404828366810384	0.0250824908936267
NEDD4L	0.00417107268023089	0.0257895429334858
PDGFRB	0.00418564696756442	0.0258259628247647
GRM7	0.00422089577238728	0.0259895321471631
MRPS22	0.00426650452693065	0.0262160836014292
CLIC2	0.00429408263436541	0.0263311376383562
IFIH1	0.00432842897763368	0.026432746980457
XPNPEP3	0.00432438608736872	0.026432746980457
IQCB1	0.00437581667638114	0.0266673745810605
DSG2	0.00441228088308366	0.0268346080701243
ANK1	0.00452045078324975	0.0271676411360464
KRT86	0.0045126665954748	0.0271676411360464
VPS33B	0.00451300104783854	0.0271676411360464
MED13	0.00449083321117632	0.0271676411360464
MED12	0.00449859434912637	0.0271676411360464
NOX1	0.00452185015546166	0.0271676411360464
NHS	0.00456789246079299	0.0273889358435451
SPATA7	0.00462838420321813	0.0276958040651322
SRP72	0.00469655884829794	0.0280473213149359
MARS2	0.00474471215339263	0.0282781040965725
SOX11	0.00478174009981663	0.0282850690031357
ACVR1	0.00477956199678398	0.0282850690031357
ZBTB24	0.00477406259168809	0.0282850690031357
MICALL2	0.00478392391007977	0.0282850690031357
SPTB	0.00483833953530167	0.028550043210292
ACTL6A	0.00489762346741043	0.0288426380041161
MKKS	0.00498379150587842	0.0292920868349455
FAS	0.0050249749874188	0.029475888782216
ERCC1	0.00504161178411739	0.0295152626889077
SLTM	0.00510794985869424	0.0298448779562999
TAF13	0.00513582909593148	0.0298903243273977
HBA1	0.00513075670836971	0.0298903243273977
STIL	0.00521115459478258	0.0301516999316797
GRIN1	0.00521046430691283	0.0301516999316797
RNF213	0.00520866163876362	0.0301516999316797
GNAI3	0.00527214452923316	0.0304453550095911
POC1A	0.00533333327145722	0.0307010910784193
ACVRL1	0.00533707602136609	0.0307010910784193
CDC42	0.005380200878731	0.0308894158558803
AGK	0.00539390040223875	0.0309084003781465
CUL4B	0.00545682713524751	0.031208853654281
TPM3	0.0054810882193105	0.0312874402384442
ALG14	0.0055211794278173	0.0314559149776411
SLC12A3	0.00556666475580275	0.0316544187069931
SRC	0.00558700703420655	0.0317094635872715
LCK	0.00592517292962628	0.0335646938908734
TBK1	0.00596811623723349	0.0337436838204038
PPP2CA	0.0060992314385507	0.0344195717234341
RPS24	0.00631275164980207	0.0355570519062715
CLCNKA	0.00633850029915643	0.0355899432071488
GP1BA	0.00634252518486512	0.0355899432071488
KRT6C	0.00638624168556911	0.035767764167387
OSMR	0.00655876210307959	0.0366649595762382
ABCA1	0.00658320328938895	0.0367325451831946
YARS	0.00669398449791765	0.0372783348044818
GATA4	0.0067175999309641	0.0372783348044818
TNNI2	0.00671862389213256	0.0372783348044818
SLC29A1	0.0067921676250434	0.0376162132530337
FLT4	0.00686333417166165	0.037939694844836
TCOF1	0.00694444456211869	0.0383168425375529
BTD	0.00697112978942014	0.0383313011424157
LEMD3	0.0069728426086237	0.0383313011424157
RAB7A	0.00702160411957527	0.0385281377336104
CHAF1B	0.0070533985160729	0.0386268661264658
SIK1	0.00707778790018013	0.0386268661264658
TRMU	0.00707856154637655	0.0386268661264658
GNAL	0.0071190734188217	0.0387767845193695
JAKMIP1	0.00720220112742909	0.0390863993979004
INO80	0.00720220136854385	0.0390863993979004
INPPL1	0.00730158748088546	0.0395535904702247
PCSK9	0.00731840138179399	0.0395725921990097
KIF14	0.00734236501727963	0.039630115356424
PDHA2	0.00742552853446415	0.0399340359606773
USP27X	0.00742552854278902	0.0399340359606773
CTBP1	0.00763818346129899	0.0410035335991033
COX6B1	0.00765624994205706	0.0410264636534733
ARPC1B	0.00768703544156142	0.0411173442503663
ASPM	0.00770933306103759	0.0411625790368506
HBB	0.00780557226084135	0.0416017417629788
RFXANK	0.00796812740682396	0.0423921483146591
HK1	0.00799170074245425	0.0424416393001053
PPP1CB	0.00802813795530959	0.0424834204254283
FASTKD1	0.00802422415127064	0.0424834204254283
SEPSECS	0.00805253439990259	0.042536833579592
CISD2	0.00811413135304941	0.0427862174538457
MAPKAPK3	0.00815522281214308	0.0428509410659249
