gene,p,fdr
RGPD1,2.59106387598423e-12,8.49152274080533e-10
RGPD4,2.72605527117915e-12,8.74779777957758e-10
MAP1A,2.90438143797472e-12,9.12983414063769e-10
DYNC1H1,3.02256243685124e-12,9.31130584296393e-10
ARID1B,3.83091108033495e-12,1.15701026216469e-09
PTPN22,4.77505012585171e-12,1.4144249440095e-09
PCBP1,5.47181821109576e-12,1.59023426236808e-09
AHNAK,5.95864709902405e-12,1.69964891233829e-09
MAGEC1,8.02530576761695e-12,2.24752335888371e-09
NCOR1,8.25436909078858e-12,2.27039369831101e-09
MYH1,1.01324400401343e-11,2.73806971821382e-09
PRRC2B,1.19824489333241e-11,3.18216656758607e-09
SPTA1,1.36566131034713e-11,3.56530189208082e-09
SACS,2.5401806289809e-11,6.52106703803213e-09
HIVEP1,2.61215871594552e-11,6.59591486913259e-09
ASPM,2.7176239412525e-11,6.64437485192259e-09
KIF14,2.70160127428128e-11,6.64437485192259e-09
HCFC1,3.17672564975607e-11,7.64548518487386e-09
RGPD2,3.25374780949205e-11,7.710381155324e-09
CAMSAP1,4.32400967303738e-11,1.00913213626962e-08
ZNF107,4.72392641829880e-11,1.08600953165756e-08
SKIV2L2,5.17889945317007e-11,1.1730968864291e-08
HUWE1,5.59637625100542e-11,1.24928961440922e-08
CTCF,5.73605211208395e-11,1.26217729546327e-08
SPTAN1,5.86028699889705e-11,1.27135212174664e-08
MYH14,6.30359797260986e-11,1.3485322162793e-08
GPATCH8,7.01109509067775e-11,1.47934106413301e-08
ACACA,8.6645747591575e-11,1.80351952723382e-08
GRB10,9.49995715556991e-11,1.93110147964451e-08
MTR,9.52825504466551e-11,1.93110147964451e-08
XIRP1,9.97342592236374e-11,1.99507375950868e-08
ZNF91,1.16231477509061e-10,2.29527365137444e-08
SMG1,1.20152870992947e-10,2.34267679987894e-08
QSER1,1.44618298424604e-10,2.74700578144753e-08
POTEF,1.46240650573718e-10,2.74700578144753e-08
WNK3,1.44736786230438e-10,2.74700578144753e-08
ROCK2,1.825031638919e-10,3.38686293183968e-08
ADAR,2.12347282773891e-10,3.8937919006741e-08
PIK3CB,2.50312296482466e-10,4.53595329731698e-08
POLA1,2.53443513458295e-10,4.539291206742e-08
SYNE1,2.83819302570704e-10,5.02490657183512e-08
GOLGA4,3.09697659689118e-10,5.42076483203578e-08
KIAA0355,3.28526903201028e-10,5.6776039134779e-08
TMEM131,3.31743395580738e-10,5.6776039134779e-08
ARID1A,3.46325715732304e-10,5.86203846090624e-08
ATRX,3.86768588250021e-10,6.47543104871203e-08
ZFP36L2,4.16555831419045e-10,6.89914996919091e-08
EP300,4.25951156547648e-10,6.97970815351428e-08
NBPF20,4.39583704260186e-10,7.12727136496804e-08
CDK4,5.48385412191088e-10,8.79872969164514e-08
RHOA,6.20534001505852e-10,9.85369610844808e-08
SUPT16H,6.84214472510973e-10,1.07540362449862e-07
SMC2,7.12251731753407e-10,1.10816297214118e-07
ZNF492,7.32084495738487e-10,1.12762974878599e-07
BCR,8.03233663122345e-10,1.2249711003043e-07
FLNC,8.26268295685998e-10,1.24774613318151e-07
FNDC1,8.39488938621372e-10,1.25540273025097e-07
MKL1,9.27443026964318e-10,1.36051475660299e-07
PCNT,9.19544463341315e-10,1.36051475660299e-07
RLF,9.36947626969472e-10,1.36149097152932e-07
FAM21A,9.4753605339458e-10,1.36365678040418e-07
KIF26A,9.56144467205425e-10,1.36365678040418e-07
NOTCH1,1.040001839232e-09,1.46251240240957e-07
PRR14L,1.04444825206163e-09,1.46251240240957e-07
KIAA1429,1.10237835838816e-09,1.52972377065341e-07
DOCK2,1.17224965147324e-09,1.61215726621806e-07
MLLT10,1.24077532379592e-09,1.69129754977245e-07
TPR,1.77189088613383e-09,2.39407327360696e-07
BDP1,1.91631658744978e-09,2.56669777360774e-07
RNF213,1.93393198100029e-09,2.56796157787478e-07
PCM1,2.15731069028396e-09,2.83233271461978e-07
MIA3,2.1698062736164e-09,2.83233271461978e-07
PPP6C,2.23392027505813e-09,2.89151882325381e-07
SGK223,2.60700198696399e-09,3.3408142672576e-07
CEP135,2.62441424617392e-09,3.3408142672576e-07
RAPGEF1,2.67490848209246e-09,3.37718158603854e-07
FAT1,2.70041314146885e-09,3.38166370878412e-07
OBSCN,2.76192022288223e-09,3.43079493492379e-07
KIF1A,3.10124987184356e-09,3.82148414208051e-07
KMT2C,3.26448996004346e-09,3.96284509207832e-07
MED12,3.26742405176879e-09,3.96284509207832e-07
C4B_2,4.02179714655345e-09,4.80215049987308e-07
POLR2A,4.00962683653034e-09,4.80215049987308e-07
NES,4.22081944790293e-09,5.00102168892684e-07
CDK13,4.45762382687062e-09,5.24128090116704e-07
DNAH6,4.52724553180072e-09,5.26358843207529e-07
C10orf71,4.54494099504002e-09,5.26358843207529e-07
PIK3CA,4.62327149788643e-09,5.31434708074214e-07
AKAP13,4.71222923409499e-09,5.37647902909372e-07
ATR,4.92069555451428e-09,5.57304953133702e-07
PTPRF,5.17313496761969e-09,5.79514320290976e-07
PXDN,5.19203896644515e-09,5.79514320290976e-07
ASCC3,5.49274472610381e-09,6.08667244720697e-07
MYO9A,5.64739256115037e-09,6.21334197281423e-07
POLR2B,6.2021716079245e-09,6.77532264374901e-07
RANBP2,6.91312918321106e-09,7.4987978034507e-07
VPS13B,7.05822321335931e-09,7.60264420666947e-07
CHD1,7.35149306029956e-09,7.86354497276348e-07
SAFB,7.96215641052735e-09,8.45800656492088e-07
KAT6A,8.0355256297443e-09,8.47747953938023e-07
PCDHGB4,8.22539140396460e-09,8.61875536022222e-07
CREBBP,8.93544014447292e-09,9.29949895576462e-07
MYH4,9.53588569930279e-09,9.85780184069537e-07
SUPT6H,9.81417849159286e-09,1.00778527537337e-06
NUP210,1.02987096041683e-08,1.0478410360971e-06
XAB2,1.03403127628877e-08,1.0478410360971e-06
DST,1.14003270959209e-08,1.14770743959784e-06
FASTK,1.16703840549939e-08,1.16626430833731e-06
ZNF777,1.17360882810026e-08,1.16626430833731e-06
DOCK1,1.29945065461805e-08,1.28304092519756e-06
DOPEY2,1.31985805186253e-08,1.29489003648653e-06
SOS2,1.44229628633198e-08,1.40605631002351e-06
WHSC1,1.4766781857966e-08,1.43052038338522e-06
ABCC1,1.51741978614946e-08,1.46080106037876e-06
MAP3K7,1.55137115665244e-08,1.48420931216879e-06
C15orf39,1.57658430939147e-08,1.49902025417017e-06
KMT2D,1.6717168772702e-08,1.57972116936153e-06
ESPL1,1.68590518278785e-08,1.58341448356593e-06
AKAP11,1.76340096249213e-08,1.64616151668281e-06
RAD54L2,1.78597394312698e-08,1.65719015939668e-06
DCLRE1C,1.88647477147773e-08,1.739962329645e-06
UBR4,1.9746148580527e-08,1.81041622967772e-06
UTRN,1.99938972234841e-08,1.82228401735696e-06
TANC2,2.11011965179346e-08,1.91189252921028e-06
RGPD5,2.18116931594416e-08,1.94517636023936e-06
KIAA1109,2.17613794895735e-08,1.94517636023936e-06
ZMYM2,2.18474005272616e-08,1.94517636023936e-06
GCFC2,2.31900656903703e-08,2.04112332473585e-06
NKAP,2.30581291898406e-08,2.04112332473585e-06
RAD50,2.33993601328013e-08,2.04784286434965e-06
PHF8,2.75838451361855e-08,2.38693239681272e-06
MET,2.75128359342686e-08,2.38693239681272e-06
LATS1,2.84921034837772e-08,2.45175346346715e-06
NSD1,2.95212691125053e-08,2.51224369138077e-06
RALB,2.9385806275418e-08,2.51224369138077e-06
TNS1,3.1712180826408e-08,2.68386110587452e-06
KIDINS220,3.25722898693134e-08,2.74159005932805e-06
RBM12B,3.32965233870354e-08,2.78731711810058e-06
BTAF1,3.57941025526671e-08,2.98019763037152e-06
CAMSAP3,3.71195466579607e-08,3.07393751168048e-06
IRF2BPL,3.89928920169766e-08,3.21180489699193e-06
CCDC14,3.94320433741704e-08,3.21360721741983e-06
ZNF534,3.94138574452392e-08,3.21360721741983e-06
TRIM33,3.99299228107336e-08,3.23705579501963e-06
KIAA0232,4.08880688504395e-08,3.2973765680802e-06
SLAIN2,4.1615709020669e-08,3.33857690648627e-06
NBPF11,4.24658543081997e-08,3.37315408432035e-06
PCNXL3,4.24847037822598e-08,3.37315408432035e-06
ZNF644,4.89468836984081e-08,3.86630179285426e-06
RICTOR,5.04294142414615e-08,3.96308299776138e-06
NAV1,5.17184488230162e-08,4.00311189558251e-06
ZNF555,5.15078280096494e-08,4.00311189558251e-06
PRPF8,5.1281206868393e-08,4.00311189558251e-06
ATXN2L,5.36947140400125e-08,4.13529840179157e-06
ZC3H13,5.56262033866401e-08,4.24163569685356e-06
AHCTF1,5.55259000118672e-08,4.24163569685356e-06
MAST4,5.78015179480696e-08,4.38579695051288e-06
MYO18A,5.88981393630016e-08,4.44709823827604e-06
COPA,5.97345527025197e-08,4.48825031842395e-06
RAF1,6.12000104449782e-08,4.57603767419417e-06
SOGA3,6.28091179157674e-08,4.673665909452e-06
NIN,6.39557420092292e-08,4.69100140080075e-06
ACTN2,6.37235268474759e-08,4.69100140080075e-06
FGD1,6.3592956113637e-08,4.69100140080075e-06
FOCAD,6.56890346028756e-08,4.79529952600992e-06
RABGAP1,6.85849373161917e-08,4.98308391264764e-06
ANKHD1,7.2290038849846e-08,5.22762191739051e-06
FBN1,7.60252591637626e-08,5.47204236868895e-06
FASN,7.94371758716964e-08,5.69102706954297e-06
RBBP6,8.35909019501282e-08,5.9608826978603e-06
ARHGAP32,8.83469504818881e-08,6.2710049689978e-06
SETD2,8.90630559705351e-08,6.2928360142851e-06
DNMT1,9.02619984317292e-08,6.34842722303162e-06
PGR,9.29800032573128e-08,6.50986813714722e-06
DIS3,1.00286770591083e-07,6.95818525862368e-06
STRADA,9.98445082632246e-08,6.95818525862368e-06
DDX21,1.04952462560805e-07,7.24925013822459e-06
TAF3,1.05826429803907e-07,7.2769843672749e-06
SPG11,1.07801629363548e-07,7.37985998705211e-06
SPTBN2,1.14101308127181e-07,7.77655950921666e-06
ADGRL3,1.15599000173124e-07,7.84392687077811e-06
WDR1,1.27157858099933e-07,8.5904056504968e-06
BRCA1,1.31550080928675e-07,8.84832269233351e-06
NCAPD2,1.45125203657091e-07,9.71897179100077e-06
ALMS1,1.48838414831979e-07,9.924493955225e-06
BCAR1,1.50563922458291e-07,9.99627628286663e-06
MAP3K4,1.56648028661235e-07,1.03125325160883e-05
ANKIB1,1.56666403217857e-07,1.03125325160883e-05
RGR,1.64636734193193e-07,1.07157163133509e-05
VPS13D,1.64878579904186e-07,1.07157163133509e-05
DCTN1,1.63631370089336e-07,1.07157163133509e-05
CHD5,1.69093183512904e-07,1.09434550657532e-05
UBA6,1.84023279834548e-07,1.1761454685857e-05
RB1,1.82959255026278e-07,1.1761454685857e-05
NFKB2,1.83921140029044e-07,1.1761454685857e-05
FAM110B,1.8624663273596e-07,1.18543672893884e-05
RETSAT,1.89104360296538e-07,1.19867261796197e-05
PELP1,1.95077181403884e-07,1.23146468244427e-05
CHD7,2.07384506786405e-07,1.30381369715551e-05
CUL1,2.12053100438466e-07,1.32774549026573e-05
MCM4,2.19048613393884e-07,1.36599424781619e-05
POTEH,2.26484735322118e-07,1.40285871899825e-05
TTC7B,2.2678167956279e-07,1.40285871899825e-05
KIAA1462,2.33713208722331e-07,1.43995382158002e-05
ARHGAP23,2.35029265189688e-07,1.44229313614214e-05
PIK3R2,2.45398680002584e-07,1.49995074130151e-05
IRS1,2.57542382876015e-07,1.56795467329615e-05
MYOF,2.6312176578234e-07,1.59561596785251e-05
ERBB2,2.67703265966204e-07,1.6114095050721e-05
PPRC1,2.67818498538245e-07,1.6114095050721e-05
SYNE2,2.71031898293646e-07,1.6243985717576e-05
FRYL,2.85691656121809e-07,1.70562348032722e-05
UTP14A,2.89577299170355e-07,1.72214638576099e-05
MYO18B,3.01935199602612e-07,1.78873379979963e-05
TRMT1,3.07936365165999e-07,1.81729648760608e-05
MDC1,3.12554402376445e-07,1.83750971748259e-05
APOB,3.20111469352285e-07,1.87478211499363e-05
SLC4A7,3.31063980445969e-07,1.93158276167017e-05
FLNB,3.35843112042664e-07,1.95207224709176e-05
KRT20,3.50576100663076e-07,2.03004649568171e-05
SUZ12,3.60524125370317e-07,2.07983262287603e-05
SMAD4,3.62515660649781e-07,2.08351817947335e-05
PRKD3,3.69730258534517e-07,2.11708370714021e-05
LPCAT2,3.71816952451367e-07,2.12114685874385e-05
SPEN,3.82294516851984e-07,2.17287175021074e-05
FAM104A,3.86310018515901e-07,2.18762250558839e-05
ARHGEF5,4.07862536003496e-07,2.30121122419848e-05
CNGA3,4.11511278046747e-07,2.31332416633359e-05
TFAP2A,4.14405138766571e-07,2.321120855426e-05
SENP3,4.33153447961794e-07,2.41734150686794e-05
ELAC2,4.39843867654473e-07,2.44581772327864e-05
MAP2K1,4.44464262244592e-07,2.45883729831547e-05
MAP1B,4.45377917438172e-07,2.45883729831547e-05
ZNF628,4.47289992356952e-07,2.46057419724076e-05
SPICE1,4.53379243762904e-07,2.48519590451246e-05
TRRAP,4.58913545795688e-07,2.50056091718556e-05
ATXN2,4.59429162866659e-07,2.50056091718556e-05
HTT,4.65982122542392e-07,2.52729670194382e-05
SETDB1,4.73648963462194e-07,2.55091433014272e-05
KIF18A,4.72040339228739e-07,2.55091433014272e-05
NOC3L,4.75740368539321e-07,2.5532504866241e-05
SH3RF1,4.81558048868254e-07,2.55796664013011e-05
CCDC88C,4.81601198232638e-07,2.55796664013011e-05
MYH6,4.78557227524992e-07,2.55796664013011e-05
RGPD8,4.87666288134591e-07,2.58127966877564e-05
RAI1,4.92534510938158e-07,2.59811954519878e-05
APBA2,5.14401123908124e-07,2.70420495274977e-05
CLTCL1,5.18457737809092e-07,2.7162600460794e-05
NUP160,5.3074457223779e-07,2.77120632073854e-05
SPTBN1,5.48380942236828e-07,2.85361880178171e-05
POLR3E,5.54898904621767e-07,2.87781408346434e-05
PARD3,5.58399670834877e-07,2.88625172143276e-05
MCM9,5.62432529650161e-07,2.89737399806068e-05
JAK1,5.72783652105325e-07,2.94086219779277e-05
ELMSAN1,5.81815736278551e-07,2.97731155677692e-05
POTEM,6.02691580978226e-07,3.07392662973762e-05
YEATS2,6.14482889620333e-07,3.1237227553868e-05
FMN2,6.33633812874683e-07,3.21048079595682e-05
CTNND2,6.41473589346219e-07,3.23954678580322e-05
TIAM2,6.45333675327217e-07,3.24839039250494e-05
STRIP2,6.48868448684069e-07,3.25461505202417e-05
R3HDM1,6.50796231918098e-07,3.25461505202417e-05
BACH1,6.67362057953991e-07,3.32665947529622e-05
C16orf58,7.14530200757001e-07,3.5502931233097e-05
ATAD5,7.18338133663514e-07,3.55773706521515e-05
TRPC6,7.47138596597629e-07,3.68851788570298e-05
NHS,7.58053032656031e-07,3.7304443648565e-05
PRRC2C,7.62458377485573e-07,3.74017400904786e-05
ULK1,7.65458024315775e-07,3.74296823763044e-05
USP34,7.79446562729464e-07,3.79329823065957e-05
NUP133,7.80676192377513e-07,3.79329823065957e-05
TBL1X,7.92189207396631e-07,3.83713533381456e-05
CEP57L1,8.09162264199643e-07,3.88373120221385e-05
SMARCA4,8.05276146737005e-07,3.88373120221385e-05
FAM169A,8.09373314231414e-07,3.88373120221385e-05
KIF7,8.28197146375465e-07,3.96171448621779e-05
INF2,8.39654239436786e-07,4.00408490713462e-05
FAM47B,8.71873749928964e-07,4.14489857103575e-05
IRF3,8.87316994413221e-07,4.20533651229134e-05
LRP4,8.91780371380053e-07,4.21352547864017e-05
ZNF707,8.96294932403347e-07,4.22190545682225e-05
TDRD9,9.0436321133192e-07,4.24692272687365e-05
RABGAP1L,9.08495546223619e-07,4.25336075941714e-05
TEX264,9.37232179506165e-07,4.37460220028287e-05
IFT140,9.52299996157578e-07,4.43150357728555e-05
SMC3,9.63964180912828e-07,4.4722711682531e-05
JPH2,9.79846542032313e-07,4.53230519126838e-05
ZGRF1,9.86689446110525e-07,4.55029267617977e-05
LGR5,9.93654713382214e-07,4.56873538812723e-05
GIGYF2,1.00083104422312e-06,4.58803588516927e-05
RASIP1,1.01314609375133e-06,4.61808077361666e-05
EXO1,1.01338135524406e-06,4.61808077361666e-05
FLT4,1.01917940557738e-06,4.6308024731883e-05
EIF4ENIF1,1.02998231152391e-06,4.6570656782244e-05
HSPA6,1.03100655474552e-06,4.6570656782244e-05
OTUD7B,1.03458631729549e-06,4.65957106587789e-05
ALS2,1.04553497336674e-06,4.69515311800815e-05
ETAA1,1.06407263928061e-06,4.7645089717556e-05
RDX,1.13861473721857e-06,5.08350226010947e-05
BRPF1,1.14414274147345e-06,5.09341926211432e-05
USP11,1.15359665101405e-06,5.10599115389924e-05
ZNF93,1.15065159879325e-06,5.10599115389924e-05
HOXB9,1.16397862886718e-06,5.13718132390864e-05
PKHD1L1,1.19042538654764e-06,5.23889206542667e-05
BIRC6,1.19620843676695e-06,5.24934431667274e-05
ARHGEF28,1.23368239731369e-06,5.39841192210874e-05
KRT4,1.24236815421881e-06,5.42101888935761e-05
SMC6,1.26351576546009e-06,5.4977212811813e-05
TCF20,1.26853893519023e-06,5.50402963908031e-05
NUP62,1.2773104283898e-06,5.52652037317081e-05
TNFRSF10D,1.28192472804911e-06,5.53094862356875e-05
TET2,1.29311147617151e-06,5.54120299179859e-05
MYH8,1.29509386291469e-06,5.54120299179859e-05
COG5,1.29116147747817e-06,5.54120299179859e-05
SESN3,1.31174666345285e-06,5.58373608651999e-05
PIEZO1,1.31228492067794e-06,5.58373608651999e-05
PLXNB2,1.32411696091366e-06,5.61856020632318e-05
USP8,1.35119781114682e-06,5.71771974865234e-05
IRS2,1.35701313141086e-06,5.72659541455382e-05
PHF3,1.39584861088975e-06,5.87438692719532e-05
C4A,1.42976790169995e-06,5.98443342116421e-05
ESYT2,1.4274112991882e-06,5.98443342116421e-05
LRBA,1.43580571932414e-06,5.99341883326552e-05
HECTD1,1.47462940796174e-06,6.13884237049587e-05
LRPPRC,1.48392014850249e-06,6.16086847638379e-05
MKI67,1.51974391736611e-06,6.29263859118015e-05
C4orf3,1.53174613941321e-06,6.32533130975378e-05
EXPH5,1.55377832723521e-06,6.3991571054556e-05
EWSR1,1.66310277572552e-06,6.83113921453339e-05
CCDC93,1.68409798413606e-06,6.89897905575738e-05
SRRM2,1.69415950657399e-06,6.92178750126236e-05
ZEB1,1.76273768071263e-06,7.18292288254407e-05
FLG,1.77194028164673e-06,7.20137101799592e-05
PKN3,1.7876416289006e-06,7.24606421314632e-05
KDM5B,1.81243454514831e-06,7.32727803121244e-05
PTDSS1,1.84893301984102e-06,7.43580034062956e-05
ARHGEF11,1.84504777077524e-06,7.43580034062956e-05
NGLY1,1.91731074484889e-06,7.6907128653405e-05
SF3B3,1.9483863565764e-06,7.7950636494406e-05
TJP3,1.99282811814584e-06,7.95221023414517e-05
SPIRE1,2.04325067774066e-06,8.13234888610837e-05
PKD2,2.10222824379414e-06,8.34552104102091e-05
ELAVL2,2.12663192281813e-06,8.42069704554438e-05
MED1,2.17445033118555e-06,8.58796370544899e-05
SNRNP200,2.19960377523259e-06,8.66508873399171e-05
MAP4K1,2.20792664190526e-06,8.67568726154761e-05
PHACTR2,2.21612309208631e-06,8.68573638356371e-05
DNAAF5,2.22905423490169e-06,8.71424425893164e-05
CCDC120,2.35952973041664e-06,9.20097125002723e-05
HK1,2.37382413837425e-06,9.23333666751985e-05
HAUS8,2.38983441519935e-06,9.27219634693087e-05
TSPYL1,2.48863227537423e-06,9.63125701949478e-05
EYA1,2.51679911435075e-06,9.71585382414653e-05
SKAP2,2.55593336228103e-06,9.84226039480369e-05
SPHKAP,2.56792564831595e-06,9.86378023965351e-05
WT1,2.57979400110826e-06,9.86455655791693e-05
PGM2,2.58093637138254e-06,9.86455655791693e-05
ZNF267,2.60239411732658e-06,9.92194965078746e-05
GIT2,2.61300839247568e-06,9.93781932575382e-05
ZNF700,2.67006214996568e-06,0.000101297949004732
TLN1,2.68060856695491e-06,0.000101448191048665
PARP4,2.76156410078315e-06,0.000104026384796719
FPR2,2.76224056234877e-06,0.000104026384796719
LRIG1,2.7756836725871e-06,0.000104277696606973
TOP2B,2.79751088640368e-06,0.000104841995579747
GPRIN1,2.87555837586044e-06,0.000107505402095579
SVIL,2.88258701999993e-06,0.00010750723454978
ZNF106,2.90009965921176e-06,0.000107899118480287
RAPGEF2,2.91790903249099e-06,0.000108300127295081
BCL2L13,3.01334254019837e-06,0.00011157335371797
UBN2,3.02317212481966e-06,0.000111668873473854
AKAP8L,3.06681121761365e-06,0.00011300979230838
ESCO2,3.17491657298738e-06,0.000116436285651725
RBM5,3.16757619642504e-06,0.000116436285651725
TOP1,3.22614936034382e-06,0.000118034153437948
TRIP6,3.2753724013436e-06,0.000119551092649041
CD79B,3.30518772287676e-06,0.000120075333907225
GRIN2A,3.31312191849449e-06,0.000120075333907225
CC2D1A,3.31077055455443e-06,0.000120075333907225
INSRR,3.33255281086052e-06,0.000120366748728146
OSBPL8,3.336791644934e-06,0.000120366748728146
CARD11,3.36101566017816e-06,0.000120957299564776
TLK1,3.3851956406047e-06,0.000121543516205674
CLPTM1,3.49189058116745e-06,0.000125082768887726
CASP8,3.52224167721502e-06,0.000125877235624462
SRBD1,3.57247669457673e-06,0.000127376987330012
TNK2,3.64355639723746e-06,0.000129312670936978
KIF1C,3.63613286493629e-06,0.000129312670936978
BRWD1,3.65775036246891e-06,0.000129517997317491
HTR1E,3.67940302509739e-06,0.000129985882558658
DLG5,3.69473040176729e-06,0.000130228678211491
PLCD1,3.71366159502586e-06,0.000130597099425076
LRRFIP2,3.73975162074698e-06,0.000131215020989444
HPS5,3.78675681445616e-06,0.000132405918055872
GLI4,3.79088553285981e-06,0.000132405918055872
PLCH2,3.88909139169443e-06,0.000135528675806039
CGNL1,3.99189655464417e-06,0.000138797251989129
ZBTB49,4.00098466657538e-06,0.000138799925268605
MAP2K4,4.05502196869239e-06,0.000140315351482331
KDM3A,4.06288688963966e-06,0.000140315351482331
TRUB1,4.07741793213636e-06,0.000140502166462408
NAV2,4.10588639343745e-06,0.000141167339549368
PDPK1,4.21392067993665e-06,0.000144028181212297
FOXJ3,4.21714664200131e-06,0.000144028181212297
PRAMEF12,4.21108886814747e-06,0.000144028181212297
SAMSN1,4.25247870075501e-06,0.000144913560680817
HNRNPCL1,4.2744213404593e-06,0.000145339761384315
IGHMBP2,4.31491636291603e-06,0.000146393517044043
BCORL1,4.37804833327918e-06,0.000148208963686811
RTF1,4.41888456005531e-06,0.000149263330873974
ESF1,4.43828542349535e-06,0.000149590613518816
TBC1D31,4.48558968304965e-06,0.000150480238932377
TUBGCP6,4.48652129991158e-06,0.000150480238932377
DZIP3,4.4939888274293e-06,0.000150480238932377
TSHZ1,4.51671329785269e-06,0.000150913090947559
FOXK1,4.57077505931725e-06,0.000152388849001437
FRY,4.61101612235248e-06,0.000153398447802582
ARVCF,4.73133388011541e-06,0.000157061930507366
HBP1,4.79383781647759e-06,0.00015879458900474
ZNF546,4.9066141459266e-06,0.000162181497188213
RNGTT,4.9321725946469e-06,0.000162677204443996
ANXA11,4.97142027471523e-06,0.00016362133865692
PAPPA,5.01525933652103e-06,0.000164712237868728
RAB3GAP2,5.20751866441239e-06,0.000170662574442434
TRPS1,5.23913812246238e-06,0.000171334277070675
RFX7,5.32332826529857e-06,0.000173718697606767
AGL,5.36821904926415e-06,0.00017481327276071
CEP250,5.52950951949405e-06,0.000179307442376351
ACAP2,5.52019796348429e-06,0.000179307442376351
RNASEH1,5.57484774091932e-06,0.000180397856624748
COL4A2,5.60740035189263e-06,0.000181070833585329
KIF4B,5.66718834543424e-06,0.000182618623608208
ETF1,5.78221488158406e-06,0.000185936233446846
STAT6,5.82516968838878e-06,0.000186538645967261
THOP1,5.81559525192545e-06,0.000186538645967261
ERBB3,5.89917841309568e-06,0.000188516691072433
BSN,5.91734382454411e-06,0.00018870568722454
ZBTB20,5.95574487701784e-06,0.000189226469354641
KIAA2022,5.95824434441347e-06,0.000189226469354641
TRIP12,6.01110843167962e-06,0.000190512557969467
LIMK2,6.02900403487221e-06,0.000190687369916092
BCAS3,6.09713195129865e-06,0.000191661476420108
CENPJ,6.086195710082e-06,0.000191661476420108
TUSC3,6.08114172735573e-06,0.000191661476420108
DHX9,6.12757462124147e-06,0.000191835430672728
AGAP2,6.11894734782796e-06,0.000191835430672728
SOX13,6.21257345061472e-06,0.000194101965232897
SIPA1L3,6.23648201113381e-06,0.000194454519063753
IGF2R,6.28945418772235e-06,0.000195710025966641
MZF1,6.37537005476431e-06,0.000197746256641821
HSF4,6.38056804200382e-06,0.000197746256641821
ZNF98,6.40153952763997e-06,0.000197997817960318
SF3A3,6.42872407827969e-06,0.000198440154264012
CMYA5,6.48603687542295e-06,0.000199808851984279
MUM1,6.50944465914127e-06,0.000200129692783938
GANAB,6.62229161992991e-06,0.00020319354147765
NCOR2,6.71231620910296e-06,0.000205349789341285
LYAR,6.71922961942529e-06,0.000205349789341285
PIAS1,6.86902646118867e-06,0.000209512108082553
MYO5A,6.93381073473025e-06,0.000211070131911166
PI4K2A,7.13888259859894e-06,0.000216031844137956
HLA-C,7.13427977604781e-06,0.000216031844137956
SNX25,7.1160843959188e-06,0.000216031844137956
ARAF,7.17065134237964e-06,0.000216567730640537
ANKRD12,7.18581945146355e-06,0.00021660112917983
PSD4,7.27132135051308e-06,0.000218750317894439
