gene,p,fdr
CCND3,5.44376820588581e-08,1.33667576268928e-05
SUPT16H,5.4152356166352e-08,1.33667576268928e-05
LRBA,6.1543400656289e-08,1.47196703184542e-05
SOGA1,6.1979698310603e-08,1.47196703184542e-05
ACIN1,6.52032817628446e-08,1.49942561765123e-05
SYNE2,6.52059183488833e-08,1.49942561765123e-05
JARID2,7.64736797419024e-08,1.65354357973275e-05
N4BP1,7.34531167051855e-08,1.65354357973275e-05
CHD6,7.57455646193854e-08,1.65354357973275e-05
KIT,7.53389538385813e-08,1.65354357973275e-05
MDC1,8.49063530565531e-08,1.8088799069563e-05
BRCA2,8.83637707126891e-08,1.85525499465903e-05
CTNND2,1.14273479672697e-07,2.36497128574052e-05
ASPM,1.20789252554465e-07,2.46461112923456e-05
SMARCA4,1.3502521575366e-07,2.71681986197676e-05
ERBB2,1.3807189369803e-07,2.74006510137447e-05
CNOT2,1.68599832050866e-07,3.30068346881202e-05
SCAF11,1.72647259242201e-07,3.33485445952236e-05
LMO7,1.90855894398154e-07,3.63806492387639e-05
NOTCH1,2.27122812196556e-07,4.21996535003946e-05
EPPK1,2.27208737007716e-07,4.21996535003946e-05
C10orf71,2.3323622135451e-07,4.27707992248454e-05
PDCD11,2.53214008298726e-07,4.58538917277955e-05
PTPRF,2.67101359347729e-07,4.71889925959823e-05
SASH1,2.66518785910383e-07,4.71889925959823e-05
RUSC2,2.78787994719829e-07,4.86602611988693e-05
RUFY1,2.86798766604879e-07,4.94625444262486e-05
RNF213,2.98528011838009e-07,5.02880849708981e-05
CHST11,2.97944565003991e-07,5.02880849708981e-05
SRSF7,3.10727187809672e-07,5.17414341356174e-05
MYH14,3.52344119375053e-07,5.8004650652118e-05
ASH2L,3.73217643904994e-07,6.07506068230522e-05
FMR1,3.79872951161349e-07,6.11468827052719e-05
ERCC6,3.89268986250481e-07,6.12971717805513e-05
IGSF10,3.88356869820612e-07,6.12971717805513e-05
CEP350,4.1968202415984e-07,6.53756288602539e-05
SAFB,4.39860258695939e-07,6.77899528481709e-05
SIN3A,4.50907416004536e-07,6.87610077437654e-05
NXF1,4.92467607253955e-07,7.43164398571672e-05
DYNC1H1,5.19818056160452e-07,7.76350946350152e-05
CIC,5.49015836812116e-07,8.11591064071135e-05
FAM120A,5.86576162766248e-07,8.5835645151461e-05
BRCA1,5.94341663011705e-07,8.61022767205057e-05
FCHO1,6.25438326191295e-07,8.97101488270623e-05
ZNF407,6.42199156769739e-07,9.12111684717962e-05
CDK13,6.59533497705527e-07,9.27637066141745e-05
KMT2A,6.86836663235794e-07,9.56750263490091e-05
CENPF,7.30157004156295e-07,0.000100740804944878
NELL1,7.98074889864884e-07,0.000109072744617666
BCHE,8.07561134964726e-07,0.000109337739833962
ABL2,8.86550441879902e-07,0.000116100093478549
BDP1,8.76599545227164e-07,0.000116100093478549
MLH1,8.89563772769993e-07,0.000116100093478549
SMARCC1,8.70153747666555e-07,0.000116100093478549
RABGAP1,9.33496597071957e-07,0.000120746117873049
RIF1,9.43024430392815e-07,0.000120899070115935
PLEC,9.81825723946156e-07,0.000124769379498315
VPS13C,9.91339175847919e-07,0.000124882875134859
FGFR1,1.18477309488434e-06,0.000147963860565427
UBA6,1.21774182386978e-06,0.000150781417114542
PARP15,1.23904604973795e-06,0.000152119153580963
CEP170,1.33036961042758e-06,0.00016195852559886
ARHGAP5,1.34808122538421e-06,0.000162747105934509
ODF2,1.37810082089578e-06,0.000164996252829067
GCN1,1.44082474635534e-06,0.000171092033610245
VCAN,1.52249993421259e-06,0.000179320784934454
CCZ1B,1.72790918104402e-06,0.00020187274440149
RPS6KA5,1.84309134038244e-06,0.000213606913984963
EPRS,1.89417652916829e-06,0.000217785201413183
UTP18,1.91503693296083e-06,0.000217797073181468
RFX7,1.92434771638213e-06,0.000217797073181468
PRG4,1.9726535555303e-06,0.000221533581852461
ROCK1,2.01096487939438e-06,0.000224098832367587
SHANK1,2.16594321907052e-06,0.000239526865760876
ACTG1,2.21864605320127e-06,0.000243496404338839
ZFX,2.26040824037197e-06,0.000246214542693749
POLR2A,2.32889705782546e-06,0.000251353364558837
SPTBN1,2.37738761933756e-06,0.000251353364558837
KDM5A,2.37037622265246e-06,0.000251353364558837
KDM3A,2.41550408833421e-06,0.000251353364558837
SP100,2.3788359289913e-06,0.000251353364558837
BAZ1B,2.42903782965674e-06,0.000251353364558837
USP2,2.40855105491651e-06,0.000251353364558837
KMT2B,2.52610615644643e-06,0.00025817723961985
XPO1,2.53062525202034e-06,0.00025817723961985
NCOA1,2.55577902269044e-06,0.000258920074837178
SPTBN2,2.81233227195863e-06,0.000282088186408309
BCL9L,2.82341320005555e-06,0.000282088186408309
ZNF208,2.89959754485843e-06,0.000283911508861733
MAST4,2.86977757394652e-06,0.000283911508861733
ADAM9,2.92005348384056e-06,0.000283911508861733
ZNF518B,2.91825874397129e-06,0.000283911508861733
BIRC6,2.96301725178608e-06,0.0002861682061775
KAT5,3.05936387167011e-06,0.000293516585489304
KMT2D,3.1228570679016e-06,0.000295691701586212
KIF20B,3.10900576585532e-06,0.000295691701586212
KIAA1671,3.14637352944882e-06,0.000295983852734578
PSPC1,3.29235043202823e-06,0.000307717940056729
PRPF8,3.43666294352257e-06,0.000319147026043664
MAP1B,3.50178225389768e-06,0.000323123054217935
FAM169A,3.64941700414558e-06,0.000330431900869106
IRS1,3.64136577103803e-06,0.000330431900869106
RAF1,3.62724387721168e-06,0.000330431900869106
TRIO,3.8598988435384e-06,0.00034731897233752
APLP2,3.99721228173034e-06,0.000355803442673033
TYK2,4.00331063406533e-06,0.000355803442673033
PHACTR2,4.25207996009624e-06,0.000375609038914111
LEMD2,4.64944127115402e-06,0.000408220943607323
WIZ,4.78485235748987e-06,0.000417579253632263
ACTN4,4.87670589633252e-06,0.000423046936048918
ESCO1,4.98595075880531e-06,0.000427866617349758
HNRNPUL2,4.9913341845868e-06,0.000427866617349758
FASN,5.0426899702594e-06,0.000429726174112635
ZNF462,5.10069469329983e-06,0.000432127274981489
NFE2L2,5.19346565120786e-06,0.000437428702843304
PSMC5,5.3711165336892e-06,0.000449383759508372
ARHGAP20,5.39744420200571e-06,0.000449383759508372
ANKRD26,5.62152183335946e-06,0.000465365638856448
OS9,5.6842254808452e-06,0.00046788280989207
PUS7,5.77471048038739e-06,0.000472645371352384
PPARGC1A,5.97694061588591e-06,0.000483889172764417
ZNF43,5.9788887916636e-06,0.000483889172764417
TRMT1,6.15682416055485e-06,0.000495521731188656
ERCC4,6.33117589868241e-06,0.000506738924001171
ASCC3,6.42469035922506e-06,0.000511398292495019
KRT20,6.57021612473285e-06,0.000520124158464507
CHD2,6.7915330777969e-06,0.000531055253015361
ANK1,6.79452624608845e-06,0.000531055253015361
VPS13D,6.81826997037739e-06,0.000531055253015361
FLNB,6.94315148933178e-06,0.000535550400095356
EIF3A,6.94991890784337e-06,0.000535550400095356
ZFR,7.11398858084393e-06,0.000542422908266769
ARID1B,7.0982712504502e-06,0.000542422908266769
CNTRL,7.17060307244664e-06,0.000543877103196515
PHF20L1,7.3038182734596e-06,0.000551095913164632
NFXL1,7.49718287837215e-06,0.000559854063706069
TMEM131,7.47148693954085e-06,0.000559854063706069
F5,8.00193610337256e-06,0.00059448229912594
CEP295,8.05013700582189e-06,0.000595011912261948
FANCM,8.11601400743559e-06,0.000596836014851368
JMJD1C,8.18485545874394e-06,0.000598858591064765
TCOF1,8.35561330789487e-06,0.000608280251213432
NKAP,8.46850604077657e-06,0.000613416235063651
PTPN13,8.5231881988332e-06,0.000614305609136799
SETD2,8.7050139206439e-06,0.00062430463697212
EVPL,8.9228461496743e-06,0.000631868337434311
MYH7,8.98494357088893e-06,0.000631868337434311
KIAA1462,8.97880319070771e-06,0.000631868337434311
ATL3,8.90503158195456e-06,0.000631868337434311
TET1,9.21969610216715e-06,0.000645245108367611
SUGP2,9.26450151192351e-06,0.000645263622130942
DOCK10,9.35550329553198e-06,0.000648484096853453
AMBRA1,9.60360092512467e-06,0.000662511269534672
MED12,9.82744221556193e-06,0.000671557336683235
MYH13,9.81296339979429e-06,0.000671557336683235
BUB1,9.94564750342627e-06,0.000676444109775288
RNF219,1.01739348233703e-05,0.000688737354140961
NAA16,1.03816582243978e-05,0.000699530617194655
STRBP,1.06237419773778e-05,0.00071252847234385
PABPC3,1.07050561084413e-05,0.000714673492364003
ZNF484,1.08645235455959e-05,0.000721992443142421
SYBU,1.09545751809135e-05,0.000724652651351116
MYOF,1.17799651490844e-05,0.00077220070187686
ACSS2,1.17707362729449e-05,0.00077220070187686
DCAF6,1.18877647796531e-05,0.000775756974607364
PHB,1.19499649452859e-05,0.000776319023149584
ZNF90,1.26470749334578e-05,0.00080409077820156
DCTN1,1.26423124182503e-05,0.00080409077820156
GSDMC,1.25058167891301e-05,0.00080409077820156
C5orf42,1.24643108356844e-05,0.00080409077820156
CAMSAP3,1.26549801497864e-05,0.00080409077820156
MAP3K1,1.29307223973515e-05,0.000818023473233324
LUZP1,1.3022967361627e-05,0.00082027707899083
AKAP3,1.3082922713779e-05,0.000820486153049857
CEP250,1.33420361259386e-05,0.000833129643777901
MTCH1,1.34908541797099e-05,0.000838806886272347
PPP2R5C,1.39126056435736e-05,0.000854998219388851
UNC13B,1.39164039558934e-05,0.000854998219388851
COPS6,1.39283205477855e-05,0.000854998219388851
TLK2,1.44581634471881e-05,0.00088377811755027
ZNF318,1.45772369768476e-05,0.000887312739847023
ZNF638,1.47150544358702e-05,0.000891953948169251
ACTB,1.49515069551638e-05,0.000895051575452304
EEF2,1.49245575259992e-05,0.000895051575452304
NCOA7,1.4900775813629e-05,0.000895051575452304
CHD4,1.50407917719727e-05,0.000896691153911804
CASKIN2,1.56196120520285e-05,0.000925312540551804
TRIP13,1.57080860012855e-05,0.000925312540551804
DHX36,1.57124929230168e-05,0.000925312540551804
APOB,1.5859510196327e-05,0.000930189166859063
SMG9,1.62523278385992e-05,0.00094938497337817
TTC14,1.7261957919085e-05,0.00100431319025616
ZBTB21,1.80174773160816e-05,0.00104407677551229
TBC1D4,1.86500105827713e-05,0.00106791582336999
GPATCH8,1.85527050593923e-05,0.00106791582336999
FNIP1,1.85928585154572e-05,0.00106791582336999
ANKRD17,1.87863893874006e-05,0.00107148985454832
TECPR1,1.93129981694778e-05,0.00108795681221637
LMNB2,1.93754992442757e-05,0.00108795681221637
ZCCHC6,1.93011873162638e-05,0.00108795681221637
RASAL3,1.92767896553681e-05,0.00108795681221637
SIX6,1.99989311702999e-05,0.0011186274743789
ANLN,2.01549944926208e-05,0.00111871802764214
IFFO1,2.01496540354226e-05,0.00111871802764214
DNAJC6,2.0271859513401e-05,0.00112091003347572
NRK,2.0584607122321e-05,0.00112531774860779
MIB1,2.05160795579551e-05,0.00112531774860779
ATP2A3,2.05775557370625e-05,0.00112531774860779
R3HDM1,2.06919569082302e-05,0.00112693375838169
ARHGAP31,2.10266834644572e-05,0.00113239242880889
COBLL1,2.10043004483449e-05,0.00113239242880889
GIGYF1,2.09611985454389e-05,0.00113239242880889
KIF1A,2.11998865207528e-05,0.00113388768540072
NSMAF,2.12109865909848e-05,0.00113388768540072
EXOC6,2.15738607193557e-05,0.00114904603029892
DSP,2.20394968173106e-05,0.00116954648495377
TRIP11,2.21880814062304e-05,0.0011697896285531
GIGYF2,2.22055738145994e-05,0.0011697896285531
DPYD,2.24650792310851e-05,0.00117753930232056
IRF7,2.25152472384065e-05,0.00117753930232056
CRADD,2.31103613524147e-05,0.00120431584500875
KIDINS220,2.37920192779362e-05,0.00123098208314094
XAB2,2.37298984710986e-05,0.00123098208314094
ATAD5,2.39789889035054e-05,0.00123205306699565
TNRC18,2.40678551777296e-05,0.00123205306699565
CEBPA,2.40492253204625e-05,0.00123205306699565
RPRD2,2.4847711187147e-05,0.00126696315247605
URGCP,2.49247255094687e-05,0.00126696315247605
TTC28,2.5044446061339e-05,0.00126859751779936
GRIPAP1,2.5216108357201e-05,0.00127000996810004
BIN2,2.52476614076629e-05,0.00127000996810004
SPTAN1,2.56705523741253e-05,0.00128681416001368
AKNA,2.58738986225684e-05,0.00129253506670741
POR,2.59847383331023e-05,0.00129361135474795
MLEC,2.64460420244414e-05,0.00131206784523316
CCDC102A,2.668270139895e-05,0.00131929110978358
ACTN1,2.7199424520938e-05,0.00134026552052663
ZNF311,2.74843798028896e-05,0.00134971596679479
MYH1,2.82004785634476e-05,0.00138020382752927
CD80,2.8869567403393e-05,0.00140346786232535
GEN1,2.88468815846226e-05,0.00140346786232535
SEC23B,2.96197061643209e-05,0.00143511934181444
ERAP2,2.98169189378087e-05,0.00143604202207567
ZCCHC11,2.98370020463019e-05,0.00143604202207567
LTN1,3.00597977560057e-05,0.00144197447050084
USP37,3.05063532476935e-05,0.00145856613696151
KIAA1549,3.09481041672567e-05,0.0014731055330063
AGO1,3.1166286178318e-05,0.0014731055330063
TICRR,3.10787360241723e-05,0.0014731055330063
CMTR2,3.12171877292009e-05,0.0014731055330063
CACTIN,3.22159383116339e-05,0.00150915264004092
RNF167,3.22935955278999e-05,0.00150915264004092
CASP8AP2,3.22151455676925e-05,0.00150915264004092
KIF20A,3.29709766699091e-05,0.0015358538232057
NFX1,3.31275971790848e-05,0.00153820352670962
UHRF2,3.32700142133653e-05,0.00153988081760071
CDC42BPG,3.37838593276522e-05,0.00155868398114553
AFG3L2,3.39066611977528e-05,0.00155938349451379
PGR,3.45586623429512e-05,0.00158433968785549
MTR,3.52680465119126e-05,0.00161106729113039
MAP3K8,3.53640780409653e-05,0.00161106729113039
CUL9,3.67254185155202e-05,0.00166262855635732
GCC2,3.66386964258369e-05,0.00166262855635732
MAPK8IP3,3.71758641149461e-05,0.001673500885805
PCDHGC3,3.71966097348801e-05,0.001673500885805
IQGAP1,3.74926336166951e-05,0.00168159685202805
CPNE8,3.7817400460878e-05,0.00169092802616277
PRRC2A,3.80871635765121e-05,0.00169774996533209
DDX18,3.83348680258231e-05,0.00170354979475491
MED13,3.92109763211615e-05,0.00173715417114577
CTCF,3.9437548820418e-05,0.00174186515171157
RNF19A,3.98628975969948e-05,0.00174998120450807
MAGEA4,3.98580641690578e-05,0.00174998120450807
FUBP3,4.0360559129219e-05,0.00176647558944108
ADRBK1,4.07494691698828e-05,0.00177812518031353
HEATR6,4.09337186341661e-05,0.0017808011467062
GON4L,4.14482573050222e-05,0.00178293857092591
SGK1,4.15982078396463e-05,0.00178293857092591
MAGED1,4.15957722636622e-05,0.00178293857092591
RBBP8,4.14354704508404e-05,0.00178293857092591
TGFBRAP1,4.13746244140494e-05,0.00178293857092591
MAU2,4.20132431487516e-05,0.00179541549703824
GLG1,4.23436014827042e-05,0.00180421104317628
RAD9A,4.26017067959087e-05,0.00180988541452296
DNAJC10,4.28038099422461e-05,0.00181315437027286
APP,4.40407086578518e-05,0.00186011004759854
ERC2,4.51673735866542e-05,0.00189567717821042
MYO7B,4.52753712749918e-05,0.00189567717821042
KIAA1804,4.50420996964787e-05,0.00189567717821042
TLR5,4.61415091017355e-05,0.00192637476183528
PLEKHG4,4.65305696674951e-05,0.00193703552520978
TLE2,4.70772508290279e-05,0.00194859466502894
HSPD1,4.70661930066001e-05,0.00194859466502894
VPS13B,4.73969780284372e-05,0.00195623937520789
ZNF34,4.80050259942756e-05,0.00197052925348211
RASSF2,4.8015243078566e-05,0.00197052925348211
ANKRD44,4.82474073116682e-05,0.00197446381278005
ARID4B,4.84758737408224e-05,0.0019782253038966
PODXL,4.8839776027774e-05,0.00198747706548978
PSMD5,4.91697068307475e-05,0.00199529843937546
ZNF217,4.94181907843073e-05,0.0019997802510957
GTF2E1,4.96064701683166e-05,0.00200180761372814
DNM2,5.0207030427348e-05,0.00201481786648474
ZBTB48,5.01932902639214e-05,0.00201481786648474
PRKCI,5.03499057711084e-05,0.00201496984780676
PKD2,5.20282415569258e-05,0.00207639982213549
ADCY5,5.23223541491804e-05,0.00208240094659115
GALNT4,5.25387631385763e-05,0.00208528510024262
EPB41L1,5.31450303671081e-05,0.00210358484953086
UBN2,5.35302325213961e-05,0.00211305852462525
GNL3,5.36839663502417e-05,0.00211336853401074
DDX20,5.5131717303461e-05,0.00215863023939254
DHX15,5.51009444246835e-05,0.00215863023939254
PAN3,5.61699667408209e-05,0.00219335393038887
ZNF76,5.63957877586701e-05,0.00219625208940821
TRIM34,5.66682740465962e-05,0.00220094714775614
GTF3C3,5.73866477631643e-05,0.00221191456948837
EPHX1,5.72386877108051e-05,0.00221191456948837
CRMP1,5.7408702845836e-05,0.00221191456948837
RNGTT,5.78513496581887e-05,0.00222224211537392
RNF38,5.79835383178947e-05,0.00222224211537392
SRRM2,5.82202554591319e-05,0.00222542702067663
TNKS1BP1,6.11918303737037e-05,0.00233285801743117
ZFPM2,6.27272489011427e-05,0.00238511720428046
C5,6.29864594762921e-05,0.00238870376553153
HEATR5B,6.33764166460343e-05,0.00239175809645677
ZNF107,6.33971912086284e-05,0.00239175809645677
OXR1,6.44392366276915e-05,0.0024247564182477
MYOM1,6.58685696066923e-05,0.0024721190878035
GEMIN8,6.6592085560961e-05,0.00249281535793706
DYNC2H1,6.7155858554345e-05,0.00250744052287834
TXLNG,6.81169070080725e-05,0.00251737150976007
IRF2BPL,6.77842758310037e-05,0.00251737150976007
ACACA,6.76728419677792e-05,0.00251737150976007
POC5,6.81091759680549e-05,0.00251737150976007
SBF2,6.99170737591078e-05,0.00257732480292161
USF2,7.0946427390063e-05,0.00260863170964427
NES,7.27773200449717e-05,0.00266917730504179
AASDH,7.34304703180929e-05,0.00268633137247023
CCDC177,7.36920085010126e-05,0.00268910863263015
ZNF780B,7.4633618667249e-05,0.00270961400533311
DMXL2,7.4815048121298e-05,0.00270961400533311
ARAP3,7.45968236384138e-05,0.00270961400533311
CEBPZ,7.67375334349214e-05,0.00277231084007907
NPAT,7.82009009883989e-05,0.00281815037964909
SMC4,7.90856954430738e-05,0.00282226725977625
NUP160,7.89700661625102e-05,0.00282226725977625
MUTYH,7.90943954903815e-05,0.00282226725977625
GPALPP1,7.88926140895554e-05,0.00282226725977625
IARS,7.99745656141233e-05,0.00284666224091352
CDC5L,8.04567118562262e-05,0.00285680486436556
MCM2,8.09515127956924e-05,0.00286035259968584
KLC4,8.08682922155481e-05,0.00286035259968584
ERCC1,8.13672450973224e-05,0.00286804690930635
KDM5B,8.16090010828682e-05,0.00286958640458134
BLM,8.20836336452946e-05,0.00287928716856994
OBSCN,8.24916559519745e-05,0.00288661019269627
USP10,8.40364660492314e-05,0.00293358140639811
MED12L,8.44057276281271e-05,0.00293938888497278
ACSL1,8.5168990951706e-05,0.00295151947026603
MKLN1,8.51574899745959e-05,0.00295151947026603
ZNF607,8.53652694168198e-05,0.00295151947026603
TLN1,8.614132636661e-05,0.00296932139068338
CCHCR1,8.62900742374338e-05,0.00296932139068338
KIAA1522,8.75225482584404e-05,0.00299434409342195
CLASRP,8.75410801918068e-05,0.00299434409342195
NUP85,8.76373228143098e-05,0.00299434409342195
PLCL2,8.809581513227e-05,0.00300292723252046
R3HCC1L,8.83533576366186e-05,0.00300463636638895
NIPBL,8.90714313618812e-05,0.00302196212210673
ABT1,8.93049114161063e-05,0.00302280432636713
FMNL1,8.97443369963336e-05,0.0030305972262608
BANP,9.01484182086053e-05,0.00303716310369317
FKBP15,9.16672386787191e-05,0.00308116771865105
ZNF804A,9.22129602742615e-05,0.00308819606375858
NR4A3,9.25158481170169e-05,0.00308819606375858
NKX3-1,9.23766328136082e-05,0.00308819606375858
EIF5,9.52568590286215e-05,0.00317238187758078
ZNF506,9.5853565307112e-05,0.00318493257019296
C1orf106,9.68742208055429e-05,0.00321148017576636
RBAK,9.73826565294312e-05,0.00321793320271639
TRIM35,9.75131273550422e-05,0.00321793320271639
RSBN1L,9.78986898504785e-05,0.003223314363327
SLC4A3,9.92415256900416e-05,0.00326011787453885
DHX29,0.000100859762798654,0.00330578141100476
HOOK3,0.000101159875008844,0.00330813342946529
IGSF3,0.00010177829868099,0.00332086084007094
CMYA5,0.000102391156582833,0.00333334985486629
PPFIBP1,0.000102635673044162,0.00333381837531565
TDP2,0.00010462775618791,0.00338931947900367
C9,0.000104812254199879,0.00338931947900367
GABRG1,0.000105572709466112,0.00340630699785202
MKI67,0.000108105023283572,0.00348026104957579
TNS3,0.000108864679910645,0.00348920933156088
RELA,0.000108775188164109,0.00348920933156088
RNF31,0.000109815560003174,0.0035119161540088
ARMC4,0.000110341969896815,0.00352097823324925
NAT10,0.000112403261609896,0.003578870441632
PPFIBP2,0.000113556011609242,0.00360764460566465
ZNF727,0.000113922022751122,0.00361135304944311
DOCK1,0.000114432618625312,0.00361961865944299
SNRPA,0.000116642642474829,0.00368148575497353
ZNF512B,0.000117139646482592,0.00368439908941542
SSRP1,0.000117243596342963,0.00368439908941542
ZNF92,0.000118564956641838,0.00371785828326906
RB1CC1,0.000121864536724195,0.00381307028838751
RBM12B,0.000122147674609919,0.00381369259067651
MOSPD2,0.000122793991910477,0.00382562701248834
NHSL2,0.000123197768825116,0.00382644604560279
DNM1L,0.000123348540297957,0.00382644604560279
ARID3B,0.00012557215843228,0.00388710226326589
NAV2,0.000125964892671007,0.0038909454160445
ABLIM1,0.000126799787889854,0.00390118914642758
MKL2,0.000126835099604293,0.00390118914642758
CASC5,0.000127261113774321,0.00390599948145888
ZNF23,0.000128274895255188,0.0039287915593275
RBM28,0.000131392302953369,0.00400732693239044
FASTKD2,0.000131374283381264,0.00400732693239044
NAV1,0.000132768893420153,0.00404080453566755
RLF,0.000133966877560578,0.00406871730654107
FHOD1,0.000135204198886385,0.00408184977636136
TP73,0.00013523138173672,0.00408184977636136
TRAT1,0.000135244556682091,0.00408184977636136
TMEM63B,0.000138353577862942,0.00416700266632108
MYEF2,0.000140657254962209,0.00419465416560137
SVEP1,0.00014047926151993,0.00419465416560137
USP1,0.000139725010618043,0.00419465416560137
DLG1,0.000140719398390437,0.00419465416560137
GFRA1,0.000139893988693692,0.00419465416560137
EP400,0.000141578762197464,0.00421160478019436
AEBP2,0.000142172725345537,0.00422060711491966
SETDB1,0.00014424132265071,0.00427325979803851
FAM188B,0.000145063202648707,0.00428883799341187
PDZRN3,0.000146546034959471,0.00431506587084929
FAM98C,0.000146502846304759,0.00431506587084929
DLG2,0.000147070092172887,0.00432171283024061
CNGA3,0.000148424110818628,0.00435267225390581
MAST1,0.000149904090710369,0.00438716960560001
PIP4K2B,0.000150206124413447,0.00438716960560001
ACTN2,0.000153842470618647,0.00448433777032663
MTMR1,0.000154642146149421,0.00449859592623829
CENPJ,0.000155347809144055,0.00450117712953903
SLC7A6OS,0.00015535228582657,0.00450117712953903
PARP9,0.000156000938427419,0.00451094929141322
PUM1,0.000157454526507416,0.00454391180381064
DGKH,0.000160899621151828,0.00461643895940557
LAD1,0.000160891745164719,0.00461643895940557
NARF,0.00016092370225028,0.00461643895940557
IFT140,0.00016478730074876,0.0047179320670895
ZNF502,0.000165809630201894,0.00473783848665649
VCPIP1,0.000166497164136918,0.00474811893081011
OCRL,0.000169240340150635,0.00481686602703783
EIF2B3,0.000170266646235314,0.00483657432159017
ZNF254,0.000172104291729913,0.00485651718130027
EPB41L4B,0.000171372435505454,0.00485651718130027
SUPV3L1,0.000172309645281172,0.00485651718130027
MTBP,0.000171737315702698,0.00485651718130027
ZNF74,0.000173728717878349,0.00487753475950318
ARMC9,0.000173394309985003,0.00487753475950318
ZNF548,0.000174693752303642,0.00489514195284887
AGO3,0.00017555614015515,0.00490981042939703
TMEM8B,0.00017705727260816,0.00494225184638616
HNRNPDL,0.000177646382895974,0.00494915990194995
ALPP,0.000180138449947815,0.00500895532513243
FLNA,0.000181978537399137,0.00503115089942996
ZNF544,0.00018144206602779,0.00503115089942996
PTPN14,0.000181950021113624,0.00503115089942996
SEC31A,0.000182792457593666,0.00504402730125609
KCNH2,0.000184844631815283,0.00507617341759301
SH3BP1,0.000185008598363299,0.00507617341759301
CYFIP2,0.000184917439280135,0.00507617341759301
ATP2B2,0.000186148392662028,0.00509779161530209
EIF4A1,0.000186851455707331,0.00510739063930586
CD3EAP,0.000188463475706402,0.00514175211404642
SCRIB,0.000189806551431619,0.00516866073419148
C18orf8,0.000190580260903777,0.00517999294505256
MED26,0.000192852587894844,0.0052319390277764
ITGAL,0.000193981539575085,0.00524788213815709
NUP155,0.000194164756405895,0.00524788213815709
EML4,0.000194925297453721,0.00525862715868167
LOC100129520,0.000198968687436741,0.00535773118010421
NBAS,0.000200387229211153,0.00538591797696098
BRWD1,0.000201293614210971,0.00540026035013767
USP47,0.000203988524774561,0.00543959318518033
FAM134C,0.000204261661678615,0.00543959318518033
