gene,p,fdr
GARS,1,1
CDK13,1,1
PGAM2,1,1
GCK,1,1
IKZF1,1,1
EGFR,1,1
GTF2IRD1,1,1
HSPB1,1,1
ABCB1,1,1
ASNS,1,1
TAF6,1,1
PUS7,1,1
LAMB1,1,1
CAPZA2,1,1
CFTR,1,1
RBM28,1,1
NUP205,1,1
CLCN1,1,1
NCAPG2,1,1
HR,1,1
ESCO2,1,1
WRN,1,1
SOX17,1,1
CHD7,1,1
EYA1,1,1
NBN,1,1
POP1,1,1
TRPS1,1,1
KIAA0196,1,1
LRRC6,1,1
PUF60,1,1
SLC52A2,1,1
RECQL4,1,1
JAK2,1,1
BNC2,1,1
DDX58,1,1
TPM2,1,1
HNRNPK,1,1
XPA,1,1
FOXE1,1,1
PRPF4,1,1
NR5A1,1,1
LAMC3,1,1
CARD9,1,1
TUBB4B,1,1
TUBB8,1,1
ZMYND11,1,1
AKR1C2,1,1
VIM,1,1
ARHGAP21,1,1
BMS1,1,1
ERCC6,1,1
ERCC6-PGBD3,1,1
ADK,1,1
KAT6B,1,1
RPS24,1,1
ZMIZ1,1,1
ANXA11,1,1
LDB3,1,1
GLUD1,1,1
PTEN,1,1
ACTA2,1,1
HELLS,1,1
HPS6,1,1
SMC3,1,1
RBM20,1,1
BAG3,1,1
TPP1,1,1
TEAD1,1,1
FAR1,1,1
ANO3,1,1
ARL14EP,1,1
SLC1A2,1,1
PHF21A,1,1
ZNF408,1,1
NR1H3,1,1
CTNND1,1,1
FAM111B,1,1
FAM111A,1,1
INCENP,1,1
GANAB,1,1
DPF2,1,1
RELA,1,1
GSTP1,1,1
KMT5B,1,1
FADD,1,1
SERPINH1,1,1
PAK1,1,1
NDUFC2,1,1
MRE11A,1,1
RDX,1,1
ZBTB16,1,1
STT3A,1,1
FLI1,1,1
KCNA5,1,1
CHD4,1,1
ETV6,1,1
PLEKHA5,1,1
SOX5,1,1
DDX11,1,1
DNM1L,1,1
KMT2D,1,1
KRT6B,1,1
KRT6C,1,1
KRT3,1,1
KRT8,1,1
KRT18,1,1
HNRNPA1,1,1
RPS26,1,1
SMARCC2,1,1
BBS10,1,1
IFT81,1,1
ATP2A2,1,1
RSRC2,1,1
GJB2,1,1
RPL21,1,1
BRCA2,1,1
RB1,1,1
RNASEH2B,1,1
ZIC2,1,1
CHD8,1,1
NRL,1,1
BAZ1A,1,1
NFKBIA,1,1
RPL10L,1,1
NIN,1,1
TRMT5,1,1
MTHFD1,1,1
IRF2BPL,1,1
TDP1,1,1
FBLN5,1,1
BCL11B,1,1
YY1,1,1
DYNC1H1,1,1
AKT1,1,1
ACTC1,1,1
BUB1B,1,1
CASC5,1,1
SPG11,1,1
SPATA5L1,1,1
GNB5,1,1
TCF12,1,1
ADAM10,1,1
SLTM,1,1
MAP2K1,1,1
SMAD3,1,1
PIAS1,1,1
KIF23,1,1
MYO9A,1,1
MPI,1,1
MTHFS,1,1
BLM,1,1
STUB1,1,1
TELO2,1,1
MAPK8IP3,1,1
CREBBP,1,1
UBN1,1,1
USP7,1,1
LITAF,1,1
KIF22,1,1
ALDOA,1,1
FBRS,1,1
FUS,1,1
FTO,1,1
NUP93,1,1
HSF4,1,1
CTCF,1,1
NQO1,1,1
DHX38,1,1
ZFHX3,1,1
RFWD3,1,1
ADAMTS18,1,1
FOXF1,1,1
FOXC2,1,1
CDT1,1,1
APRT,1,1
ANKRD11,1,1
FANCA,1,1
TUBB3,1,1
PRPF8,1,1
ACADVL,1,1
POLR2A,1,1
TP53,1,1
MYOCD,1,1
NCOR1,1,1
RAI1,1,1
SREBF1,1,1
ULK2,1,1
SUZ12,1,1
CDC6,1,1
KRT10,1,1
KRT14,1,1
KRT17,1,1
KLHL10,1,1
STAT5B,1,1
STAT3,1,1
BRCA1,1,1
UBTF,1,1
EFTUD2,1,1
DLX3,1,1
MPO,1,1
TEX14,1,1
RAD51C,1,1
MED13,1,1
ITGB4,1,1
CBX2,1,1
EIF4A3,1,1
RNF213,1,1
ARHGDIA,1,1
SMCHD1,1,1
TUBB6,1,1
GATA6,1,1
RBBP8,1,1
KCTD1,1,1
MAPRE2,1,1
SMAD2,1,1
SMAD4,1,1
LMNB2,1,1
GNA11,1,1
EEF2,1,1
MAP2K2,1,1
MLLT1,1,1
DNMT1,1,1
SMARCA4,1,1
RNASEH2A,1,1
KLF1,1,1
FARSA,1,1
NACC1,1,1
BRD4,1,1
PIK3R2,1,1
CRLF1,1,1
GPI,1,1
COX6B1,1,1
TGFB1,1,1
ERF,1,1
XRCC1,1,1
CD3EAP,1,1
PNKP,1,1
POLD1,1,1
PPP2R1A,1,1
TSEN34,1,1
PCNA,1,1
SPTLC3,1,1
AHCY,1,1
SAMHD1,1,1
MAFB,1,1
TOP1,1,1
ZNF335,1,1
ADNP,1,1
SALL4,1,1
VAPB,1,1
TUBB1,1,1
GATA5,1,1
EEF1A2,1,1
APP,1,1
SOD1,1,1
SON,1,1
CBS,1,1
SIK1,1,1
ADARB1,1,1
CDC45,1,1
SMARCB1,1,1
NF2,1,1
MORC2,1,1
SOX10,1,1
ADSL,1,1
EP300,1,1
TCF20,1,1
SHOX,1,1
HCCS,1,1
OFD1,1,1
POLA1,1,1
BCOR,1,1
DDX3X,1,1
KDM6A,1,1
UBA1,1,1
FTSJ1,1,1
WAS,1,1
GATA1,1,1
TFE3,1,1
KDM5C,1,1
PHF8,1,1
TSR2,1,1
MAGED2,1,1
LAS1L,1,1
MSN,1,1
AR,1,1
KIF4A,1,1
NONO,1,1
TAF1,1,1
OGT,1,1
TBX22,1,1
ZNF711,1,1
HNRNPH2,1,1
AMMECR1,1,1
AMOT,1,1
NKAP,1,1
XIAP,1,1
BCORL1,1,1
HPRT1,1,1
FLNA,1,1
RPL10,1,1
IKBKG,1,1
