gene,p,fdr
TMEM165,1,1
UGT2B15,1,1
SLC4A4,1,1
ADAMTS3,1,1
ALB,1,1
SCARB2,1,1
FGF5,1,1
ABCG2,1,1
BMPR1B,1,1
MFSD8,1,1
GYPA,1,1
FGB,1,1
FGA,1,1
FGG,1,1
GRIA2,1,1
KLKB1,1,1
F11,1,1
FAT1,1,1
SLC6A3,1,1
PRLR,1,1
IL7R,1,1
GDNF,1,1
LIFR,1,1
C9,1,1
C7,1,1
IL6ST,1,1
HEXB,1,1
ARSB,1,1
PCSK1,1,1
LOX,1,1
SLC22A5,1,1
TGFBI,1,1
SIL1,1,1
PCDH1,1,1
CSF1R,1,1
PDGFRB,1,1
SPARC,1,1
HAVCR2,1,1
ERGIC1,1,1
HNRNPH1,1,1
FLT4,1,1
F13A1,1,1
HIVEP1,1,1
EDN1,1,1
TNF,1,1
NEU1,1,1
CFB,1,1
TREM2,1,1
CNPY3,1,1
SLC29A1,1,1
RUNX2,1,1
IL17F,1,1
COL12A1,1,1
ELOVL4,1,1
NT5E,1,1
GRIK2,1,1
LAMA4,1,1
LAMA2,1,1
ADGRG6,1,1
GRM1,1,1
ESR1,1,1
PLG,1,1
RNASET2,1,1
FAM20C,1,1
RAC1,1,1
AQP1,1,1
EGFR,1,1
ZP3,1,1
CD36,1,1
ADAM22,1,1
COL1A2,1,1
SGCE,1,1
TFR2,1,1
EPO,1,1
PLOD3,1,1
SLC26A5,1,1
RELN,1,1
KMT2E,1,1
SLC26A3,1,1
LAMB1,1,1
MET,1,1
CFTR,1,1
TRPV6,1,1
KEL,1,1
EZH2,1,1
NOS3,1,1
DPP6,1,1
SHH,1,1
MSR1,1,1
ASAH1,1,1
LPL,1,1
BMP1,1,1
SLC39A14,1,1
ERLIN2,1,1
FGFR1,1,1
ADAM9,1,1
IKBKB,1,1
SLC20A2,1,1
IMPAD1,1,1
ASPH,1,1
CA1,1,1
FZD6,1,1
TNFRSF11B,1,1
TG,1,1
GPIHBP1,1,1
VLDLR,1,1
TEK,1,1
NTRK2,1,1
ROR2,1,1
GABBR2,1,1
ABCA1,1,1
TNC,1,1
C5,1,1
GSN,1,1
ENG,1,1
TOR1A,1,1
NUP214,1,1
POMT1,1,1
NTNG2,1,1
ADAMTS13,1,1
ADAMTSL2,1,1
DBH,1,1
NOTCH1,1,1
MAN1B1,1,1
IL2RA,1,1
CUBN,1,1
VIM,1,1
RET,1,1
PRF1,1,1
MINPP1,1,1
FAS,1,1
LIPA,1,1
ENTPD1,1,1
ERLIN1,1,1
COL17A1,1,1
CTSD,1,1
IGF2,1,1
STIM1,1,1
HBB,1,1
DENND5A,1,1
SLC6A5,1,1
FSHB,1,1
CD59,1,1
F2,1,1
LRP4,1,1
SERPING1,1,1
GIF,1,1
MYRF,1,1
GANAB,1,1
UQCC3,1,1
RELA,1,1
CTSF,1,1
SERPINH1,1,1
HEPHL1,1,1
PANX1,1,1
TRPC6,1,1
MMP13,1,1
GRIA4,1,1
CRYAB,1,1
APOA1,1,1
SCN2B,1,1
ROBO4,1,1
STT3A,1,1
CDON,1,1
KCNJ1,1,1
ST14,1,1
JAM3,1,1
CD27,1,1
C1S,1,1
MFAP5,1,1
LRP6,1,1
GRIN2B,1,1
GUCY2C,1,1
PLEKHA5,1,1
SLCO1B1,1,1
PTHLH,1,1
KRT8,1,1
KRT18,1,1
ERBB3,1,1
SLC39A5,1,1
LRP1,1,1
TMEM5,1,1
KITLG,1,1
KERA,1,1
ORAI1,1,1
FGF9,1,1
FREM2,1,1
ITM2B,1,1
CLN5,1,1
SLITRK5,1,1
COL4A1,1,1
COL4A2,1,1
CARKD,1,1
F10,1,1
MMP14,1,1
COCH,1,1
MGAT2,1,1
SPTB,1,1
FUT8,1,1
SMOC1,1,1
NPC2,1,1
LTBP2,1,1
TSHR,1,1
SERPINA6,1,1
SERPINA3,1,1
AKT1,1,1
GABRB3,1,1
EPB42,1,1
PDIA3,1,1
B2M,1,1
ADAM10,1,1
PPIB,1,1
HEXA,1,1
ACAN,1,1
IGF1R,1,1
CHSY1,1,1
HBA2,1,1
HBA1,1,1
IGFALS,1,1
ABCC1,1,1
XYLT1,1,1
IL21R,1,1
CLN3,1,1
FUS,1,1
CES1,1,1
ADGRG1,1,1
LCAT,1,1
MBTPS1,1,1
PIEZO1,1,1
GALNS,1,1
SERPINF2,1,1
SERPINF1,1,1
SLC13A5,1,1
POLR2A,1,1
TP53,1,1
NTN1,1,1
PMP22,1,1
NCOR1,1,1
SLC46A1,1,1
IGFBP4,1,1
JUP,1,1
NAGLU,1,1
G6PC,1,1
BRCA1,1,1
SLC4A1,1,1
GRN,1,1
ITGA2B,1,1
MAPT,1,1
XYLT2,1,1
NOG,1,1
MPO,1,1
ACE,1,1
SCN4A,1,1
BPTF,1,1
ITGB4,1,1
SGSH,1,1
P4HB,1,1
RAC3,1,1
LAMA1,1,1
DSC2,1,1
DSG2,1,1
TTR,1,1
ELANE,1,1
CREB3L3,1,1
C3,1,1
MCOLN1,1,1
LDLR,1,1
MAN2B1,1,1
BRD4,1,1
COLGALT1,1,1
SLC5A5,1,1
COMP,1,1
MAG,1,1
SPINT2,1,1
TGFB1,1,1
MEGF8,1,1
XRCC1,1,1
FKRP,1,1
TRPM4,1,1
GP6,1,1
FLRT3,1,1
THBD,1,1
PIGT,1,1
CTSA,1,1
CDH4,1,1
LAMA5,1,1
JAM2,1,1
APP,1,1
IFNGR2,1,1
SON,1,1
KCNE1,1,1
CRYAA,1,1
LOC102724652,1,1
ITGB2,1,1
COL6A1,1,1
COL6A2,1,1
IL17RA,1,1
CECR1,1,1
GP1BB,1,1
SERPIND1,1,1
SLC5A1,1,1
CSF2RB,1,1
RAC2,1,1
PDGFB,1,1
NAGA,1,1
FBLN1,1,1
ARSA,1,1
CSF2RA,1,1
ARSE,1,1
NLGN4X,1,1
STS,1,1
MBTPS2,1,1
CYBB,1,1
BCOR,1,1
USP9X,1,1
SLC9A7,1,1
SYN1,1,1
CFP,1,1
EBP,1,1
BMP15,1,1
MAGED2,1,1
EFNB1,1,1
SRPX2,1,1
SERPINA7,1,1
HS6ST2,1,1
GPC3,1,1
SLC9A6,1,1
CD40LG,1,1
F9,1,1
IDS,1,1
BGN,1,1
L1CAM,1,1
HCFC1,1,1
OPN1MW,1,1
OPN1MW2,1,1
EMD,1,1
ATP6AP1,1,1
F8,1,1
