gene,p,fdr
SETD2,1.67244849840143e-07,2.85613645532348e-05
SF3B1,1.6831605616757e-07,2.85613645532348e-05
RBM15,1.82547506438063e-07,2.99770485841086e-05
PRRC2A,1.80988397307613e-07,2.99770485841086e-05
HSPG2,1.79588387708696e-07,2.99770485841086e-05
MYH11,1.99480392299292e-07,3.2409197353136e-05
ATAD3A,2.21456631442255e-07,3.56009018461697e-05
RANBP2,2.30166779423136e-07,3.66156984932306e-05
DST,2.4447103893808e-07,3.84903268728079e-05
KMT2A,2.60343375914395e-07,3.99603991863124e-05
ADCY9,2.62490253863837e-07,3.99603991863124e-05
MCM5,2.57035143551104e-07,3.99603991863124e-05
SMC5,2.64274510071867e-07,3.99603991863124e-05
SETX,2.82617572231694e-07,4.17119807213688e-05
BRD2,2.82904299751347e-07,4.17119807213688e-05
NBAS,2.86783523817688e-07,4.17119807213688e-05
CIT,2.84301746775854e-07,4.17119807213688e-05
PKN2,2.91538786790958e-07,4.2003588225203e-05
CHD2,2.98134661583741e-07,4.255245375427e-05
ZEB2,3.03047848409157e-07,4.28532105639319e-05
GIGYF2,3.06981085399885e-07,4.30111480387802e-05
RUNX2,3.11228571160141e-07,4.32098430796152e-05
URB1,3.39468131259665e-07,4.67059216270055e-05
EHBP1L1,3.53665414222831e-07,4.7678286958001e-05
GPATCH8,3.55689240124751e-07,4.7678286958001e-05
ZNF217,3.5590130390336e-07,4.7678286958001e-05
ARHGEF2,3.93452827695206e-07,5.13573639706084e-05
PPFIA1,3.90702732205791e-07,5.13573639706084e-05
SNRNP200,3.89806073632683e-07,5.13573639706084e-05
ZNF318,4.22175895817797e-07,5.46395786519441e-05
IRF2BPL,4.27903089126849e-07,5.49154283793717e-05
EIF3A,4.47175763681997e-07,5.64429337729858e-05
NCAPD2,4.47197157316087e-07,5.64429337729858e-05
IGF2BP1,4.59024036232447e-07,5.74607793552617e-05
SMC2,4.63076620930861e-07,5.74967980069603e-05
TLN2,5.30584048734309e-07,6.53474160666965e-05
EZH1,5.49566201185773e-07,6.7143800196073e-05
DUOX1,5.67696823646938e-07,6.88084594502859e-05
TNKS1BP1,6.0238271823576e-07,7.02258692587521e-05
DKC1,5.95606806578346e-07,7.02258692587521e-05
PLEC,5.90561729362924e-07,7.02258692587521e-05
EPPK1,5.98591410080088e-07,7.02258692587521e-05
SRP72,5.92472514824416e-07,7.02258692587521e-05
TNS4,6.51389601377536e-07,7.53638029714979e-05
C1orf116,7.43242571185898e-07,8.18334840319808e-05
PKP3,7.35525224427461e-07,8.18334840319808e-05
SLC1A3,7.32624902654541e-07,8.18334840319808e-05
TP53BP1,7.23001994936404e-07,8.18334840319808e-05
SUPT16H,7.44817593009778e-07,8.18334840319808e-05
ZMYM1,7.33144832155922e-07,8.18334840319808e-05
CECR2,7.3595000670514e-07,8.18334840319808e-05
ASPM,7.5619036995792e-07,8.19045342553004e-05
VRK1,7.53013236458375e-07,8.19045342553004e-05
PHF2,7.84313164422647e-07,8.33234688011198e-05
GLI1,7.81940572500376e-07,8.33234688011198e-05
UTRN,7.85658689586253e-07,8.33234688011198e-05
FASN,8.40166949305267e-07,8.84898596537245e-05
SYNE1,9.07370817333739e-07,9.49134734405538e-05
TRIP6,9.20993507929726e-07,9.56830806333522e-05
NCOR2,9.31264923279439e-07,9.60964723535378e-05
SENP3,9.39575004716163e-07,9.63032850471493e-05
ARHGAP32,9.53166215376517e-07,9.70450296082011e-05
CCDC88C,9.90819414476536e-07,0.00010021055693964
ANKS6,1.00376547001401e-06,0.000100852014855618
ERBB3,1.01391420803717e-06,0.000101205867876756
CCP110,1.05318576737875e-06,0.0001044432015546
RBM33,1.06751482945786e-06,0.000105181203067616
ABI1,1.10165853838294e-06,0.000107849546142207
POLR1B,1.1297967329445e-06,0.000109899717869608
SPATA5,1.14015009676626e-06,0.000110204887834267
PHRF1,1.17305727561369e-06,0.000111968316957327
TNS2,1.16889248127679e-06,0.000111968316957327
MYH2,1.18123503952906e-06,0.000112048580892471
SND1,1.20785577778652e-06,0.000113866502705899
KMT2D,1.22753690280259e-06,0.000115011923801234
KIF3B,1.32309872629026e-06,0.0001232095350482
MYH4,1.38209903777843e-06,0.000125858712694115
CDH23,1.37649795792467e-06,0.000125858712694115
PARPBP,1.37779110956061e-06,0.000125858712694115
SARS,1.38451176876712e-06,0.000125858712694115
TSHZ3,1.39614930462031e-06,0.000126165634202139
CHGB,1.41671623521149e-06,0.00012727111967147
MED12L,1.42927217160374e-06,0.000127648214062762
TACC3,1.45025184573686e-06,0.000128768873186589
ROCK2,1.47194938230086e-06,0.000129900785764722
ZC3H7B,1.48001157170387e-06,0.000129900785764722
TAF2,1.528573012331e-06,0.000132638449115449
ANKRD27,1.52527934971054e-06,0.000132638449115449
MROH1,1.55256571944242e-06,0.000133206649816431
PI4KA,1.55103408942689e-06,0.000133206649816431
HTT,1.60924077321374e-06,0.000137297905522459
CHD7,1.67864234350604e-06,0.00014242347705569
POLR1A,1.73408983076736e-06,0.000146315027046846
CRAMP1,1.81300097705867e-06,0.000152132697371649
APC,1.89481374855787e-06,0.000158128937529922
TRIM3,1.94451097767087e-06,0.000160522008924267
HLA-A,1.94190622249112e-06,0.000160522008924267
DYNC1H1,1.97665668755206e-06,0.000162298392109114
IP6K2,2.04515384897662e-06,0.000167024543216957
SCML2,2.07671135557987e-06,0.000168699658629871
ARHGAP5,2.0930137007607e-06,0.000169124366338717
AKAP13,2.19273318010965e-06,0.000176249584877024
FAM120A,2.24308227632109e-06,0.000178375477100999
USP28,2.25422125985416e-06,0.000178375477100999
HRC,2.25189829881159e-06,0.000178375477100999
ARID4B,2.31435849099944e-06,0.000181255809613043
FAM35A,2.30632870584578e-06,0.000181255809613043
SRRM2,2.53404736348104e-06,0.000196446555000419
PRG4,2.53108347190455e-06,0.000196446555000419
PSMD2,2.61363230714418e-06,0.000200579862284954
USP21,2.60841093768124e-06,0.000200579862284954
CEP350,2.69859926966539e-06,0.000205039841026517
ARFGEF2,2.69199335235928e-06,0.000205039841026517
BCLAF1,2.81362937410328e-06,0.000212721523768838
IKBKB,2.94952482028768e-06,0.000217020686634858
SPATA7,2.94522471287758e-06,0.000217020686634858
APOB,2.94575059626303e-06,0.000217020686634858
FLNC,2.91969602625896e-06,0.000217020686634858
MAP3K4,2.89403502501947e-06,0.000217020686634858
AKAP4,2.95575581587549e-06,0.000217020686634858
PTGER4,3.07942610145886e-06,0.000225019116849185
TPR,3.11576486358079e-06,0.000226590290460028
DNMBP,3.18880015338756e-06,0.000230802634798743
MAST4,3.27684922546859e-06,0.000236025745018708
LIMCH1,3.30732775235748e-06,0.000236025745018708
MAST2,3.29379241274536e-06,0.000236025745018708
MOAP1,3.47885362746966e-06,0.000247111872552171
PIK3C2A,3.57362058254662e-06,0.000251503841182728
JAK1,3.56659633865389e-06,0.000251503841182728
NCOR1,3.59808435239556e-06,0.000252063964356812
KARS,3.65146822111701e-06,0.000254635719967575
BRSK1,3.73305180633095e-06,0.000257969082290888
CDC5L,3.72803146475698e-06,0.000257969082290888
SGSM2,3.76136696399494e-06,0.00025875493817176
HEATR5A,3.85658202050564e-06,0.000262936252755188
HPS3,3.84085878251564e-06,0.000262936252755188
MAP1B,4.07846997391092e-06,0.000276828415295856
DNAJC13,4.17808828120487e-06,0.000282335239958234
SPG11,4.33907327010641e-06,0.000291922145291036
MYH1,4.53580535138361e-06,0.000303819383010221
LUZP1,4.84341695258981e-06,0.000323007265065291
FAM91A1,4.88841346674486e-06,0.000324590654191858
SEPT9,4.9146077758957e-06,0.000324917272525884
ZER1,5.04773949535295e-06,0.000331205623001434
SHROOM1,5.05309783652005e-06,0.000331205623001434
GOLGA8M,5.52622185457911e-06,0.000360668633175778
MYH9,5.57063272225941e-06,0.000362020012486577
DDR1,5.65005744365597e-06,0.000362033446468032
PIK3R4,5.61931916741019e-06,0.000362033446468032
MOCOS,5.66566223846645e-06,0.000362033446468032
CEP250,5.62478515918297e-06,0.000362033446468032
ARHGEF40,5.72510626680649e-06,0.000362795945670824
CKMT1B,5.71265022377953e-06,0.000362795945670824
ARID1A,5.82664799860403e-06,0.000366103924165752
MED13L,5.83793476310204e-06,0.000366103924165752
PUM3,5.84922456105575e-06,0.000366103924165752
DHX30,5.99768959851781e-06,0.000370933488497516
SIPA1L2,5.97944817208818e-06,0.000370933488497516
EXO5,5.99925168012614e-06,0.000370933488497516
DCAF6,6.02953329530724e-06,0.0003713025503465
HNRNPR,6.05915697140853e-06,0.00037162829424639
INTS4,6.12352358871469e-06,0.000374073808987403
PIEZO1,6.16004062845926e-06,0.000374239661286846
RGPD2,6.17524847068395e-06,0.000374239661286846
FOSL2,6.25821401178762e-06,0.000377768554893362
SMARCC1,6.40003987313202e-06,0.000384808696623907
TDRD3,6.68168426513973e-06,0.000400167380773388
UGGT1,6.78279201689037e-06,0.000404635936257616
SPECC1L,6.96593619772116e-06,0.000413944659967306
G3BP1,7.03674622800206e-06,0.000416531737961424
RNF123,7.1527734498915e-06,0.000421765081570436
UBR3,7.35848923327816e-06,0.000430790985694663
XIRP1,7.36226082152351e-06,0.000430790985694663
EDC4,7.4858149376286e-06,0.000436348724150626
GSK3B,7.69990651312666e-06,0.000446793571198893
CHGA,7.72351380280957e-06,0.000446793571198893
RAD54B,7.84060125512028e-06,0.000451855329691309
METTL16,7.97741046363689e-06,0.000458011325566401
CIZ1,8.09738217958659e-06,0.000463158129762721
ICAM2,8.30183476072492e-06,0.000473080673379817
SCAF11,8.40036550875061e-06,0.000476915918400146
ARFGEF3,8.48740901746006e-06,0.000478301514814207
APBA1,8.47958071170545e-06,0.000478301514814207
MYH10,8.93012536424751e-06,0.000501400274127897
SOX5,9.24185892028663e-06,0.000517002452126804
DSP,9.27879334737703e-06,0.00051717420438373
MYO1G,9.38554189346941e-06,0.000519333318105307
PLEKHG2,9.37493524613589e-06,0.000519333318105307
LRBA,9.5545186023305e-06,0.000526774758464951
MAPKAPK5,9.83804522258119e-06,0.000538850905365548
PIR,9.84412012814221e-06,0.000538850905365548
PIK3AP1,9.91077318951658e-06,0.000540561886251062
SH3PXD2A,9.97861496133603e-06,0.000542325294268768
ITPR2,1.00426134835022e-05,0.000543868060709382
METTL3,1.02382434707647e-05,0.000552503372033635
CDK12,1.03933117227229e-05,0.000554988309893089
QSOX2,1.03883895706921e-05,0.000554988309893089
TSPYL5,1.03594731328707e-05,0.000554988309893089
NIN,1.05669861411471e-05,0.000560858431371591
MDN1,1.05766912149698e-05,0.000560858431371591
KIF5C,1.06246062050621e-05,0.000561449778421135
TJP2,1.08864882946218e-05,0.000570033255580773
BAZ1B,1.09072304872419e-05,0.000570033255580773
KIAA0753,1.09363373418784e-05,0.000570033255580773
PWWP2B,1.08306568007613e-05,0.000570033255580773
USP54,1.11255853817197e-05,0.000575965898134317
FANCA,1.11126346706438e-05,0.000575965898134317
CGN,1.1263570290498e-05,0.000581139342825963
CD109,1.15727198318961e-05,0.000593082474069519
ZC3H18,1.15603436208368e-05,0.000593082474069519
MYO7B,1.17416584828168e-05,0.000599727787122333
LILRB4,1.1871432677514e-05,0.00060433506616998
AKAP11,1.22484003197935e-05,0.00062145371988002
N4BP2,1.23571628890665e-05,0.000624895998813985
N4BP1,1.26341131115482e-05,0.000636792658216386
CSNK1G3,1.27452489259889e-05,0.000638181775730173
NOS3,1.27202794697996e-05,0.000638181775730173
MAP1A,1.28195137881557e-05,0.000639802662002333
MXRA5,1.30461709155956e-05,0.000646886760464209
RBBP4,1.30336971825914e-05,0.000646886760464209
LAMB2,1.33668468658507e-05,0.000660368479375897
JAK2,1.34045461371483e-05,0.000660368479375897
PRICKLE2,1.35800869307015e-05,0.000665008198206867
HK1,1.35858144211984e-05,0.000665008198206867
ZNF100,1.36326975592202e-05,0.000665171109023679
SBNO1,1.37725417150499e-05,0.000669854321886122
RFC1,1.39020142280472e-05,0.000674004956478527
HECTD1,1.4354238328564e-05,0.000693727619474145
ANKS1A,1.44462750718552e-05,0.00069597322680559
IGF2R,1.44968867414616e-05,0.000696215265143399
PMS2,1.4732856946009e-05,0.000705329753227115
KPNA6,1.49257927805736e-05,0.00071011435309944
EEA1,1.48848303657289e-05,0.00071011435309944
SFXN4,1.52231509981707e-05,0.000719776972272639
BPGM,1.51846328895258e-05,0.000719776972272639
DGCR2,1.54182285801189e-05,0.000726750576776468
MST1R,1.54798870578117e-05,0.000727411800452003
ANKIB1,1.58113459608367e-05,0.000740708207097845
BRIP1,1.59125375508565e-05,0.000743072896461846
FOCAD,1.59591350209197e-05,0.000743072896461846
SMARCC2,1.60513485661925e-05,0.000745094818549824
RCOR1,1.62314509722071e-05,0.00075117187650772
TBC1D1,1.63115356045539e-05,0.000752597497742438
TRIM59,1.65314271715984e-05,0.000760445649893526
COPB2,1.69085425036318e-05,0.000773441825815344
CCNB1,1.69338724092041e-05,0.000773441825815344
ZNF462,1.69658860429636e-05,0.000773441825815344
GPATCH1,1.72126025960709e-05,0.000782353770378555
LTK,1.75034881144117e-05,0.000793214452472687
SORBS1,1.79522333764782e-05,0.000802784714690179
SLC4A7,1.78245310529769e-05,0.000802784714690179
MRE11A,1.80048532794866e-05,0.000802784714690179
SDK1,1.79373366024487e-05,0.000802784714690179
PDPR,1.79088227906478e-05,0.000802784714690179
PARVB,1.80300652919546e-05,0.000802784714690179
SOGA1,1.83828439468675e-05,0.000816112769641164
LDOC1L,1.84616143707887e-05,0.000817234129480246
PDXDC1,1.8645036093987e-05,0.000821710102145975
USP10,1.86703382297442e-05,0.000821710102145975
CCDC64B,1.89160168904565e-05,0.000828212102432597
TOP2B,1.90231023941748e-05,0.000828212102432597
HYOU1,1.89394771717941e-05,0.000828212102432597
ACAD9,1.90349952824674e-05,0.000828212102432597
FERMT3,1.92480024793511e-05,0.000832798631865193
SLK,1.92494707339191e-05,0.000832798631865193
PPP1R16A,1.96833540863091e-05,0.000849164360469245
DDX18,1.99288092877883e-05,0.00084972030673767
JAK3,1.98918580287562e-05,0.00084972030673767
PPL,1.98631270339647e-05,0.00084972030673767
BPTF,2.00300753290703e-05,0.00084972030673767
ITSN1,1.98661613834618e-05,0.00084972030673767
TCEB3,1.99973527354726e-05,0.00084972030673767
SYNJ1,2.03569250520258e-05,0.000856448923951894
PPP3CC,2.02775955408605e-05,0.000856448923951894
ICE2,2.03329681034089e-05,0.000856448923951894
SYNRG,2.05216771188518e-05,0.000861008387250287
RALGAPB,2.0585137969566e-05,0.000861304731701951
ZNF512B,2.07717652671332e-05,0.000866738795518192
LAD1,2.09930610151033e-05,0.000873585906873725
SMARCA2,2.12156772560788e-05,0.00088045060612727
CLTCL1,2.12948158556119e-05,0.00088133991259324
ARHGEF26,2.15493555748428e-05,0.000889464211727025
PLK4,2.18733498151154e-05,0.000900403769208739
C3,2.1993290742829e-05,0.000902907355442161
ERCC6L,2.20587632150773e-05,0.000903167377535283
TRPS1,2.21203017424668e-05,0.000903265369548004
KDM5D,2.23135761811451e-05,0.000903906990552911
QSER1,2.23096868695821e-05,0.000903906990552911
NUAK1,2.21998194908401e-05,0.000903906990552911
DNAAF5,2.23834730747759e-05,0.000904005733162302
PPEF2,2.24935947224774e-05,0.000904005733162302
CEP295,2.24643147186993e-05,0.000904005733162302
RICTOR,2.29489335339245e-05,0.000919884810840143
SMC3,2.30338926006967e-05,0.000920873318842515
ELMSAN1,2.41091808914555e-05,0.000958922742368389
PPARGC1A,2.4114701386922e-05,0.000958922742368389
ZNF507,2.42367848712807e-05,0.000958922742368389
ZNF292,2.41967726188671e-05,0.000958922742368389
TNRC18,2.43161624964631e-05,0.00095957734792244
HERC2,2.44369685083873e-05,0.000961859234690955
RNF214,2.50804141106135e-05,0.000983516845829252
ERBB2IP,2.51160011703384e-05,0.000983516845829252
TFIP11,2.53018463525058e-05,0.000988260351650815
FHOD1,2.54016415413826e-05,0.000989627218418356
DHX36,2.57761452609482e-05,0.00100166231660356
CCPG1,2.62626044786121e-05,0.00101057453094871
ZFC3H1,2.61931824253646e-05,0.00101057453094871
CCSAP,2.61255325676773e-05,0.00101057453094871
LARS,2.62701734407176e-05,0.00101057453094871
YBX3,2.6394644564259e-05,0.00101281158740041
GPSM2,2.67207491452167e-05,0.0010227550900896
KDM3A,2.73630020976088e-05,0.0010447194200867
F5,2.79014609729341e-05,0.00106262122687943
TP53I13,2.80641542926995e-05,0.00106615861780624
CDC20,2.83652749265738e-05,0.00107492426471125
ADGRE5,2.89517257365084e-05,0.00108986340477093
HS3ST3B1,2.90377637821416e-05,0.00108986340477093
PTPN13,2.89644877507228e-05,0.00108986340477093
NUP214,2.90449453733478e-05,0.00108986340477093
BTRC,2.9270233154887e-05,0.00109562500181724
NOP16,2.96435730720416e-05,0.00110688666981961
RGPD3,2.9975319962807e-05,0.00111654411334631
USP7,3.03134585541637e-05,0.00112093738266147
DDT,3.02747101243359e-05,0.00112093738266147
FOXC2,3.03127722377471e-05,0.00112093738266147
SPTBN1,3.10340029000888e-05,0.00114480988475883
CTR9,3.11281246453586e-05,0.0011455149869492
RABEP2,3.12431043634761e-05,0.00114698242749761
FBXW11,3.15057014352243e-05,0.00115384909428956
MARK4,3.23026466709414e-05,0.00118020578937468
ATP1B3,3.26327005586593e-05,0.001189419100076
SCN5A,3.33320210046447e-05,0.0012120157732927
SF3A1,3.35589746684542e-05,0.00121736974141718
CLASRP,3.38060307463241e-05,0.0012234258330755
NCAPH2,3.42605993238627e-05,0.00123694532594334
PLCG1,3.45183158608014e-05,0.00124141922575369
PPIP5K2,3.45470908162205e-05,0.00124141922575369
NPAT,3.47424673990156e-05,0.00124550930074593
DHCR7,3.49097524282954e-05,0.00124857550136985
EPS8L3,3.59008573298119e-05,0.00128102311481516
CUL3,3.67928886411384e-05,0.00130979252990085
SETDB1,3.74142754999721e-05,0.00132573967288391
KRT86,3.74144708625567e-05,0.00132573967288391
COL11A1,3.80400052626815e-05,0.00134478463048998
INO80,3.83152554653244e-05,0.0013513870241719
PACSIN2,3.84791158983079e-05,0.00135403930414507
WAPL,3.9441982002072e-05,0.0013847309175532
ERBB2,3.9904549406086e-05,0.0013956911528978
MAPK1,3.9936945640148e-05,0.0013956911528978
YLPM1,4.04854957540876e-05,0.00141163125834801
CCDC15,4.1450527580829e-05,0.00144198737406474
FOXA1,4.23885835521772e-05,0.00147042105105002
CADPS,4.24604297742967e-05,0.00147042105105002
ARHGAP30,4.28082875904409e-05,0.00147911350244618
CEP76,4.31799812105479e-05,0.00148858842674376
WDR11,4.32857690116632e-05,0.00148887446924802
SPAG9,4.34508911679099e-05,0.00149119552790184
REST,4.43240994142953e-05,0.00151775257007874
DLG5,4.4501319690058e-05,0.00152041197831446
OSBPL10,4.49779776718389e-05,0.00153326713170608
RAB34,4.52944750247029e-05,0.00154061742222107
EPRS,4.61983181552176e-05,0.00156786825525885
ABL1,4.63078040384692e-05,0.00156809929772838
MYO18B,4.72904179890802e-05,0.00159783022904698
DDX41,4.74777737807792e-05,0.00159834576485809
NEMF,4.75149932717111e-05,0.00159834576485809
ITGB2,4.81136636151512e-05,0.00161022827842426
MYH3,4.80731808297232e-05,0.00161022827842426
TBC1D22A,4.81845418569857e-05,0.00161022827842426
NSL1,4.83045399585195e-05,0.00161071383023255
AHDC1,4.9083198980536e-05,0.00163311245061165
OGFR,4.93634081997158e-05,0.00163886515223056
HMCES,4.96797869752988e-05,0.00164579112079558
BRWD3,4.99257791237987e-05,0.00165036038696678
RFC5,5.02652685975136e-05,0.00165799391365276
SIK2,5.13872526101697e-05,0.00168176194163232
TNIP1,5.12107468286944e-05,0.00168176194163232
UTP14A,5.12366045576005e-05,0.00168176194163232
VPS4B,5.14263244330993e-05,0.00168176194163232
PABPC4,5.23362490273517e-05,0.00170786152808914
ZNF714,5.28392582588009e-05,0.00172059947148914
LNPEP,5.31317055192837e-05,0.00172277581038323
TMEM245,5.30235841969799e-05,0.00172277581038323
PPAN-P2RY11,5.36687660527164e-05,0.00173650295584128
CASR,5.40530443459434e-05,0.00174523909778277
RASEF,5.43423594584606e-05,0.00175087872077977
TSC1,5.45716490271592e-05,0.00175456468198479
SLC17A7,5.4691793629534e-05,0.00175473334518959
CYFIP2,5.55751706050589e-05,0.00177933753769488
PDE8B,5.633912799846e-05,0.00180002335312235
PARP12,5.74394889608364e-05,0.00183134838290166
CCNA2,5.77807850939209e-05,0.00183839197907158
RNF20,5.80900909460144e-05,0.00184439057989092
RAPH1,5.87185136571587e-05,0.00186047539537786
PINK1,5.9293434258284e-05,0.00187480192130955
KIAA1429,5.95173103527226e-05,0.00187799248699748
ZFP3,6.00757347296289e-05,0.00189170437276473
PHF21A,6.12188570843688e-05,0.00191978313222275
TTLL5,6.12064499244441e-05,0.00191978313222275
SRF,6.141917701056e-05,0.00192211817890425
SMNDC1,6.16305265078504e-05,0.00192478814075233
RBBP7,6.18648892298682e-05,0.00192816446595622
BRCA1,6.21387309728427e-05,0.00193275498862984
VCP,6.26434302382622e-05,0.00194054861379055
RBBP6,6.26390905493928e-05,0.00194054861379055
ACTG1,6.27752472933719e-05,0.0019406954993206
HELZ,6.34829618694541e-05,0.00195860968418243
SDCCAG8,6.38409965819391e-05,0.00196508517547727
IRF2BP1,6.39501919992276e-05,0.00196508517547727
SRSF6,6.56080253358952e-05,0.00201131475048309
C19orf47,6.57300112296912e-05,0.00201131475048309
IPPK,6.5849749557461e-05,0.00201131475048309
SRSF7,6.68103081702402e-05,0.00203658089096988
CCDC90B,6.84186773891183e-05,0.00207731618506285
NBPF20,6.83829255147806e-05,0.00207731618506285
UBE4A,6.8908452794282e-05,0.00208736432393999
KIF4A,6.90229821627617e-05,0.00208736432393999
DISC1,6.96358171789091e-05,0.00210173557303616
CHAF1A,7.03087852906925e-05,0.00211786147723759
ZNF791,7.08453703098701e-05,0.00212982380978806
EVPL,7.24326323008934e-05,0.00217326357661934
COPE,7.25808666730432e-05,0.00217344116829552
MET,7.29146293620159e-05,0.00217916285639277
CASZ1,7.34666127915156e-05,0.00219137130967193
RTF1,7.36987525257377e-05,0.00219401042606836
ENO3,7.41207604272505e-05,0.00220228064833652
MYO5B,7.45059628438779e-05,0.00220942730980913
CHCHD6,7.54485178817044e-05,0.00223304218040579
CASKIN2,7.56643400599014e-05,0.00223509826188552
PYHIN1,7.71591258434463e-05,0.00227047046219867
RABGAP1,7.71354529961648e-05,0.00227047046219867
ZNF264,7.73736841679772e-05,0.0022724055857949
SNRNP70,7.86979157268216e-05,0.00230686097692902
UBE2O,7.9507585509381e-05,0.00232359688499493
UBR1,7.95731515749311e-05,0.00232359688499493
CSNK2A3,8.0075621914411e-05,0.00233330451424112
CEP85,8.02111622561935e-05,0.00233330451424112
PCDH9,8.04441498216433e-05,0.00233563318645653
STK3,8.06368984219205e-05,0.00233678693111873
STAT5A,8.17513890433377e-05,0.00236459699520805
CPT1A,8.27490609523598e-05,0.00238892941184204
