gene,p,fdr
ZBTB20,3.61057853471332e-10,2.1738407743906e-08
BBS1,3.75009580957549e-10,2.21602883858433e-08
CDKL5,4.14658734640927e-10,2.40577458588945e-08
FLNA,6.22692000034644e-10,3.54823245019741e-08
DYNC1H1,7.63745186342147e-10,4.27563313968033e-08
MPZ,7.97381317496839e-10,4.38697204160761e-08
APP,9.25858351743808e-10,5.00748135663473e-08
AAAS,1.71490010433117e-09,9.12041038820125e-08
UBTF,1.82487976745625e-09,9.54621530811952e-08
PMS2,3.21749181388516e-09,1.65597038356573e-07
MED13L,4.24455488668885e-09,2.14990073705145e-07
WFS1,5.49575995377697e-09,2.74015156445349e-07
MYBPC3,5.79820209642315e-09,2.84647121379789e-07
KCNQ2,6.60789414631291e-09,3.19481670013401e-07
MTR,7.3818362860383e-09,3.51573725205197e-07
HADHA,7.73392693011102e-09,3.62925894617416e-07
SH3BP2,8.0412050834089e-09,3.71876600306635e-07
INSR,8.29012335847315e-09,3.77911194812683e-07
GLUD1,8.57075355679578e-09,3.85201050700498e-07
MYH11,1.03264383910934e-08,4.57662012583044e-07
RYR2,1.06930296852429e-08,4.67417229117948e-07
COPA,1.1541245760038e-08,4.91041536270419e-07
KRT2,1.14330505425379e-08,4.91041536270419e-07
ACTA2,1.55663665154651e-08,6.45094487673367e-07
PDE3A,1.55653579785371e-08,6.45094487673367e-07
DNMT1,1.62765573683454e-08,6.6587813541526e-07
CDH1,1.82313071781411e-08,7.36406344372762e-07
HSPB8,2.24026539517103e-08,8.93585859498844e-07
FLNC,2.39561098982743e-08,9.43752428214733e-07
FOXL2,3.17556537174959e-08,1.23575964649426e-06
POLA1,3.89885408701465e-08,1.49894498694744e-06
BRIP1,4.90637505407022e-08,1.86383842827834e-06
CSNK2A1,5.12514456524674e-08,1.92403956561204e-06
MYH9,6.09706529422924e-08,2.26229480859134e-06
HUWE1,8.72160716813293e-08,3.19892511189795e-06
JAG1,9.31777507379835e-08,3.37875230232847e-06
COL6A3,1.06427733718535e-07,3.81576979429189e-06
EARS2,1.07621210117916e-07,3.81576979429189e-06
KRT12,1.34133649977631e-07,4.7035217261387e-06
NSD1,1.64935522797652e-07,5.72075275268812e-06
GSTP1,1.9375147362887e-07,6.64796722956692e-06
DSP,2.03995370598353e-07,6.92499178275898e-06
IMPDH1,2.18944965644032e-07,7.35424616179057e-06
HK1,2.38837116987309e-07,7.93884625319274e-06
CDK19,2.63104812827978e-07,8.65533461581522e-06
PRPF3,2.66374930730539e-07,8.67349391797092e-06
ATR,3.59058383240748e-07,1.15732858678912e-05
F12,3.94719697689747e-07,1.25955055532798e-05
BRF1,4.16209343179595e-07,1.31497427137237e-05
MAPT,4.29962578424188e-07,1.3451084193643e-05
ELP2,4.42076986314056e-07,1.3695802556584e-05
PDGFRB,4.48217929207864e-07,1.37525328086759e-05
TAF6,4.81153414911797e-07,1.46224813998433e-05
VWF,5.1982103345438e-07,1.56485746957823e-05
COL1A1,5.43451095352068e-07,1.62070321987706e-05
COL6A1,5.55434898982058e-07,1.64110440986273e-05
ASS1,5.70699307461252e-07,1.67073531202647e-05
BSCL2,6.17889396710446e-07,1.79244096809367e-05
EEF1A2,6.57147724443859e-07,1.88915170153185e-05
ACTG2,7.98301703519936e-07,2.27444708565367e-05
TFAP2A,8.27152831755756e-07,2.33579175763949e-05
ACTN2,8.42368940741e-07,2.35037965371591e-05
NPHP1,8.47050016224789e-07,2.35037965371591e-05
STAG1,8.64446120923709e-07,2.37797204471341e-05
STXBP1,8.96069113219383e-07,2.44245073445583e-05
ALDH18A1,9.03193941290466e-07,2.44245073445583e-05
SDHA,9.85190918707298e-07,2.64180186688654e-05
CASR,1.00474263446979e-06,2.67177812216093e-05
FARSB,1.03804461313414e-06,2.73752095910004e-05
TEK,1.07446063358605e-06,2.78748283070983e-05
DKC1,1.07436485052669e-06,2.78748283070983e-05
MYL2,1.09178070790927e-06,2.80170929986593e-05
PIBF1,1.09750442645955e-06,2.80170929986593e-05
SOX10,1.11071203164083e-06,2.81292229600468e-05
LRP5,1.23211358053478e-06,3.08927374981633e-05
CHD4,1.2425610071361e-06,3.08927374981633e-05
CRYAA,1.25855715285529e-06,3.08927374981633e-05
LOC102724652,1.25855715285529e-06,3.08927374981633e-05
SETX,1.31396207645073e-06,3.20065113431625e-05
THOC2,1.32410718079401e-06,3.20092879841946e-05
ARMC4,1.65155251671107e-06,3.96248427129702e-05
FLI1,1.71238056932334e-06,4.07776596769461e-05
FUS,1.87602198313601e-06,4.43436010976817e-05
CACNA1C,1.9248150939517e-06,4.51623894470578e-05
MET,1.96932892779786e-06,4.5869551887613e-05
NPC1,2.038313461633e-06,4.71323062034124e-05
POLR1B,2.14994848571352e-06,4.90202327709051e-05
ACTB,2.15068398242768e-06,4.90202327709051e-05
SLC25A4,2.27331840059315e-06,5.14479362857641e-05
ALG13,2.56026694411019e-06,5.71315511794098e-05
MECP2,2.54810177883566e-06,5.71315511794098e-05
MAP2K2,2.6694464295904e-06,5.91541913668261e-05
PPP1CB,2.75155472899271e-06,6.0492480380269e-05
TGFBR2,2.76775372470049e-06,6.0492480380269e-05
HINT1,2.80473773632694e-06,6.08837967116956e-05
SASH1,2.99905477072304e-06,6.46620525228192e-05
PDE10A,3.09573115329586e-06,6.62985108064906e-05
KLHL7,3.12821544420878e-06,6.65475698831348e-05
RAB3GAP2,3.25338991410157e-06,6.82997843151192e-05
NBAS,3.24348563238518e-06,6.82997843151192e-05
DNM1L,3.37154667369545e-06,7.03176825866809e-05
SMAD4,3.45961019102301e-06,7.16858189581456e-05
MTOR,3.65390976194844e-06,7.5223393873403e-05
NR2F1,3.72894871012988e-06,7.62761239360542e-05
AFF4,4.00101540258505e-06,8.13200009531776e-05
GJA1,4.07009140948403e-06,8.16872682596917e-05
PRKAG2,4.07028381488279e-06,8.16872682596917e-05
ZAP70,4.49212870274233e-06,8.95898918153174e-05
IRF6,4.60406954357326e-06,9.11489654019328e-05
NAGA,4.62743102322567e-06,9.11489654019328e-05
SMARCA2,4.68955991097413e-06,9.18060470915241e-05
SPTLC2,4.73315713931546e-06,9.20945392168026e-05
TRIP11,4.77971141102177e-06,9.24367218943665e-05
GLE1,4.82808286800219e-06,9.28097134445482e-05
FH,5.00470177162722e-06,9.53927508342656e-05
IFT140,5.02224448140289e-06,9.53927508342656e-05
JPH2,5.1382493672226e-06,9.70186611290374e-05
PSAP,5.18890448917269e-06,9.73987895585298e-05
DES,5.23817104598372e-06,9.77485602791466e-05
TGFBR1,5.31756560957173e-06,9.80829587291526e-05
GATA1,5.30792202809737e-06,9.80829587291526e-05
IL21R,5.58703187081677e-06,0.000102461027010209
FAT1,5.70997513022231e-06,0.000104117317945939
LAMB2,5.7430861534818e-06,0.000104126067703184
VARS,5.81660278024349e-06,0.000104484368195286
CDC42BPB,5.82833517353836e-06,0.000104484368195286
CACNA1A,5.9751715558135e-06,0.000106518281757547
MYO9A,6.15973661228359e-06,0.000109198441832205
KMT2E,6.55753386835914e-06,0.000115608235215105
CAMK2B,6.8542174467024e-06,0.000120174768529821
TUBA1A,7.07315957539742e-06,0.000123335804399416
AHCY,7.19481910367e-06,0.000124775368259842
POLG,7.23592755768644e-06,0.000124809972089608
KMT2D,7.55382774985715e-06,0.000129592819084915
CALM2,7.68480137550541e-06,0.000130437240368286
NIPBL,7.65541314232277e-06,0.000130437240368286
MAT1A,7.88520791152206e-06,0.000133130679606703
IFIH1,8.39912200680424e-06,0.000141061043809012
BEST1,8.59662283836347e-06,0.000142562532020238
GOT2,8.62255364459604e-06,0.000142562532020238
IL2RG,8.60778385375481e-06,0.000142562532020238
KARS,8.88979928290028e-06,0.000146223451091416
TPM1,9.01867351424136e-06,0.000147582498379201
SPTAN1,1.01797435187741e-05,0.000165732456981674
NIN,1.05419101814638e-05,0.000170757540045944
SLC25A1,1.06776379674873e-05,0.000172082539162889
AR,1.12234747410466e-05,0.000179970391450651
EIF3F,1.35400143988125e-05,0.000216030929733054
DHX37,1.38055665859866e-05,0.000219171955103897
RB1,1.38916984469578e-05,0.000219447572991299
AKT3,1.54859473979943e-05,0.000243426887423645
TNFRSF1A,1.58535253767574e-05,0.000247983330770749
STK11,1.78219796295342e-05,0.000277414326818749
SLC26A4,1.80118480775572e-05,0.000279008772890704
FGF23,1.83154772489462e-05,0.000282341487446315
SCN1B,1.88325249055006e-05,0.000288916283526214
GLA,1.89506746870986e-05,0.000289337813045606
CDK4,1.91538632801285e-05,0.000291047512985191
MKKS,2.21733658973432e-05,0.000335332751556503
PEX5,2.27584858804439e-05,0.000342558153040078
GNPTAB,2.28783858877953e-05,0.000342746147267393
NDUFB3,2.42500333379659e-05,0.000361597459726399
MALT1,2.70403781468742e-05,0.00039947151234572
RLIM,2.70155726729122e-05,0.00039947151234572
BCORL1,3.02633691525622e-05,0.000445024935326387
SYT2,3.04713812934464e-05,0.000446028338107282
UMPS,3.16304393463692e-05,0.000460880054585681
EPRS,3.1799453402623e-05,0.000461236617308046
KIAA1109,3.19936655581902e-05,0.000461953786408077
DARS2,3.28320990947587e-05,0.00047192445140259
CHD3,3.33842245933715e-05,0.000477708792275553
SOS1,3.63461060042575e-05,0.000517769751158864
TRMT10C,3.80680879876187e-05,0.000539890083415517
TANGO2,3.86527102935662e-05,0.000545755745782168
FOXN1,3.95585698431724e-05,0.000556085446561952
PPP2CA,4.06532262331246e-05,0.000568966863639914
VHL,4.15676045243051e-05,0.000579223694484967
VPS13D,4.23946644439729e-05,0.000587966061164863
DNMT3B,4.25635099119659e-05,0.000587966061164863
CDKN1C,4.28353625826471e-05,0.000589170870694943
POP1,4.34962470055919e-05,0.000595693236887741
RNASEH2B,4.52606016519431e-05,0.000617207606287823
INTS1,4.60397741551613e-05,0.000625161358847318
BLM,4.75420633866207e-05,0.000642825102825028
BICD2,4.83136496396615e-05,0.000650501502110379
BCL11B,5.0230700020634e-05,0.000673471276327072
NFKBIA,5.04887981127672e-05,0.000674099392375901
WDR35,5.19777151141578e-05,0.000691087037205322
LIG4,5.2632807954281e-05,0.000694127124950631
ERCC2,5.26414178119877e-05,0.000694127124950631
RPS19,5.36417297984901e-05,0.000704406418876469
KRT6B,5.41393417161435e-05,0.000708027210722189
KRT14,5.44720429429305e-05,0.000709470567473025
PLXNA1,5.56155745228932e-05,0.000721419911798993
GDAP1,5.739678316517e-05,0.000741510668340314
APC,5.87193796591238e-05,0.000755110617211048
LINGO1,5.89227651788001e-05,0.000755110617211048
ABL1,6.23104180420285e-05,0.000795330175888452
MED13,6.26926330692616e-05,0.000797020685753043
ALAS2,6.36593061087052e-05,0.000806098594416183
SDHB,6.95588653467189e-05,0.000877321499293992
SPTLC1,6.99285395004804e-05,0.000878511691126114
LAS1L,7.34946947077248e-05,0.000919692434558234
SOX11,7.62632460776956e-05,0.000950609446226275
GRM7,7.66214388257054e-05,0.000951358020594654
PIK3R2,8.07941808366221e-05,0.000999279965308764
SGMS2,8.21928297911552e-05,0.00101265374464701
GMNN,9.24556195151805e-05,0.00113471493028054
PRPF31,9.57537599414539e-05,0.00117069060526122
MME,9.71452405943891e-05,0.00118316970510189
PIK3R1,0.000102314960330478,0.0012413955833253
ATRX,0.000105719324933086,0.00127784229492983
GAA,0.000111916231581377,0.00134764035840066
TWIST1,0.000115561081532755,0.00138629853823692
POLR2A,0.000125211595756676,0.00149644270434289
BAG3,0.000126006085466619,0.00150031872658202
PDHA1,0.00012799981295925,0.0015183918332824
PAK1,0.000131418614094181,0.00154485250950557
YARS2,0.000131682821242719,0.00154485250950557
L1CAM,0.000131585346670377,0.00154485250950557
SERPINA1,0.000132899654150023,0.00155341683660338
KLHL3,0.000136014134306745,0.00157825855481026
FOXC2,0.000135995800647935,0.00157825855481026
AHDC1,0.000137372384262779,0.0015882437615309
PRKAR1A,0.000147281386068737,0.00169666029944166
FOXP1,0.000157922449464347,0.00178888434733409
KIT,0.00015870383487951,0.00178888434733409
CEP120,0.000157358230279632,0.00178888434733409
RIPK1,0.000156836236150382,0.00178888434733409
FANCE,0.000159211267515789,0.00178888434733409
NANS,0.000159094444925794,0.00178888434733409
ETV6,0.000156106728357609,0.00178888434733409
COG4,0.000165685619016202,0.00185509757993228
HSD17B4,0.000169814633567578,0.00189468005494455
HNRNPA1,0.000173651718449298,0.00191950983500066
SGSH,0.000173844670108177,0.00191950983500066
SMC1A,0.000173494254327773,0.00191950983500066
GNE,0.000181899864817174,0.00200152575390208
EGFR,0.000186003790161711,0.00203424211561853
SGPL1,0.000186148134678976,0.00203424211561853
FUK,0.000188216374321977,0.00204982406300829
TP63,0.000191051767657441,0.00207362649862209
EIF2B4,0.000197655341069275,0.00213802777407476
EIF2B5,0.000202211642129344,0.00217992347984708
RHBDF2,0.000203341619054957,0.00218472426398777
CNGA3,0.000205187749543081,0.00219716143889924
TFG,0.000206820886123042,0.00220724229972785
SMS,0.000210376583877662,0.00223770559717873
KRT10,0.00022000620476177,0.00233235813752428
POR,0.000220769576451693,0.00233270105449455
PLN,0.00022254292763595,0.00234367815870072
SLC9A3R1,0.000225609190549686,0.00236815436527647
DYNC1I2,0.000228413343641161,0.00238626571256455
RAC2,0.000228830243824742,0.00238626571256455
YWHAG,0.000229644856671254,0.00238696005745268
BCS1L,0.000237953227488559,0.00246528814583114
KIF14,0.000250560419694096,0.00258750258654971
SUZ12,0.000257369036597083,0.00264924063155255
DCX,0.000258728712239366,0.00265467305709266
VPS13C,0.000260145666117167,0.00266065647621756
KRT13,0.000264404541849008,0.00269557473814755
SPTB,0.000277400521232198,0.00281906071099345
CTNNB1,0.000278565905302138,0.00282191683752103
ABCA4,0.000282561222898656,0.00285333184262535
H3F3A,0.00028696620782791,0.00288867245797748
IKZF1,0.000294858574256551,0.00295878525299577
NKAP,0.000298202909592398,0.0029829639012832
FIG4,0.000315193180109115,0.00313327550694139
CDT1,0.00031477984592214,0.00313327550694139
ACAD9,0.000320935091554102,0.00318044682344453
GLUL,0.000324545416229414,0.00318321962344377
EIF2AK3,0.000323500038487689,0.00318321962344377
BMPR2,0.000327200262140256,0.00318321962344377
RPSA,0.000322393183983863,0.00318321962344377
ALB,0.000326534140499164,0.00318321962344377
PIGT,0.000326354417740538,0.00318321962344377
SUCLA2,0.000328445434892665,0.00318562122414132
NTRK2,0.000332898524243226,0.00321902785109131
KIF5A,0.000336002795743319,0.00323922936923544
ZAK,0.000337915975466946,0.00324630302744651
HEXB,0.000339788533740876,0.00324630302744651
FANCA,0.000339159475046591,0.00324630302744651
REV3L,0.000350569219784764,0.00330966384713959
BPGM,0.000349324850958491,0.00330966384713959
TUBB4A,0.000348123941438422,0.00330966384713959
EMD,0.000350269306958269,0.00330966384713959
TFAM,0.000362811774801627,0.00341513974451915
FLNB,0.000365540163774505,0.00342064123930923
REPS1,0.000364650053149947,0.00342064123930923
RFXANK,0.000382464041968816,0.00356854607579676
RERE,0.000390202173699749,0.00361957888452296
KDM3B,0.000390198186488082,0.00361957888452296
ABCC2,0.000393648748050817,0.00363044264459583
CANT1,0.000392551928995989,0.00363044264459583
ZMPSTE24,0.000396415596396772,0.00364542411556801
RNF213,0.000399022636438816,0.00365885411746052
SAMHD1,0.000402363771320221,0.00367891918132615
TPP1,0.000403891371346477,0.00367993807290922
UMOD,0.000404781655779109,0.00367993807290922
CDH23,0.000406188654446946,0.00368223862596649
NCAPD3,0.000407383741643785,0.00368261053706889
ATP2A1,0.000409281582790048,0.00368931505842667
ATP2C1,0.000413115193913711,0.00369257866604664
DPYSL2,0.000412934109277428,0.00369257866604664
CSNK1D,0.00041088385178894,0.00369257866604664
PLS1,0.000428487215073826,0.0038192812941357
NUP214,0.000451633867522987,0.0040143834854202
MAN1B1,0.000453670281821837,0.00402128297025967
GRIN2A,0.00045530922330236,0.00402463083534025
TRPC6,0.000464370508110249,0.00409338754524807
MAPK8IP3,0.000465908975725325,0.00409563510065981
SYNE1,0.000481638102221273,0.0042222724840332
C5orf42,0.0004912643819602,0.00429486203516437
PSAT1,0.000500111631999602,0.00436026288992003
CASQ2,0.00050386788841009,0.00436695943218685
DHX30,0.00050250560143702,0.00436695943218685
MTHFD1,0.000504985280625806,0.00436695943218685
ALDH2,0.000514774323555555,0.00443958072017777
SHROOM4,0.000521496269771271,0.00448543018016207
INCENP,0.000525611832011983,0.00450867568803828
WARS,0.000529871137336531,0.00453302627142325
GFPT1,0.000541173344266134,0.00460502437747529
CD36,0.000540290731468953,0.00460502437747529
SCNN1B,0.000550644157502173,0.004673152943057
LAMA4,0.000566894570216404,0.00478560998296441
APOE,0.00056632413199528,0.00478560998296441
TLE6,0.000587186512573301,0.00493144986982376
PLA2G6,0.000587261344573184,0.00493144986982376
POLR3A,0.000594739311202663,0.00498113685576823
RBPJ,0.000597870729885142,0.0049942552331505
PKP2,0.000619285835486015,0.00515963733951925
GATA2,0.000624808608517707,0.00517876382051403
TYRP1,0.000624833465204519,0.00517876382051403
CBS,0.000626450277254283,0.00517876382051403
FMN2,0.000639307674144327,0.00525781130977976
ATP7A,0.000639291507375959,0.00525781130977976
KIF5C,0.000646647108242963,0.00530450108586965
EZH2,0.000649474338138774,0.00531403234102776
ZFHX3,0.000660162033215671,0.00538766508437649
DNAL1,0.000665342969687082,0.00541609544967214
GFER,0.000669921838789238,0.00543949258925307
MAK,0.00068325704970027,0.0055336884405928
MYO5A,0.000691675180436354,0.00558768481208204
ALDH6A1,0.000694713698128931,0.00559805911800358
AGRN,0.000702314166183157,0.0056450491291951
CDKN2A,0.000720842510286716,0.00577941821689676
CARD11,0.000735541903369852,0.00588249176354185
MTO1,0.000759307791258259,0.00605737790476276
NOTCH2,0.000777402093754408,0.00617812381916477
ACTA1,0.000778315818020758,0.00617812381916477
AQP4,0.000797073508455216,0.00631131902104366
EP300,0.000808618567058818,0.00638688576110071
PURA,0.000829453475888347,0.00653527417669065
HIVEP1,0.000831980515888036,0.00653903898078503
MUT,0.000837157665410746,0.00656356292463315
AP4M1,0.000876260102494184,0.00685329898788956
ALS2,0.000884968217528903,0.00690199642342747
CEP41,0.000886812451772254,0.00690199642342747
NF2,0.000891271604082003,0.00691982405991648
VCL,0.000922639224822778,0.00714597516118807
LMNB1,0.000970547211038204,0.00749882845138719
CIC,0.000977312373328196,0.0075328593799282
MUSK,0.00100246880274832,0.00770813963751781
PLOD2,0.00100894482915672,0.00771242643805463
SHANK3,0.00100874558853079,0.00771242643805463
ZIC3,0.00101027710783668,0.00771242643805463
BBS4,0.00101480573766743,0.00772850861311881
TBL1XR1,0.00101973477439917,0.00772915359883075
DMXL2,0.00101888551620141,0.00772915359883075
CLTC,0.00103158867710116,0.0078004726744782
AFG3L2,0.00103829095465635,0.00783259204801041
AMACR,0.00107097940086056,0.00806013034940108
DNAJC13,0.00113110139810222,0.00849257543845692
CDCA7,0.0011833303928964,0.00886386686322165
SMAD3,0.00121529797663512,0.00908200431719594
CACNB2,0.00121840946093789,0.00908398268657195
KRT5,0.00122840933398998,0.0091371892418695
CCDC88C,0.00123484578869034,0.00916370444583927
PANX1,0.00124173803229035,0.00919347113930045
SLITRK5,0.0013132209504952,0.00970020382645878
SMN1,0.00132966769482725,0.00977642768247411
SMN2,0.00132966769482725,0.00977642768247411
CHSY1,0.00134237668166283,0.00984718158893357
SLC44A4,0.00134664430183274,0.00985583019988136
MDH1,0.00138175361952592,0.0100896471393757
MRPS25,0.00142342820672336,0.0103702269581147
CYFIP2,0.0014287797064076,0.0103855035151405
KIF1A,0.00144842018330639,0.0104805188320424
KRT8,0.00144730621682541,0.0104805188320424
BBS9,0.00145334591909603,0.0104923683887679
MYLPF,0.00146690136394928,0.0105663256260997
LDLRAP1,0.00149331141180567,0.0107323349438556
GSR,0.0015038394662204,0.010783711767886
PRNP,0.00150767756496277,0.0107869935197224
ANKRD11,0.00154952525873838,0.0110615997777051
DNA2,0.00157023707489864,0.0111844341651821
PTPN14,0.00159352500972187,0.0113250296347939
BMP4,0.00162101639922412,0.0114948073998315
PMP22,0.00164478503920626,0.0116374923727432
FLCN,0.00165794334555906,0.0117046398576968
MAST1,0.00174922348509734,0.0123217928056194
NEK9,0.00177807102261037,0.0124974110862328
KRT71,0.00178296853007516,0.0125042913834502
WDR62,0.001792842544087,0.0125459661363632
CTNNA1,0.00182307705105138,0.012729625535897
MYLK,0.00183799435819315,0.0128057641855771
ISCU,0.00185437541874125,0.012835817703261
CIT,0.0018502555362976,0.012835817703261
ACTC1,0.00185325327551055,0.012835817703261
HNRNPH2,0.00187048562500648,0.0129193065571335
NUP85,0.00189329193136166,0.0130318494622001
CRYBB1,0.00189494771246031,0.0130318494622001
QARS,0.00190453862951419,0.0130519322468007
ACTN1,0.00190604839455002,0.0130519322468007
MORC2,0.00192475578184127,0.0131518109204614
PGM3,0.00193091642649435,0.0131657143524433
CAPZA2,0.00194732750682951,0.0132414682009085
ZFP30,0.00195032593369696,0.0132414682009085
GBF1,0.00196355219262257,0.0133029618825024
GRIP1,0.00200891827751123,0.0135814792871575
RAB7A,0.00203256961497022,0.0137123248231923
TFRC,0.00207923760192143,0.0139975679066061
MAP2K1,0.00210400072218664,0.0141154236207137
ERF,0.00210559123894069,0.0141154236207137
ALK,0.00214110303814652,0.0142934305328986
RAD50,0.00213976876619381,0.0142934305328986
BIN1,0.00216054739362081,0.0143931247036409
PCCB,0.00219636194537779,0.0145406451612044
TP53RK,0.00219199833006914,0.0145406451612044
ADNP,0.00219592632559872,0.0145406451612044
RPS6KA3,0.0022061611547571,0.0145752800099998
HSPB1,0.00223335793222466,0.0147244734746464
UBR4,0.00224615834883531,0.0147783325590381
DHCR7,0.00225173480270969,0.014784538591454
UQCRC2,0.00228165277003381,0.0149502135301394
ALMS1,0.0023325241309022,0.0152453961559188
IDH1,0.00233625782520975,0.0152453961559188
IRS1,0.00234497942844647,0.0152710803187198
SPTA1,0.00236886261314416,0.0153951947017169
PHC1,0.00240651941783368,0.015576477611171
MCM3AP,0.00240389335463993,0.015576477611171
FGFR3,0.00242930472133748,0.015653207323996
VWA8,0.00242972090521891,0.015653207323996
GART,0.00243309020141085,0.015653207323996
CDC42,0.00244869136667055,0.0157218795795689
PER2,0.00250363606773459,0.0160423748838175
ACTL6B,0.00251258793300963,0.0160674711307289
BAZ2B,0.00252527601102909,0.0161163115023876
ERCC6,0.00253512522153062,0.0161468754129825
DIABLO,0.00254528230381459,0.016179274564686
NPRL2,0.00257490580749912,0.0163350386316693
ARMC9,0.00260823711241605,0.0165136599716659
GLRB,0.00262060904928092,0.0165591355965454
ENPP1,0.00267209151990731,0.016817838343243
BAZ1A,0.00267191930635279,0.016817838343243
SASS6,0.00269380671297426,0.0169211362620096
SLC12A2,0.00270859142947149,0.0169805800617751
DOCK2,0.00274201331005452,0.0171564009262431
CLCN2,0.00276290832427718,0.017253308146318
TUBB,0.00282052787572425,0.0175787196317111
APOC2,0.00294502732655996,0.0183188736823642
GALE,0.00295576305476669,0.0183498830890282
WNT3,0.0029703426493303,0.0184045891145883
SCN5A,0.00299365681814928,0.0184416195110316
HESX1,0.00298994697203571,0.0184416195110316
CDK8,0.00298880709440319,0.0184416195110316
ANGPTL3,0.00301031475174074,0.0185085055352692
EPB41L4A,0.00302047031947771,0.0185273987593639
HSPA9,0.00302499992279179,0.0185273987593639
ALPL,0.00307214840835419,0.0185355196925951
ANTXR1,0.00308069975283268,0.0185355196925951
TRIP12,0.00308441270973613,0.0185355196925951
GUSB,0.00307616719155069,0.0185355196925951
LPL,0.00306047042801927,0.0185355196925951
CYP2C19,0.00308224502130283,0.0185355196925951
YY1,0.00308400874654022,0.0185355196925951
UPF1,0.00305967128874615,0.0185355196925951
CLCN4,0.00303744969697015,0.0185355196925951
BTK,0.00305182914319087,0.0185355196925951
CALM1,0.00313739551036512,0.0188184757022088
PTPN23,0.00323160372683677,0.01931095036018
EHMT1,0.00323101793642262,0.01931095036018
PYGM,0.00326573885354545,0.0194543221460248
PCK1,0.0032677896177591,0.0194543221460248
APRT,0.00338346503128652,0.0201054691151495
PIGN,0.00341051557098567,0.0202285412398054
ZEB2,0.00343257263446958,0.0203215942051808
CHD1,0.00344431711918304,0.0203533628283576
RAC3,0.00349845120770098,0.0206350421511531
MUTYH,0.00351335968466052,0.0206847430881028
NFKB2,0.00353356888431564,0.020765411252028
PLOD1,0.00354066110032334,0.020768841123404
ECE1,0.00359116762466148,0.0210264511748528
MTMR2,0.00361406297355912,0.0211217489901596
APPL1,0.00368745796125587,0.0214113402970429
HTT,0.00368258540839361,0.0214113402970429
EXOSC8,0.00367255039912902,0.0214113402970429
MCM5,0.00369045351406254,0.0214113402970429
ORC1,0.00370237892221419,0.0214415447201189
ALDH1A3,0.00371704134822616,0.0214874618517929
TMEM173,0.00373510636881427,0.0215528470576607
MIB1,0.00376377912947566,0.0216400345984808
GAMT,0.00376346237379246,0.0216400345984808
PRKCB,0.00377157880418378,0.0216458776333641
KDM5B,0.00379516577027768,0.0217031791630037
TRAPPC9,0.0037951657608437,0.0217031791630037
