gene,p,fdr
MYH6,4.21865798596261e-06,0.000268564356721428
TCF20,4.26694539559268e-06,0.000270506559141428
KIF27,4.28917794849951e-06,0.000270787728159419
SRGAP3,4.41633665128986e-06,0.000277663479956096
PLCH2,4.51762123689101e-06,0.000282862580737847
PARPBP,4.54909099182099e-06,0.000283665653444903
AKT3,4.61596894311747e-06,0.000285174990444968
ACE,4.6295249845486e-06,0.000285174990444968
MAST2,4.59210165075569e-06,0.000285174990444968
RABL6,4.66049979563071e-06,0.000285925420929521
CUX2,4.77889936392982e-06,0.000292011862739728
BNIP2,4.87808089898671e-06,0.000296880003512331
TG,4.92750380879328e-06,0.000297507819249166
NCOA4,4.92209107441735e-06,0.000297507819249166
TTI2,5.08870787030971e-06,0.000306026443663092
MIA3,5.14139085011741e-06,0.000307977408600537
MTHFD1L,5.22890303962014e-06,0.000311991214697335
PKN1,5.33926930262066e-06,0.000317331962653802
WHSC1,5.40813022446467e-06,0.000320173935273268
DNMT1,5.42950886139845e-06,0.000320193710566579
ARHGEF2,5.57992289918326e-06,0.000327793540197194
KIF1C,5.65520341640294e-06,0.000330938153771426
HP1BP3,5.83261905514953e-06,0.000338714881389695
HRC,5.82020768893442e-06,0.000338714881389695
DGCR14,5.8698733254897e-06,0.000339582215389071
BTD,5.91844070163011e-06,0.000341070275125076
RNF217,5.94042871561914e-06,0.000341070275125076
CASZ1,6.11733175730821e-06,0.000348596264746983
KDM4B,6.11168655691513e-06,0.000348596264746983
PHF12,6.15510276849739e-06,0.000349439882920477
PIK3R4,6.21932016088104e-06,0.000351773071553179
HERC1,6.36781631499684e-06,0.000358838241602507
PRDM2,6.39795495228388e-06,0.00035920621623247
DOT1L,6.52865460826087e-06,0.000365196617149592
CDK13,6.60576876467129e-06,0.00036815667309331
KIF7,6.68141816649392e-06,0.000371013786143084
PTK2B,6.71899397141449e-06,0.000371743611909351
QSER1,6.85549283389959e-06,0.000375202602402094
PWWP2B,6.85547895691121e-06,0.000375202602402094
CTNNB1,6.83462096163596e-06,0.000375202602402094
JMJD1C,6.90812119467311e-06,0.000376727827874378
DDX5,6.99568814875136e-06,0.000380140697083043
TAF6,7.1169542112397e-06,0.000385353944213566
LCP1,7.14437940936041e-06,0.000385467137281626
ZNF91,7.28444073679308e-06,0.000391635214877409
PCDH7,7.37542372361907e-06,0.000395130535052339
ZBTB4,7.44720878340001e-06,0.000397576426805022
SYNE1,7.66048552271473e-06,0.000406112499052629
CDH1,7.65706895543014e-06,0.000406112499052629
ZMYM1,7.78429624658126e-06,0.000411243289554632
HELZ,7.84801877303977e-06,0.000413175105992388
PIEZO1,7.91863957488431e-06,0.000415455521144361
ZNF445,8.02966085812155e-06,0.000419832611533744
DST,8.09948289089876e-06,0.000422032986935016
NIPBL,8.2537361633341e-06,0.000428602715785421
COL6A1,8.37459813805144e-06,0.000433399696158002
PARP3,8.52760053340343e-06,0.000439821837680452
RPRD2,8.56605197491319e-06,0.000440312435129406
VPS13C,8.66283950643152e-06,0.000443788225893453
CPNE8,8.86573753787261e-06,0.000452658377982321
PHKA1,9.3649776425944e-06,0.000465647499451222
NOS3,9.20125854387714e-06,0.000465647499451222
TAF1L,9.27207275276156e-06,0.000465647499451222
SMC6,9.35676489402729e-06,0.000465647499451222
NFKB1,9.23047790519791e-06,0.000465647499451222
GLE1,9.30820779597656e-06,0.000465647499451222
BICD1,9.28636105906195e-06,0.000465647499451222
PABPN1,9.23337982978671e-06,0.000465647499451222
IKBKG,9.45161937512699e-06,0.000468424719193997
PHIP,9.51784770646547e-06,0.000468653892730978
LATS2,9.4872788495383e-06,0.000468653892730978
PRKAR1B,9.74491880150482e-06,0.000478035631381145
LPIN1,9.77121796644996e-06,0.000478035631381145
SDAD1,9.96694975714737e-06,0.000486048527419863
KIF22,1.01198220429072e-05,0.000491926812724705
UPF1,1.04354463067497e-05,0.000505653871201262
KIAA1522,1.09098693592318e-05,0.0005203563081527
KIAA0922,1.08633979345793e-05,0.0005203563081527
COG4,1.08658329958395e-05,0.0005203563081527
HSPA9,1.07997327986354e-05,0.0005203563081527
HPS3,1.09045706260707e-05,0.0005203563081527
FYTTD1,1.10507583711945e-05,0.00052542902693039
RALGAPA2,1.11016935407334e-05,0.000526206439944732
ITGA1,1.11406080751775e-05,0.000526411030632998
MXRA7,1.12348962620928e-05,0.000529222744977529
SIPA1L1,1.14262899155368e-05,0.00053657716378053
ACSL3,1.15050467079018e-05,0.000538613186648385
RREB1,1.1865886485834e-05,0.00055210844918032
SUPT20H,1.18630823667999e-05,0.00055210844918032
LDLRAD4,1.19957052478666e-05,0.000556447119958202
TBC1D10A,1.20927852231174e-05,0.00055924537133657
KIF13A,1.23008450647495e-05,0.000566798226162016
TEP1,1.23362928933557e-05,0.000566798226162016
POLR3D,1.23678613924278e-05,0.000566798226162016
PLEKHA7,1.25027699494678e-05,0.000571260194537995
DICER1,1.26498075285772e-05,0.000576247968704495
DOCK1,1.27267831499158e-05,0.000578023897390953
MADD,1.2832419200096e-05,0.00058108707776625
ARVCF,1.30849598022446e-05,0.000590764579795703
PRKCH,1.31301199763685e-05,0.000591049631480613
TP63,1.31752133205674e-05,0.000591330001983577
CPEB4,1.34276885789748e-05,0.000599126925891791
PLCD1,1.34070170893191e-05,0.000599126925891791
POTEF,1.36133220742751e-05,0.000605633612164021
ARHGAP44,1.38381884179003e-05,0.000612058246448703
FBRSL1,1.38225529989498e-05,0.000612058246448703
EP400,1.41269356935098e-05,0.000623018337903629
ZNF594,1.43783397585447e-05,0.000632272946318663
TSHZ2,1.45577505072295e-05,0.000636483258527289
PPRC1,1.45375280893296e-05,0.000636483258527289
KDM6A,1.5030156737428e-05,0.000655254540859506
DNM1L,1.52792358368411e-05,0.00066421020930725
BRWD1,1.58102927897275e-05,0.000685337905400865
UTP4,1.58791579390526e-05,0.00068636757966672
TMEM106B,1.59859429537977e-05,0.000689025841478842
KIAA1211,1.60741070875112e-05,0.000690868755187803
PTH1R,1.61790534036677e-05,0.000693420556441702
RASEF,1.63482858110539e-05,0.000698705529817935
ASCC2,1.65036574258392e-05,0.000702490811739146
KIF5C,1.65291955703328e-05,0.000702490811739146
RFX1,1.68007014386005e-05,0.000710062978856408
KIFC1,1.67623710365467e-05,0.000710062978856408
NCOR1,1.69175775367932e-05,0.000713022000615811
RBM15,1.71198562256391e-05,0.000717571935187599
STRIP1,1.71096617562775e-05,0.000717571935187599
PUS7,1.72294647932558e-05,0.000720182161619194
EMC1,1.73466877636323e-05,0.000723095491297713
PPP6R3,1.77529402031569e-05,0.000732031092750045
PDPK1,1.76385357000892e-05,0.000732031092750045
NOP9,1.76729201148387e-05,0.000732031092750045
SPTA1,1.78016105368069e-05,0.000732031092750045
SAMD9,1.777286504035e-05,0.000732031092750045
ITPR2,1.78744485378392e-05,0.000733045106477692
OPLAH,1.79981362982053e-05,0.00073613345101396
ZNF507,1.81388524202759e-05,0.000739899838001334
ERCC6L2,1.81889309212287e-05,0.000739958780659077
WNK3,1.85623513970733e-05,0.000751923923387113
TECPR1,1.85818859805162e-05,0.000751923923387113
ESPN,1.87697431884438e-05,0.000757510988361198
MDN1,1.90985421879246e-05,0.000768741585685905
EIF4G1,1.93230674953118e-05,0.000775539526254204
NUP85,1.94203456787941e-05,0.000775539526254204
GLYCTK,1.94002477492819e-05,0.000775539526254204
PGR,1.97670838774869e-05,0.00078731984606273
TTC37,2.02021814673898e-05,0.00080045883079775
VPS13B,2.01503433782149e-05,0.00080045883079775
KIAA1217,2.06719226020694e-05,0.00081694364257269
RERE,2.13232144573917e-05,0.000840499243443563
ARFGEF3,2.15904311984531e-05,0.000848833102543836
RBM33,2.16696318827174e-05,0.000849751157462746
RTN4,2.21781492476165e-05,0.00086745640309122
RBM39,2.22610720904587e-05,0.000868467209888022
ZNF14,2.23348463867473e-05,0.000869116848527776
PLXNA4,2.28193095034915e-05,0.000877692204734096
HIVEP3,2.2750548217184e-05,0.000877692204734096
ORC1,2.28436485753994e-05,0.000877692204734096
MAP4,2.2660009748757e-05,0.000877692204734096
NCAPG,2.26914338631176e-05,0.000877692204734096
EPS15L1,2.32798556490429e-05,0.000892199001763696
FAM134C,2.3561663306126e-05,0.000900730420107305
STIM2,2.38356372887555e-05,0.000904387085656894
PPIG,2.38301674212945e-05,0.000904387085656894
ANKRD36B,2.37417694229888e-05,0.000904387085656894
PRC1,2.41917617340965e-05,0.00091561605667731
BRPF3,2.42701749013689e-05,0.000916304494105033
BLM,2.44606602802128e-05,0.000921210262780785
OSBPL3,2.46109449929491e-05,0.000922304256324434
MAP6,2.45677546799877e-05,0.000922304256324434
CASKIN1,2.47141367532846e-05,0.000923895800248711
FRMPD2,2.5034093745645e-05,0.000933563079264677
INPPL1,2.53003773119554e-05,0.000938890831222929
HECTD1,2.52883975842778e-05,0.000938890831222929
GALK2,2.55560791800034e-05,0.000946072371590636
MAPK1,2.56766918788385e-05,0.00094823025955468
TPR,2.61060672846732e-05,0.000961751446249468
CIT,2.61692473708367e-05,0.000961751446249468
ASXL1,2.65177104638754e-05,0.000969872511316981
CEP68,2.65009232137758e-05,0.000969872511316981
VPS33B,2.68668586698802e-05,0.000980285982403422
MTX1,2.74736513688876e-05,0.00100002776453977
SEC24C,2.77398723864513e-05,0.0010049099008568
ITSN1,2.77137827681215e-05,0.0010049099008568
TRIP11,2.78463101677841e-05,0.00100636961805899
BRMS1L,2.80083815041456e-05,0.00100916212148902
NWD1,2.80562324935824e-05,0.00100916212148902
DOPEY2,2.8322751811699e-05,0.00101634591701651
ATG2B,2.84723358362839e-05,0.00101691687734521
TBC1D25,2.84711639262379e-05,0.00101691687734521
DUOX1,2.86304632733948e-05,0.00101742452941768
SVIL,2.86968292142061e-05,0.00101742452941768
NHSL1,2.87540287643512e-05,0.00101742452941768
CAPN7,2.87425987940274e-05,0.00101742452941768
KLF10,2.88900368397188e-05,0.0010176736560901
NARS,2.88948418949012e-05,0.0010176736560901
ZNF780A,2.90941172010376e-05,0.0010207232036237
DDT,2.91156010760885e-05,0.0010207232036237
DNAJB3,2.99561909553864e-05,0.00104777803537058
NEDD9,3.00984648030984e-05,0.00105033977518152
IRS1,3.09559668728437e-05,0.00107779184432567
USP24,3.11777957689709e-05,0.00108056984652595
CBL,3.1112737041292e-05,0.00108056984652595
CTSD,3.17027882580015e-05,0.00109626800760339
ABI1,3.18318989629674e-05,0.00109823660481077
ZNF607,3.20271868761776e-05,0.00110247431746842
DPYS,3.21105243335523e-05,0.00110284791813769
SON,3.26015829848135e-05,0.0011151365671443
TAF5,3.26149045270597e-05,0.0011151365671443
ILDR1,3.30092277991505e-05,0.00111992070283908
NEDD4L,3.32700728020548e-05,0.00111992070283908
TDP1,3.31602161364667e-05,0.00111992070283908
KIF1A,3.30738597558587e-05,0.00111992070283908
PREX1,3.29199172458042e-05,0.00111992070283908
RBM25,3.28959672486761e-05,0.00111992070283908
XRCC5,3.32227334490558e-05,0.00111992070283908
PCDHGA3,3.40680814468347e-05,0.00114425134484236
NEO1,3.4300720212703e-05,0.00114952744060854
CAMSAP1,3.46890343669366e-05,0.00115998606130317
CCDC124,3.49861231453731e-05,0.00116707401981187
AVEN,3.50544086134752e-05,0.00116707401981187
SH2B1,3.52410403854612e-05,0.00117072582852575
ANKS1A,3.53640293307579e-05,0.00117225208337142
CCND2,3.57330829780442e-05,0.0011819105598064
EIF3CL,3.60797816649335e-05,0.00118821185721204
CKMT1A,3.60173543382035e-05,0.00118821185721204
CASP8AP2,3.65178203186932e-05,0.00119745395721749
KRT20,3.64461175483836e-05,0.00119745395721749
CRAMP1,3.75641284912898e-05,0.00122647685621239
CKAP5,3.75279907542846e-05,0.00122647685621239
ADNP,3.78820207746527e-05,0.00123260462143958
RAPGEF2,3.791383258848e-05,0.00123260462143958
WRN,3.80654867359245e-05,0.00123489633408762
L1TD1,3.82172316998916e-05,0.00123718123471032
GEMIN5,3.84113844980742e-05,0.00124082635910446
TAF4,3.88216145567643e-05,0.00125142132517197
DNAH14,3.92418123106283e-05,0.00125626664713744
MYB,3.90949310163253e-05,0.00125626664713744
R3HDM2,3.92602807309981e-05,0.00125626664713744
MEPCE,3.93021967819534e-05,0.00125626664713744
ARHGAP35,3.94533274743875e-05,0.0012584536216411
CADPS,3.99288853298801e-05,0.00127095813869064
NEB,4.01659259588809e-05,0.00127583416172103
SMG9,4.04313342035595e-05,0.00128158906230658
TRPV4,4.15026860083902e-05,0.00131281365409076
ANKRD26,4.17247122912568e-05,0.00131536485184174
KIF4A,4.17562420926427e-05,0.00131536485184174
PHAX,4.21172661114531e-05,0.00132399628902016
MLPH,4.2402365145429e-05,0.00133021027976846
RAI1,4.31820531099281e-05,0.00135188258861637
NPLOC4,4.38468318458887e-05,0.00136987586557535
FOCAD,4.39847822271164e-05,0.0013713697983311
NCAPH2,4.41024466823883e-05,0.00137222643409517
HAUS2,4.45871822042815e-05,0.00138147339877635
RANBP9,4.45799024624368e-05,0.00138147339877635
NUP205,4.46720284060444e-05,0.00138147339877635
ADCY3,4.51531321213405e-05,0.00139351907753792
TOM1L1,4.62125959649972e-05,0.00142332924616889
WDR59,4.66176278498747e-05,0.0014329034499714
VPS13D,4.73438316679011e-05,0.00144645863218296
MCM2,4.72351504175529e-05,0.00144645863218296
IRF2BP2,4.72555338959318e-05,0.00144645863218296
BAZ2B,4.79498577896782e-05,0.00146203824903798
ZNF264,4.85128891038787e-05,0.00147623428992295
ALKBH1,4.86094892705486e-05,0.00147623428992295
KRT86,4.9169833198335e-05,0.0014902769165591
MID1,4.9660035730637e-05,0.00150214203507285
PCDHGB1,5.00003274549077e-05,0.00150943448854449
EHD3,5.04820960653596e-05,0.00152096057749395
DDRGK1,5.07071040006391e-05,0.00152472052839866
ITGAV,5.10862909882184e-05,0.00153309253922237
MYOF,5.12587360560721e-05,0.00153523950608885
SF3B3,5.13811862703633e-05,0.00153588359352373
KLHL11,5.21576769314431e-05,0.00155603736178805
EIF3C,5.31202108371918e-05,0.00158047940290259
CYP2C19,5.31847160227489e-05,0.00158047940290259
AHDC1,5.47701878481133e-05,0.00162442184816578
FAM83H,5.50291209418558e-05,0.00162892621620688
MED1,5.51629359238482e-05,0.00162971664093466
SIN3A,5.55142742199483e-05,0.00163691798886921
RNF40,5.56662553270957e-05,0.00163822451605757
PCDHGC3,5.6260840695775e-05,0.00164634793691544
SORBS3,5.62669028719047e-05,0.00164634793691544
KLC1,5.61560529773455e-05,0.00164634793691544
LZTFL1,5.64847133858635e-05,0.00164954877958908
U2AF2,5.75559307355042e-05,0.00167761204241513
CEP85,5.77363488044944e-05,0.00167965305365274
IFT172,5.80087287291929e-05,0.00168435650308143
ARHGAP23,5.8367527580297e-05,0.00169154653739851
PKD2,5.85457918790952e-05,0.00169348711680691
BCKDHA,5.87138891079255e-05,0.00169512679843849
ZNF823,5.91472457161299e-05,0.0017044040597934
PLEKHG1,5.98429829537382e-05,0.00172119278949173
