gene,p,fdr
ALG13,2.56026694411019e-06,0.000103578518826633
CDK4,3.14497778977698e-06,0.000125039979021133
GLE1,4.82808286800219e-06,0.000188704391417171
TGFBR1,5.31756560957173e-06,0.00020437177159454
LAMB2,5.7430861534818e-06,0.000217107486392279
CACNA1A,5.9751715558135e-06,0.000222237832382354
GOT2,6.62035768246265e-06,0.000242326108186649
TBK1,6.81600324710801e-06,0.000245589116997361
ACTN1,7.14465417828556e-06,0.000252818923454923
POLG,7.23592755768644e-06,0.000252818923454923
EIF3F,8.71137353202032e-06,0.000297319750748339
IL2RG,8.76745145311667e-06,0.000297319750748339
DYNC1H1,8.95955119117473e-06,0.000299430797780419
COL6A1,9.20121135497899e-06,0.000303114191208308
NF1,1.22181700025705e-05,0.000396832394731373
SGPL1,1.36194546769971e-05,0.000436200867849378
POLR1B,1.45853972626948e-05,0.000454758882472883
MALT1,1.45933032536832e-05,0.000454758882472883
TNFRSF1A,1.58535253767574e-05,0.000487443060250701
GMNN,1.63129246267966e-05,0.000494968476176224
UMPS,1.71041116556784e-05,0.000512234824389537
WAS,2.0533838027876e-05,0.000607064493490795
FLNC,2.18435964945959e-05,0.000637611816665039
EPHA2,2.26312805073217e-05,0.000639016772454088
PEX5,2.27584858804439e-05,0.000639016772454088
TUBA1A,2.30001700406285e-05,0.000639016772454088
MKKS,2.21733658973432e-05,0.000639016772454088
EPRS,2.38290329191337e-05,0.000654163689422886
NDUFB3,2.42500333379659e-05,0.000657889139733523
CBS,2.45938626601223e-05,0.000659458689467931
HSPB1,2.79698333984388e-05,0.000738255973962541
KRT2,2.81728212093251e-05,0.000738255973962541
UBTF,2.86567856340433e-05,0.000742500535641616
LIG4,3.05520555234526e-05,0.000774209231176723
HUWE1,3.03356583416678e-05,0.000774209231176723
DSP,3.1750767338172e-05,0.000795839885672006
MTO1,3.66699715121297e-05,0.000909257573193238
HK1,3.79605312280812e-05,0.000931244521403779
RAB7A,3.9410679288229e-05,0.000956642383564802
MAP2K1,4.14137314220352e-05,0.000994792340200136
RNASEH2B,4.52606016519431e-05,0.00107598914855032
BLM,4.75420633866207e-05,0.00111869385887293
LMNB1,4.85151674810806e-05,0.00113006036577143
SPTAN1,5.09156240859177e-05,0.00117411429142126
WDR35,5.19777151141578e-05,0.0011751040299338
SLC9A3R1,5.19009841717098e-05,0.0011751040299338
ERCC2,5.26414178119877e-05,0.00117855446091693
CAMK2B,5.52618716373038e-05,0.00122532573072714
FIG4,5.75501532664776e-05,0.00125198729653299
GDAP1,5.739678316517e-05,0.00125198729653299
FAT1,6.19135097648434e-05,0.00133432293007223
ALAS2,6.36593061087052e-05,0.00135924407302476
BCL11B,6.47571624676595e-05,0.00137000015275617
SMAD4,6.69995780490509e-05,0.00140455479073738
SPTLC1,6.99285395004804e-05,0.00145274965845142
STAG1,7.15534839328961e-05,0.00147323512454695
SOX11,7.62632460776956e-05,0.00155631013677138
GJA1,8.44043892597614e-05,0.00170733790906149
FBN1,9.64340288983455e-05,0.00193371191860508
MYH9,0.000100007700382025,0.0019880841127668
MED13L,0.000119215796971907,0.0023496720326258
ZAP70,0.000134129294996768,0.00262120469714024
MYO1E,0.000138910950257475,0.00269183740582973
FOXP1,0.000157922449464347,0.00300966254929573
CEP120,0.000157358230279632,0.00300966254929573
GBA,0.000162493177844999,0.00307138744352924
SMC1A,0.000168928318996635,0.00316706263094505
SOX9,0.000180254246314817,0.0033521475161449
GNE,0.000181899864817174,0.00335568870614723
FUK,0.000188216374321977,0.00344465840624189
VPS13C,0.000205547192983081,0.00373221911038571
ATR,0.00021564843375995,0.00388504131445661
BBS1,0.000227538172403108,0.00406746531443075
RAB3GAP2,0.00023635339730877,0.00412009062184386
ZBTB20,0.00023330243011372,0.00412009062184386
TSC2,0.000236067788581482,0.00412009062184386
RNF213,0.000237628817304958,0.00412009062184386
MYL3,0.000245061591795755,0.00421725396030605
CA2,0.000278010461456203,0.00474883054902225
RUNX1,0.000285028282507165,0.00483290602545238
KRT9,0.000299594546723578,0.0050428103995954
PIGT,0.000326354417740538,0.00545342961818609
KIF5A,0.000336002795743319,0.00557426220851866
FANCA,0.000339159475046591,0.00558644106755314
REV3L,0.000350569219784764,0.00573342284272103
RFXANK,0.000382464041968816,0.00621100056887387
PARN,0.000385842022235026,0.00622203988303476
KDM3B,0.000390198186488082,0.00624859040306608
ATP2C1,0.000413115193913711,0.00643678133219606
PC,0.000409453646631003,0.00643678133219606
NCAPD3,0.000407383741643785,0.00643678133219606
CSNK1D,0.00041088385178894,0.00643678133219606
DHX37,0.00044312553539735,0.00685803680957241
C5orf42,0.0004912643819602,0.00745299779473829
STXBP1,0.000487294151271178,0.00745299779473829
DMD,0.000490737661120603,0.00745299779473829
IKZF1,0.000588750698445028,0.00887358895826297
RBPJ,0.000597870729885142,0.00889477356848476
POLR3A,0.000594739311202663,0.00889477356848476
KIF5C,0.000646647108242963,0.00943777361777387
INSR,0.000643114597441652,0.00943777361777387
ATP7A,0.000639291507375959,0.00943777361777387
DNAL1,0.000665342969687082,0.00964956533395227
GFER,0.000669921838789238,0.00965524850154989
ACTA1,0.000711758915691673,0.0101945096868633
TARS,0.000732764141339071,0.0103323582113319
KRT10,0.000734825128646329,0.0103323582113319
PRNP,0.000727793526916261,0.0103323582113319
XRCC1,0.000790918931600203,0.0110536912501216
MUT,0.000837157665410746,0.0116294311833565
SGMS2,0.000853324139373415,0.0117830267388928
YARS,0.000878067211086846,0.0119515620353855
AP4M1,0.000876260102494184,0.0119515620353855
KRT5,0.000881077860371003,0.0119515620353855
RAD50,0.000909882691060678,0.0122701139507949
RNASEH2A,0.000955432415193398,0.0128094601711394
IMPDH1,0.000994340042052161,0.0132540354738282
DMXL2,0.00101888551620141,0.0134260000020597
BBS4,0.00101480573766743,0.0134260000020597
AMACR,0.00107097940086056,0.0140322641953663
PSAT1,0.00110233252899827,0.0143614622139549
DNAJC13,0.00113110139810222,0.0144906656890207
WARS,0.00112921868996917,0.0144906656890207
AKT2,0.00112374735571632,0.0144906656890207
CDCA7,0.0011833303928964,0.0150760214697188
DNAJB11,0.00122799318159051,0.0155590784436688
CCDC88C,0.00123484578869034,0.0155604064957373
PANX1,0.00124173803229035,0.015562216861204
ACTB,0.00124951736443423,0.0155750650939748
H3F3A,0.00127317419854283,0.015784622052902
CALM3,0.0013391936793184,0.0165143348904183
GPD2,0.00137059329171692,0.016811638993081
EZH2,0.00141810552607336,0.0173023880588634
TDRD7,0.00142820918694069,0.0173339493951855
BBS9,0.00145334591909603,0.0175466790022798
TFG,0.00148035025071191,0.0177796233236545
WWOX,0.00151794286224048,0.0180533794544255
PRPF31,0.00151880122036364,0.0180533794544255
PCK1,0.00153354573148583,0.0180837343164603
AIFM1,0.00153703899654216,0.0180837343164603
ANKRD11,0.00154952525873838,0.0181380976987346
TAF13,0.00157652276126606,0.0181773074373977
HSPA9,0.00156110448719921,0.0181773074373977
DNA2,0.00157023707489864,0.0181773074373977
NDUFS3,0.00163855316703388,0.0187985253889558
RPL13,0.00165194300961857,0.0188335829476207
FLCN,0.0016579433384072,0.0188335829476207
OGT,0.00167237907736653,0.0189044419235648
MTMR2,0.00169416156790821,0.0190572515882748
GLA,0.00171854877056245,0.0192377352665874
MYO9A,0.00177807124978087,0.0198078855168826
EIF2AK3,0.00183238015882674,0.0202755842692992
THOC2,0.00183763968442478,0.0202755842692992
CIT,0.0018502555362976,0.0203175679366775
QARS,0.00190453862951419,0.0208145311832214
EGFR,0.00191503332105834,0.0208305039545308
CAPZA2,0.00194732750682951,0.0210161289864728
ZFP30,0.00195032593369696,0.0210161289864728
NUP214,0.00201823529825231,0.0216467469663713
HEXB,0.00205456129517643,0.021934344197578
ERF,0.00210559123894069,0.0223755456082821
PIBF1,0.00217994645718952,0.0230594336251332
PCCB,0.00219636194537779,0.0231269892513296
UBR4,0.00224615834883531,0.0235438234200647
ALMS1,0.0023325241309022,0.0243384644609071
CD2AP,0.00235502414647664,0.0244625481161042
PHC1,0.00240651941783368,0.0247742579353771
MCM3AP,0.00240389335463993,0.0247742579353771
TRAPPC9,0.00243309018922734,0.0248261327630682
GART,0.00243309020141085,0.0248261327630682
ERCC6,0.00253512522153062,0.0257532985059454
LRP5,0.00255003514964499,0.025791144978427
NPRL2,0.00257490580749912,0.0259289641576112
GLRB,0.00262060904928092,0.0261916992663244
CHD3,0.00262371315287117,0.0261916992663244
BAZ1A,0.00267191930635279,0.0265579565536618
NPC1,0.00273652144594054,0.0270833410057463
MET,0.00287287596838208,0.0283113332610644
CDK8,0.00298880709440319,0.0293284645093352
NKAP,0.00300763474578363,0.029388159846513
LPL,0.00306047042801927,0.0296531294412288
UPF1,0.00305967128874615,0.0296531294412288
ALDH18A1,0.00314104150321699,0.0301801737767433
WDR62,0.00313232354848636,0.0301801737767433
SDHB,0.003169165541955,0.0303240487126483
RPS29,0.00321453843793971,0.0306310976772272
AR,0.00333898772996756,0.0316860317090748
IFIH1,0.00335914905345615,0.0317467119560241
PIGN,0.00341051557098567,0.0321006077824203
CHD1,0.00344431711918304,0.0322869726700654
MUTYH,0.00351335968466052,0.0325373792483019
HDAC4,0.00351318917440695,0.0325373792483019
NF2,0.00350376660216633,0.0325373792483019
TARDBP,0.00370242650181831,0.0335801572295281
ORC1,0.00370237892221419,0.0335801572295281
HTT,0.00368258540839361,0.0335801572295281
TMEM173,0.00373510636881427,0.0335801572295281
YWHAG,0.00372589500008396,0.0335801572295281
EXOSC8,0.00367255039912902,0.0335801572295281
PRKCB,0.00377157880418378,0.0335801572295281
MIB1,0.00376377912947566,0.0335801572295281
DYRK1A,0.00374286885289002,0.0335801572295281
MCM5,0.00369045351406254,0.0335801572295281
ANKS6,0.00380786206496173,0.0337728073915452
DNAJC21,0.00384467500005996,0.0338718713218623
PLEKHM1,0.00385947538629775,0.0338718713218623
PTRH2,0.00386309720626617,0.0338718713218623
VPS13D,0.00392808985177594,0.0342119321060355
ANLN,0.00393155334262768,0.0342119321060355
GNPTAB,0.00396820069738066,0.0344010180757887
EHMT1,0.00407286536209507,0.0351761330524016
POLE,0.00422000158240592,0.0363109091381644
TTC12,0.00425430827640722,0.0364700181613199
NOTCH2,0.0044866528683573,0.0381376277699521
ATP1A2,0.00452405264738218,0.0381376277699521
MRPS22,0.00453201289043568,0.0381376277699521
ETFDH,0.00456460766023711,0.0381376277699521
CLPX,0.00455983441044221,0.0381376277699521
VPS33B,0.00451300104783854,0.0381376277699521
MED12,0.00449859434912637,0.0381376277699521
SRP72,0.00469655884829794,0.039098428534928
GSS,0.0048501830543783,0.0402320939690516
ACTL6A,0.00489762346741043,0.0404799989815357
ASNS,0.00491568294824169,0.0404841602808762
KIF1A,0.00508496173023361,0.0417292588965078
STX7,0.00515556516697388,0.0421586286348999
KRT71,0.00522783831698957,0.0425985694663532
CD59,0.0053323544337517,0.0432972159303923
MXRA8,0.00558700703499269,0.0450476860933327
CDH1,0.00558253765314663,0.0450476860933327
GSR,0.00562723233571364,0.0450569366880404
C17orf89,0.00562183688058693,0.0450569366880404
EIF2B4,0.00568862543920926,0.0453909005633791
TIMM50,0.00572329083498247,0.0455100298809296
LMNB2,0.00577960875470358,0.0457999236712936
ARHGDIA,0.00582976769860904,0.0460391928527138
PIP5K1C,0.00590289106450479,0.0464575658523824
LCK,0.00592517292962628,0.0464743155636673
RPL18,0.00609364310314592,0.0476336982910322
CASP8,0.00614119736393951,0.0476821586573889
ASS1,0.00614031837555434,0.0476821586573889
RPS6KA3,0.00629673538974999,0.0487257443247097
NCAPH,0.00642472234913391,0.0488957417066099
IDH1,0.00640735101623437,0.0488957417066099
CALM1,0.00642433053970772,0.0488957417066099
FDXR,0.00637706281741681,0.0488957417066099
UPF3B,0.00642472233716535,0.0488957417066099
NUP88,0.00646854890859134,0.0490673479710909
OSMR,0.00655876210307959,0.0493345638325502
INTS1,0.00654861657656638,0.0493345638325502
ABCD1,0.00656795797770725,0.0493345638325502
SLC12A2,0.00662400066884294,0.0495939790336098
DHX34,0.00676771423325187,0.0505059838895755
SLC29A1,0.0067921676250434,0.0505249630430648
MDH2,0.00689754109329413,0.0511438255985089
PRKCD,0.00694022743372774,0.051145597272054
MKS1,0.00694213874507931,0.051145597272054
BIN1,0.00710935607887533,0.0517873290340783
GNAL,0.0071190734188217,0.0517873290340783
SAMHD1,0.00708157751165665,0.0517873290340783
CHAF1B,0.0070533985160729,0.0517873290340783
JAKMIP1,0.00720220112742909,0.0520635605011018
IFT140,0.00718589782750021,0.0520635605011018
GLDC,0.007392188185589,0.0532699561124007
AK2,0.00746315593258493,0.0535753477935253
MYO15A,0.0074810329529554,0.0535753477935253
FANCE,0.00754224598104908,0.0538464991712049
CTBP1,0.00763818346129899,0.054324038050411
COX6B1,0.00765624994205706,0.054324038050411
SGOL1,0.00771168667397169,0.0543827200922897
EEF2,0.00769318393314306,0.0543827200922897
EIF2B5,0.00776633450438448,0.0546011200216787
KIF4A,0.00781182768817233,0.054754026288527
FASTKD1,0.00802422415127064,0.0560723057358488
MAPKAPK3,0.00815522281214308,0.0568155401957762
TPRKB,0.0085084825146962,0.0589206026393076
SMARCAD1,0.00849747293606027,0.0589206026393076
ISCU,0.00854381025230251,0.0589881031191904
EPHB4,0.00870487233796612,0.0599207033174623
RNASEH2C,0.00885463449438405,0.060770199833481
TRIP12,0.00897250357200197,0.0613964191009987
CHD4,0.00900613693152925,0.0614142710042207
CLTC,0.00903408551690193,0.0614142710042207
LZTR1,0.00905500960166306,0.0614142710042207
ALG8,0.009102848629846,0.0615576801771991
TTC8,0.00916699817662496,0.0618102274716291
SPATA5L1,0.00931542877093417,0.0626279263725195
GALE,0.00937444423405759,0.0626593287064835
PDE8B,0.00935737981375092,0.0626593287064835
SARS,0.00940980924876535,0.0627139310047771
TSHR,0.00956639299153283,0.0635737816670741
PHYKPL,0.00985952270330093,0.0651620970594231
PRPS1,0.00986191321497774,0.0651620970594231
HARS2,0.00993075359302628,0.0653112147869486
G6PD,0.00994112592810883,0.0653112147869486
GCH1,0.0100703539125525,0.0658954804083901
CBX2,0.0100872092732705,0.0658954804083901
CRADD,0.0101701331706931,0.0662495115582435
PSMB8,0.0102446061801956,0.0665466531029045
ZMPSTE24,0.0103522916798488,0.0670572601509307
ZGRF1,0.0109497471901022,0.0705310531295407
RHBDF2,0.0109486780609781,0.0705310531295407
COL1A1,0.0110105874030843,0.0707253887228758
CYLD,0.0110599329064225,0.0708450146728061
LBR,0.0112564629209564,0.0719041648081037
BMPR1B,0.0114228308537378,0.0727653258251915
RPL35,0.0114818944647842,0.0729400788864805
TAF2,0.0117515004860379,0.0744387665700987
TMPRSS3,0.0117823719852932,0.0744387665700987
HIST1H4C,0.0120481926383921,0.0759101973336944
AMPD2,0.0121471438859346,0.0761487460759594
NUP133,0.0121520982462936,0.0761487460759594
RAB23,0.0124254299300809,0.0776197636885371
SMARCA2,0.01245416850163,0.0776197636885371
TUBB,0.012724440244813,0.0790904560769241
NUP205,0.0128847013429752,0.079871293808873
POGLUT1,0.0131158273152793,0.0810127454204506
MED24,0.0131391009485033,0.0810127454204506
GLS,0.0133335624918246,0.0815575467006567
GNAI1,0.0133149017954388,0.0815575467006567
NDUFB9,0.0133325209658148,0.0815575467006567
WBP2,0.0134212904929339,0.0818769732187976
KIF14,0.0136922268741537,0.0830818302442317
AARS,0.0137096444933289,0.0830818302442317
AP2S1,0.0137268765494589,0.0830818302442317
DCAF8,0.0139017128286896,0.0838602691904997
NR2F1,0.0139282233737907,0.0838602691904997
SBDS,0.014171745627685,0.0851042849412541
MAD2L2,0.0142140260722983,0.0851364782408307
TRMU,0.0143315967580688,0.0856182956583073
KAT8,0.0143917808480695,0.0857556760611064
MTHFR,0.0145241847100276,0.0863215720137205
KIT,0.0146384795738753,0.0867772079623556
CALM2,0.0147808771759797,0.0873966737636132
MYH6,0.014828970524238,0.0874567929127696
ATAD3A,0.0150264656679043,0.0877320372627892
DARS2,0.0149842790946209,0.0877320372627892
STAMBP,0.0150123151410622,0.0877320372627892
COL4A3BP,0.0150567054007999,0.0877320372627892
HNRNPH2,0.0150658658959517,0.0877320372627892
DIABLO,0.0152368052606858,0.088281596111283
RAB39B,0.0152368062672553,0.088281596111283
TKT,0.0153514720525151,0.0883578251382636
NDUFB10,0.0153514721442458,0.0883578251382636
PRPF6,0.0153649123505827,0.0883578251382636
SUCLA2,0.01556606968352,0.0892919320651667
P3H2,0.0158487316392889,0.0906877795538466
TTC26,0.015959006181071,0.0910927432018557
TBCD,0.0162244423724519,0.0923791706441338
C15orf41,0.0164588443069776,0.0932286452018913
NUP93,0.0164949207469088,0.0932286452018913
AP1B1,0.0164802841968899,0.0932286452018913
GNAI3,0.0165796006220036,0.0933126075788016
CEP78,0.0165907064645744,0.0933126075788016
MTOR,0.0167646714106418,0.093833330759563
ZNF644,0.0167608046746612,0.093833330759563
BICD2,0.0171005776910186,0.0954816759212806
EML1,0.0173172750691689,0.0964580587186072
CPOX,0.0176234836269578,0.0979271162500354
UBA5,0.0179138594525366,0.0988262198505965
TPM1,0.0179061498169625,0.0988262198505965
POLR2A,0.017846786143115,0.0988262198505965
PURA,0.0180156038908531,0.0991503164016877
KRT14,0.0182430455345469,0.100163007149203
GALNT2,0.0183218795171192,0.100163320726431
PRKD1,0.0183299745648543,0.100163320726431
AKR1C2,0.0185533285723156,0.10114415056208
ALDH3A2,0.0187389393626749,0.101915080590397
CUL3,0.0191453635972734,0.103152356204001
PLXNA1,0.0191435387347423,0.103152356204001
PLEKHA7,0.019106126903036,0.103152356204001
VAMP1,0.0190724298422452,0.103152356204001
STXBP2,0.0196632867189721,0.105695895510372
ANKLE2,0.0197328852532697,0.105723427043566
SPG11,0.0197601027995563,0.105723427043566
CARS2,0.0200351868737644,0.106947085488196
NSMCE3,0.0200956931208857,0.107022328722315
ATP2A1,0.0202307089047825,0.1074931215079
DNMT3A,0.0204456442531834,0.108136824880369
SOD1,0.0204228251410065,0.108136824880369
TRAF7,0.0205777430458047,0.108586442708525
HSPD1,0.0207315006432177,0.109148037633014
DDB2,0.021136723830359,0.111027984402751
EMC1,0.0213272727821644,0.111774297808344
KLHL7,0.0214461995759856,0.11188899597788
COX4I1,0.0214193022477033,0.11188899597788
SLC12A3,0.021509614617381,0.111966526653907
MYO7A,0.0217728911674128,0.113081727549671
DDX3X,0.0218831054724629,0.113398744313482
EXOSC3,0.0219744753837029,0.113616906356096
EXOSC2,0.0220382374289916,0.113691667810413
CEP290,0.0222098312193002,0.114321140160059
CTC1,0.0222966497113515,0.114512414775894
DYNC2H1,0.022460059119552,0.114969835656151
ACTC1,0.022485427528588,0.114969835656151
PSEN2,0.0227208999659695,0.115916803808685
PCSK9,0.0228883275501754,0.116513208235551
STIL,0.0231265484020833,0.117440150862018
ALS2,0.0231722760807538,0.117440150862018
P4HA2,0.0233515212497839,0.118089052635969
SCO1,0.023637489622161,0.11927363472364
PHIP,0.0239230995443086,0.12045123919034
WDR34,0.0239947371218217,0.12054872288218
TGFB1,0.0241850563775831,0.121240739145015
SLC27A4,0.0243327376154229,0.121716470588211
SMARCC2,0.0247834055424824,0.122904372432182
TLK2,0.0247778242609852,0.122904372432182
GSPT2,0.024778511963413,0.122904372432182
ATRX,0.0246866608067956,0.122904372432182
GARS,0.0250667506418033,0.124042761759653
CTNND1,0.0251471125335015,0.124173964672922
C10orf2,0.0255931689586137,0.125934056291275
MSN,0.0256127807461439,0.125934056291275
FCHO1,0.0257799303106836,0.126486211269014
IARS2,0.0262704815548818,0.127150804349332
IFT122,0.026216391828915,0.127150804349332
OXCT1,0.0263013589222166,0.127150804349332
LIPA,0.0260874564733259,0.127150804349332
KRT18,0.0262446519457796,0.127150804349332
GABRA5,0.0262276934344474,0.127150804349332
CDT1,0.02615191950786,0.127150804349332
RAB11B,0.0269110106458027,0.12982592165109
COG2,0.0271198016704658,0.130560047290384
SLC4A11,0.027433453664964,0.131794883648764
PRKRA,0.0279389992282324,0.133114324078077
PIK3R1,0.0278177083724236,0.133114324078077
CASC5,0.0278500817934672,0.133114324078077
CYB5A,0.0279389995029442,0.133114324078077
KRT74,0.0285114487387948,0.135561651116826
AKT3,0.0290906535529787,0.138030961097055
FANCB,0.0292169041776227,0.138345340931412
ATP7B,0.0299797923249555,0.141666805535548
WDR36,0.0300519633397571,0.141717438571534
ACAD8,0.0301998370714539,0.14193584394384
SMCHD1,0.0302213787408609,0.14193584394384
PAX6,0.0305573301667792,0.142642112074074
IRF2BPL,0.0305301275195339,0.142642112074074
SPECC1L,0.0305395642397843,0.142642112074074
ITPA,0.0307650463421668,0.143177464335125
NDUFB11,0.0307961935430278,0.143177464335125
CLUAP1,0.0314063546484152,0.14572043021981
MAT1A,0.0314734119535283,0.145738329246659
RBFOX1,0.031723923414954,0.146586575952048
PPP2R1A,0.0317837328603747,0.146586575952048
PPP3CA,0.0322765815775851,0.148266528123329
GALK1,0.0322264034924259,0.148266528123329
XIAP,0.0324171456724364,0.148616178768665
ARF1,0.0327803841994965,0.149686269235721
SGCB,0.0327676132727511,0.149686269235721
POC1A,0.0329509300740545,0.150167677373063
TRIM32,0.0332433133390755,0.150903701889583
SPTBN2,0.0332373168177114,0.150903701889583
ETV6,0.0334905596993767,0.15172736869698
FGFR1,0.0335893072008821,0.151771618816411
FLNA,0.0336319588964381,0.151771618816411
UHMK1,0.0338436818132171,0.152131666528416
BCS1L,0.0338436881739278,0.152131666528416
GRAP,0.0343023821715229,0.15389356670726
SMARCD1,0.0345196305809947,0.154567510912182
NIPBL,0.0349014712572187,0.15597440449447
ELAC2,0.0349783025220717,0.156015407380846
PADI3,0.0355244200861246,0.158145391348655
TP53RK,0.0358470112365529,0.159274003683027
MDH1,0.0360561046161127,0.159894956239915
ARPC1B,0.0361391077027677,0.159955436396511
ERCC1,0.0370739331456115,0.163607497666117
IDH3B,0.0371061237117863,0.163607497666117
ACTG2,0.0385016490103424,0.169113909748285
MAPK1,0.0384953531311678,0.169113909748285
CYFIP2,0.0394179121979536,0.172809326099774
HINT1,0.0397066356054507,0.173744785021194
MYPN,0.0398941543751009,0.174234696948831
GFM1,0.0401204191213994,0.174561672630089
L1CAM,0.0400889351865335,0.174561672630089
PHF6,0.0405269974716744,0.175998599189607
ACTG1,0.0408686030368984,0.176980125478797
PDHA1,0.0409065077537721,0.176980125478797
GRIN2D,0.041141847315822,0.177664981105404
TOR1A,0.0415186610399045,0.178957069828074
AKT1,0.0416007611752674,0.178976409086132
KARS,0.0417141114453791,0.179129871495427
PUF60,0.0420752487209384,0.180010247774553
TALDO1,0.0420411346974426,0.180010247774553
GBE1,0.042618772781737,0.181997944508677
PYGL,0.0427029589803692,0.182020375986564
KDM1A,0.0432075606759072,0.183760079133254
CHD7,0.0432704783041444,0.183760079133254
KDM5C,0.0433504174298955,0.18376114447305
KIAA0196,0.043524261851377,0.184159537301423
FLNB,0.04399572530685,0.185813447907685
PPA2,0.0445814781020123,0.18794312340629
CYB5R3,0.0452170583212311,0.190274701621823
SLC1A3,0.0465063065294297,0.195343429611776
SMARCB1,0.0470931951352238,0.19744892360332
BRF1,0.0471832501798182,0.197467468084684
CLPB,0.0474404418987103,0.198184164888453
ATF6,0.0476594403619538,0.198739004474983
SUZ12,0.0482565212980739,0.20086559226238
PIK3CD,0.0485520988430308,0.201731783661314
RPSA,0.0487200670472939,0.202065601818453
VARS,0.0490263657740997,0.202388795191443
EIF2B2,0.0491402525026958,0.202388795191443
GNAO1,0.0491490569415474,0.202388795191443
STAG2,0.0489044981861803,0.202388795191443
RAB33B,0.0493676884431574,0.202926719340323
UCHL1,0.0494941448555182,0.20308451607976
AGRN,1,1
B3GALT6,1,1
GNB1,1,1
SKI,1,1
PEX10,1,1
PRDM16,1,1
NPHP4,1,1
CAMTA1,1,1
PER3,1,1
PARK7,1,1
SLC45A1,1,1
RERE,1,1
H6PD,1,1
NMNAT1,1,1
UBIAD1,1,1
PLOD1,1,1
ATP13A2,1,1
ARHGEF10L,1,1
ALDH4A1,1,1
PINK1,1,1
DDOST,1,1
ECE1,1,1
HSPG2,1,1
EPHB2,1,1
HMGCL,1,1
LDLRAP1,1,1
SLC30A2,1,1
DHDDS,1,1
ARID1A,1,1
PIGV,1,1
SLC9A1,1,1
AHDC1,1,1
MECR,1,1
PUM1,1,1
HDAC1,1,1
HPCA,1,1
GJB3,1,1
ADPRHL2,1,1
TRAPPC3,1,1
CSF3R,1,1
SNIP1,1,1
TRIT1,1,1
PPT1,1,1
PPCS,1,1
SLC2A1,1,1
MPL,1,1
ELOVL1,1,1
SLC6A9,1,1
EIF2B3,1,1
UROD,1,1
TOE1,1,1
POMGNT1,1,1
RAD54L,1,1
COA7,1,1
CPT2,1,1
PARS2,1,1
