term.id,term.name,adjusted.p.val,term.size,overlap
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",5.86285627535105e-05,358,SPEN|U2SURP|SF3B1|RBM15|SETX|SNRNP200|SRRM2|CDC5L|HNRNPR|METTL16|SCAF11|METTL3|GPATCH1|TFIP11|SF3A1|REST|DDX41|SMNDC1|SRSF6|SRSF7|SNRNP70|RSRC1|USP4|PRMT7|ZCCHC8|SYMPK|PRPF8|RBM42|WDR33|HNRNPL|PUF60|BUD13|HNRNPUL1|PRPF6|SRRM1|CASC3|DDX46|CSTF2T|RBM5|DHX8|FMR1|FIP1L1|CTNNBL1|CWC25|SRRM4|XAB2|DDX23|RNF113A|SFSWAP|DHX15|SRRT|PPIL3|FAM172A|SF3B2|SART3|RBM4B|NCL|FXR1|MFAP1|SNRPA|RBM22|DHX9|STRAP|RBM41|ZMAT2|SUGP1|CELF1|HTATSF1|UPF3B|RBM4|KHDRBS3|SRSF9|PCF11|CWF19L1|ZRSR2|ISY1|HNRNPA1|SART1
GO:0000398,"mRNA splicing, via spliceosome",5.86285627535105e-05,358,SPEN|U2SURP|SF3B1|RBM15|SETX|SNRNP200|SRRM2|CDC5L|HNRNPR|METTL16|SCAF11|METTL3|GPATCH1|TFIP11|SF3A1|REST|DDX41|SMNDC1|SRSF6|SRSF7|SNRNP70|RSRC1|USP4|PRMT7|ZCCHC8|SYMPK|PRPF8|RBM42|WDR33|HNRNPL|PUF60|BUD13|HNRNPUL1|PRPF6|SRRM1|CASC3|DDX46|CSTF2T|RBM5|DHX8|FMR1|FIP1L1|CTNNBL1|CWC25|SRRM4|XAB2|DDX23|RNF113A|SFSWAP|DHX15|SRRT|PPIL3|FAM172A|SF3B2|SART3|RBM4B|NCL|FXR1|MFAP1|SNRPA|RBM22|DHX9|STRAP|RBM41|ZMAT2|SUGP1|CELF1|HTATSF1|UPF3B|RBM4|KHDRBS3|SRSF9|PCF11|CWF19L1|ZRSR2|ISY1|HNRNPA1|SART1
GO:0000423,mitophagy,0.0112337362774164,25,HUWE1|VPS13D|VPS13C
GO:0000723,telomere maintenance,0.0031913231423095,163,RIF1|ATRX|SMG1|SMC5|TNKS1BP1|DKC1|MAP3K4|MAPKAPK5|RFC1|TFIP11|DHX36|USP7|MAPK1|YLPM1|RFC5|DCLRE1A|BRCA2|PNKP|POLE|EXO1|NAT10|PARP1|POLD3|XRCC5|EXOSC10|BLM|SRC|PRKCQ|TERF1|DNA2|SMC6|POLA1|NBN|CCT5|FBXO4|CCT4|POLD1|CTNNB1|CCT3|PKIB
GO:0000819,sister chromatid segregation,1.33691454999438e-07,189,ATRX|CENPF|CENPE|SMC5|NCAPD2|SMC2|TACC3|APC|TPR|CCNB1|TOP2B|SMC3|CDC20|NCAPH2|CUL3|INO80|WAPL|NSL1|VPS4B|AXIN2|CDC27|NUP62|RRS1|AKAP8|INCENP|STAG2|DUSP1|TOP2A|PCID2|GEN1|RB1|DDX11|ESCO1|PDS5A|SMC4|BUB1B-PAK6|KIF23|CDK5RAP2|ANAPC1|NCAPD3|ZW10
GO:0000904,cell morphogenesis involved in differentiation,2.15900199373309e-07,764,FLNB|SPTAN1|ITGAV|MYCBP2|COBL|ADNP|SLC1A3|CCDC88C|ABI1|ANKRD27|BRSK1|MAP1B|SPG11|MYH9|GSK3B|ZEB2|MYH10|METTL3|NIN|KIF5C|MAP1A|LAMB2|ZFPM1|PARVB|TOP2B|FERMT3|ARHGEF26|DHX36|SPTBN1|PLCG1|CUL3|ERBB2|MAPK1|ABL1|RAPH1|SRF|DISC1|MET|KIF13B|AR|SIN3A|NTRK2|PTEN|SHANK2|STXBP1|CELSR3|ACTN1|GOLGA4|NFIB|MYPN|RAB25|MAP2K1|BCL11B|NEXN|LRRK2|RAB1A|EZR|ROCK1|EP300|GAB1|ATRN|ARHGAP35|RPS6KA5|B3GNT2|SLIT3|DOCK7|ARHGAP4|ROBO4|RB1|LMTK2|NEDD4L|DOCK10|SCRIB|DOCK5|ID1|ROBO3|BRSK2|LIMK1|PEAK1|ADGRB3|ZSWIM8|AFG3L2|ANAPC2|SRC|TRIO|PRKCQ|TUBB3|OPA1|NTN1|NOTCH1|CHL1|MAP1S|CUX1|PREX1|LAMA1|LRP4|MAP3K13|PHOX2B|SYNGAP1|PAX6|SZT2|YTHDF2|COL22A1|CRK|FBXO31|NEFL|CNP|MICALL2|FGB|PTPN11|CUL7|NEDD9|CTTN|PIK3CD|LIMS1|CAMK2A|MAP6|FARP1|RANBP9|DRD2|CTNNB1|SIPA1L3|MAP2|ALS2|CDH4|NBEAL2|B4GALT5|ILK|ANTXR1|SEC24B|ISLR2|PARVG|SKIL|DNM2|OLFM1|ID2|WASL|UNC5B|SPTBN2|RCC2|ANK3|ARHGDIA|CDH2|RET|CRKL|DNM1L|EPB41L5|ADARB1|PALLD|DBN1|PLXND1|FGF13|HECW1|NRP1|PPP3CB|IST1|CNTN2|PARD3|PTPRS|ACTN4|NRP2|EFNB1|TAOK2|SPTBN5|LMX1A|CTNNA2|ROBO1|SHTN1|SHH|NGEF|DPYSL5|WDR1|CASS4|DPYSL2|ITGB1|PLPPR4|PAK2|TPRN|IGSF9|NOTCH2|SEMA6A|BMPR2|GRHL2
GO:0000910,cytokinesis,0.00502513168215933,175,BIRC6|AHCTF1|SETD2|CIT|PKN2|CECR2|CCP110|KIF3B|ROCK2|APC|MYH9|PIK3R4|MYH10|PLK4|SPTBN1|CUL3|VPS4B|AURKA|NUP62|RAB11FIP3|INCENP|ROCK1|BRCA2|CDC25B
GO:0001701,in utero embryonic development,0.0128602633580608,369,MYH6|HCFC1|THOC2|BIRC6|BCOR|SETD2|CHD7|APOB|MYH9|UBR3|APBA1|MYH10|NOS3|CCNB1|BPTF|PLK4|YBX3|CTR9|PLCG1|CUL3|MAPK1|MYO18B|SRF|RBBP6|RTF1|STK3|AR|SIN3A|MAP2K1|PKD1|SMAD2|ANKRD11|PKD2|BRCA2|PDGFRA|SENP2|SUPT6H|E2F8|CHD8|KRT8|RTCB|ATP7A|XAB2|RXRA|AKT1|ZNF335|VASH2|NRK|NOTCH1|CEBPB|MYO1E|NBN|TJP1|EIF4E2|APBA2|HOPX|PSMC4|GINS1|IGF2|ACVR1B|CTNNB1|ZPR1|ERCC2|ALS2|SEC24C|CNOT3|SKIL|ACVRL1|ADM|PELO|MED1|NASP|EIF2S2|EGFR|SOX15|EPB41L5|FURIN|KAT2A|FLVCR1|GINS4|STIL|CASP8|ITGB1|TET1|CCDC62|NSRP1|MIB1|NOTCH2|RPL7L1|GRHL2
GO:0001933,negative regulation of protein phosphorylation,0.00917598977868899,447,EMILIN1|FOXM1|EIF3A|APC|NCOR1|CD109|CCNB1|PPEF2|PPARGC1A|PTPN13|ABL1|TNIP1|PINK1|CEP85|PTEN|ZNF675|MLLT1|NUP62|DMD|LRRK2|CYLD|CDK5RAP3|EZR|PPP5C|DUSP1|PTPN2|RB1|LATS2|INPP5F|SMCR8|WNK2|EIF4G1|PTPRC|HDAC3|BTN2A2|RPS6KA6|AKT1|NDRG2|ADAR|CDKN1B|NF2|DUSP5|TAOK3|PAX6|PDCD4|CHRNA9|PPP2CA|PYCARD|SIRT2|ATG14|STRAP|DUSP9|PLK1|ITCH|DUSP14|SMPD1|SIRPA|ASH1L|PSMD10|RANBP9|DRD2|IFNG|SNX6|PKIB|SOCS5|ILK|RASIP1|PRKCD|INPP5J|PER1|DEPTOR|NCK2|RNF149|MICAL1|CEACAM1|FBXO7|CRKL|ADARB1|WNK1|SOCS4|SPINK1|DLG1|CHORDC1|DNAJC3|DACT1|SPRED1|PPIA|PARD3|LYN|PARK7|PIBF1|ITPRIP|PWP1|PIK3R2|GSTP1|CHP1|MVP|PRKCZ|LDLRAD4|PPP2R1A|HEXIM1|PAK2|DNAJA1|SEMA6A|SMAD6
GO:0002064,epithelial cell development,0.00374850277594418,221,ATRX|FLNB|IQGAP1|CCDC88C|ROCK2|ARID4B|IKBKB|FOSL2|GSK3B|TJP2|LAMB2|SLC4A7|ARHGEF26|FOXC2|FOXA1|MET|RARG|F11R|AR|DMD|RAB25|BCL11B|VEZF1|EZR|ROCK1|E2F4|ROBO4|SCRIB|ID1|ASXL1|PROC|SHROOM3|PSAP|GPAT4
GO:0002244,hematopoietic progenitor cell differentiation,1.3375816036563e-05,181,PSMD1|KMT2A|PSMD2|TCF3|METTL3|DHX36|REST|ABL1|SRF|SPI1|PSMB4|SIN3A|PSME4|JAM3|RRS1|HSPA9|UFL1|MYB|TOP2A|PDGFRA|PRRC2C|PSMA8|XRCC5|ARMC6|PTPRC|PUS7|EEF2|NOTCH1|CEBPD|TCF12|KIT|SLC37A4|ADAR|EIF2AK2|EML1|YTHDF2|YAP1|PSMC4|PSMA6|PSMD14|ITCH|PSMD10|WDR7|C12orf29|ERCC2|SIPA1L3|PSME1|PSMC1|PSMD4|ACE|ESCO2|ANLN|PSMD13|SHH|KDR|PSMB8|KITLG|PSMA2|DPF2
GO:0006259,DNA metabolic process,9.07731442244326e-14,956,RIF1|HUWE1|ATRX|BOD1L1|ZRANB3|MDC1|USP47|RLF|FOXM1|CENPF|RAD23A|TOPBP1|UBR5|SMG1|TICRR|SETD2|KMT2A|MCM5|SMC5|BAZ2A|SETX|TNKS1BP1|DKC1|TP53BP1|SUPT16H|CECR2|PARPBP|USP28|MAP3K4|CDC5L|TCF3|EXO5|RAD54B|CIZ1|MAPKAPK5|FANCA|RFC1|PMS2|BRIP1|USP10|TOP2B|SMC3|PPARGC1A|HERC2|TFIP11|DHX36|USP7|INO80|MAPK1|YLPM1|ABL1|RFC5|BRCA1|VCP|CHAF1A|HMCES|SPI1|MCM7|AXIN2|PRMT7|MLH1|PSME4|ZNF93|REXO4|DCLRE1A|BCL11B|UFL1|ATF7IP|MPHOSPH8|ASCC2|PPP5C|WDR33|HELLS|EP300|SMCHD1|BACH1|BRCA2|PNKP|DUSP1|POLE|TOP2A|EXO1|NAT10|PARG|GEN1|PARP1|NME1|CLSPN|POLD3|ZNF91|RNF8|ATAD5|KAT5|PARP4|BEND3|DNMT1|DDX11|XRCC5|TATDN2|ERCC5|TRIP12|PDS5A|USP1|SUPT6H|MSH6|EXOSC10|TET2|TET3|KAT7|FAAP100|DTL|PRRX1|FANCD2|TIMELESS|BLM|ASCC1|XAB2|POLQ|SRC|PTPRC|SPIDR|SLFN11|PRKCQ|TERF1|AKT1|DNA2|SMC6|ORC1|DDX23|RNF113A|TRRAP|TDRD9|MAP1S|POLA1|DOT1L|EMSY|TAOK3|PDS5B|RNF138|NBN|NSMCE1|HELQ|MCM2|NSMCE4A|UHRF2|CCT5|FBXO4|POLB|MIS18A|OGG1|TONSL|DHX9|KMT2E|PSMD14|GINS1|EZH2|MC1R|MECP2|PPM1D|CCT4|UBE2V2|EID3|CCNH|MYO18A|MCM8|POLD1|CBS|FZR1|DICER1|EYA3|CTNNB1|NUCKS1|ERCC2|UBR2|CCT3|UBE2D3|RAD52|CETN2|INIP|COPS4|PKIB|PPP4R2|CDC14B|MOV10L1|PRKCD|ISY1|HNRNPA1|MBD2|ACVRL1|CHAF1B|RCHY1|EEPD1|MAEL|POLR2F|NFRKB|ASF1A|PARN|EGFR|PARP2|RECQL5|KDM4D|NEIL2|GTF2H1|KLHDC3|NSMCE2|RNF111|DNASE2|REV3L|ZNF445|POLR2G|PARP9|NIPBL|PPIA|MCM9|RAD21|ESCO2|GINS4|PARK7|POLA2|SMC1A|SFR1|NYNRIN|USP51|EHMT1|XPA|DNMT3B|ARID2|RNF168|EME1|WT1|MCM4|TET1|NMNAT1|CNBP|IGHMBP2|ANKRD1|BARD1|LOX|RFWD3|MPV17|BMPR2|GRHL2
GO:0006260,DNA replication,1.8911634270105e-08,283,ATRX|BOD1L1|ZRANB3|TOPBP1|TICRR|MCM5|SUPT16H|GLI1|CIZ1|RBBP4|RFC1|BRIP1|SMC3|INO80|WAPL|RFC5|CCNA2|RBBP7|BRCA1|RBBP6|CHAF1A|MCM7|SIN3A|BAZ1A|NFIB|BRCA2|PNKP|NFIC|POLE|EXO1|GEN1|CLSPN|POLD3|ATAD5|KAT5|SENP2|DDX11|ANKRD17|ESCO1|PDS5A|E2F8|ZBTB38|GTPBP4|KAT7|DTL|TIMELESS|BLM|POLQ|SLFN11|TERF1|DNA2|ORC1|DDX23|POLA1|NBN|MCM2|USP37|PPP2CA|POLB|TONSL|DHX9|GINS1|RRM2|MCM8|POLD1|ZPR1|NUCKS1|MAP2K4|ACVRL1|CHAF1B|NASP|EGFR|RECQL5|REV3L|MCM9|ESCO2|GINS4|WIZ|REPIN1|POLA2|SDE2|ING5|EME1|PPP2R1A|MCM4|IGHMBP2|BARD1|RFWD3|CACYBP
GO:0006261,DNA-dependent DNA replication,0.0012726063524918,158,ATRX|BOD1L1|ZRANB3|TOPBP1|TICRR|MCM5|CIZ1|RFC1|INO80|RFC5|MCM7|BAZ1A|BRCA2|PNKP|POLE|GEN1|POLD3|SENP2|DDX11|E2F8|KAT7|TIMELESS|BLM|POLQ|SLFN11|TERF1|DNA2|ORC1|DDX23|POLA1|NBN|MCM2|POLB|TONSL|GINS1|MCM8|POLD1|ZPR1|NUCKS1
GO:0006275,regulation of DNA replication,0.00052268232118084,113,ATRX|ZRANB3|TICRR|GLI1|CIZ1|SMC3|INO80|WAPL|RFC5|CCNA2|RBBP6|BRCA2|ATAD5|SENP2|ANKRD17|ESCO1|PDS5A|E2F8|ZBTB38|GTPBP4|KAT7|TIMELESS|BLM|SLFN11|TERF1|DNA2
GO:0006281,DNA repair,4.46882031596175e-12,568,RIF1|HUWE1|ATRX|BOD1L1|ZRANB3|MDC1|USP47|FOXM1|RAD23A|TOPBP1|UBR5|SMG1|TICRR|SETD2|MCM5|SMC5|SETX|TNKS1BP1|TP53BP1|SUPT16H|PARPBP|USP28|CDC5L|EXO5|RAD54B|FANCA|RFC1|PMS2|BRIP1|USP10|SMC3|HERC2|TFIP11|USP7|INO80|ABL1|RFC5|BRCA1|VCP|CHAF1A|HMCES|MCM7|AXIN2|MLH1|PSME4|REXO4|DCLRE1A|UFL1|ASCC2|PPP5C|WDR33|EP300|SMCHD1|BACH1|BRCA2|PNKP|POLE|EXO1|PARG|GEN1|PARP1|CLSPN|POLD3|RNF8|KAT5|PARP4|DDX11|XRCC5|ERCC5|TRIP12|PDS5A|USP1|MSH6|KAT7|FAAP100|DTL|PRRX1|FANCD2|TIMELESS|BLM|ASCC1|XAB2|POLQ|SPIDR|DNA2|SMC6|RNF113A|TRRAP|POLA1|DOT1L|EMSY|TAOK3|PDS5B|RNF138|NBN|NSMCE1|HELQ|MCM2|NSMCE4A|POLB|OGG1|TONSL|DHX9|PSMD14|MC1R|UBE2V2|EID3|CCNH|MCM8|POLD1|FZR1|EYA3|NUCKS1|ERCC2|UBE2D3|RAD52|CETN2|INIP|COPS4|PPP4R2|CDC14B|ISY1|CHAF1B|RCHY1|EEPD1|POLR2F|NFRKB|ASF1A|EGFR|PARP2|RECQL5|KDM4D|NEIL2|GTF2H1|NSMCE2|RNF111|REV3L|POLR2G|PARP9|NIPBL|MCM9|RAD21|ESCO2|GINS4|PARK7|SMC1A|SFR1|USP51|XPA|ARID2|RNF168
