gene	p	fdr
MAP1B	1.67916950514394e-14	4.38387623768874e-12
PCNT	1.97778446793776e-14	5.06960098708845e-12
SRCAP	2.08294847808839e-14	5.24382279358752e-12
SPTAN1	2.62589329515662e-14	6.49470941668738e-12
MYH1	3.53908669226859e-14	8.60242141165562e-12
ARHGAP32	3.78211728185628e-14	9.0373371931542e-12
ASPM	4.121321379713e-14	9.68373146853232e-12
SRCIN1	5.43709327571162e-14	1.25659247542594e-11
SYNE1	6.45166370050515e-14	1.46702507822132e-11
MYH6	8.50408776122592e-14	1.90302586123433e-11
TMEM131	1.07359026456363e-13	2.31493850921737e-11
CRYBG3	1.06229769672939e-13	2.31493850921737e-11
EWSR1	1.08374196062098e-13	2.31493850921737e-11
MAP1A	1.15956822806013e-13	2.43993923570025e-11
STK3	1.46220165232755e-13	3.03148807272263e-11
SPTBN1	1.73713095268368e-13	3.54928582187458e-11
STRIP2	1.96905723045314e-13	3.96568126213263e-11
MAST2	2.08640146331158e-13	4.14282927179811e-11
PRRC2A	2.35890139462264e-13	4.5555879262178e-11
EEF1A1	2.34502018599192e-13	4.5555879262178e-11
ARHGAP29	2.44273824876812e-13	4.65374646366661e-11
ACSM6	2.69586954992938e-13	5.06751585532058e-11
KIAA1217	2.91610923462087e-13	5.40938263022171e-11
KMT2D	3.26422228359267e-13	5.89987253257558e-11
KIF18A	3.24646204510464e-13	5.89987253257558e-11
AGAP2	3.50216462623363e-13	6.24981226590402e-11
SPEN	3.68584764879289e-13	6.49538501908527e-11
NCOR2	4.4355030052672e-13	7.71996560101939e-11
FUBP1	5.1757275817278e-13	8.8984643228291e-11
FASN	5.59066134935043e-13	9.49604141001716e-11
ACACB	5.91556412050358e-13	9.77923706064803e-11
CHD2	5.86638184301093e-13	9.77923706064803e-11
SMARCA5	5.96548721248213e-13	9.77923706064803e-11
SEC16A	6.40900725749235e-13	1.0385538427141e-10
ATRX	7.12837426694709e-13	1.14199795926614e-10
SOGA3	8.40487131484613e-13	1.33136939097417e-10
ATP2B1	8.57947235121155e-13	1.343926680082e-10
ZNF267	8.85936860296635e-13	1.37252064356725e-10
CREBBP	1.2119764309517e-12	1.8572221438649e-10
FLT3	1.24259680720943e-12	1.88366986968156e-10
CEP350	1.40096662607112e-12	2.10115186110113e-10
MACF1	1.49639376766845e-12	2.22064835121997e-10
MYH2	1.74931555246693e-12	2.56894277694571e-10
SAFB2	2.01162463948307e-12	2.92369939870436e-10
CENPF	2.31859294968858e-12	3.33546157190914e-10
SP3	2.58340373123252e-12	3.67887129322384e-10
PARP1	3.57211100381063e-12	5.03596209317222e-10
ZFHX3	4.48360382428629e-12	6.25840066483051e-10
BDP1	5.01337084700125e-12	6.92926492166898e-10
TRPM7	5.21990836235876e-12	7.1446862225761e-10
DST	5.34636284207987e-12	7.24740609111943e-10
JPH2	6.22939341821062e-12	8.36399889618413e-10
SRRM2	7.03580077314552e-12	9.35761502828354e-10
MET	7.37396653097839e-12	9.71571777137695e-10
TCF20	7.91041405460902e-12	1.0326020124248e-09
RANBP2	8.60729863126934e-12	1.11326326700583e-09
MYH7	8.90918072103747e-12	1.14183299822897e-09
SCAF4	1.167706170322e-11	1.48309203506302e-09
PRPF8	1.68955671159888e-11	2.12672951072509e-09
HTT	1.85901576360009e-11	2.31748954266128e-09
C4B	1.8739807622598e-11	2.31748954266128e-09
TFRC	2.22077079384943e-11	2.69900229755942e-09
ZNF136	2.20609275658966e-11	2.69900229755942e-09
RGPD4	2.27570298277176e-11	2.74212484197575e-09
AHR	2.33713459827138e-11	2.79228165817203e-09
SMCHD1	2.4943751514174e-11	2.9551009146792e-09
ZNF638	2.65476137979921e-11	3.1189021610341e-09
ARHGAP21	3.13722095612281e-11	3.65525132557185e-09
HSPH1	3.18684945662499e-11	3.6826396425819e-09
MYH9	3.2508808726989e-11	3.72609093848041e-09
PTPN11	3.42448970256974e-11	3.89342385700228e-09
ATM	3.4772356134334e-11	3.92176541425472e-09
ANK2	3.82382904809613e-11	4.23685105552976e-09
UTRN	3.79814110110662e-11	4.23685105552976e-09
XPO1	3.8467650383587e-11	4.23685105552976e-09
SMC4	4.04640818638327e-11	4.42219090012646e-09
NBEA	4.4595634762455e-11	4.83622506831609e-09
ZNF23	4.74936794011849e-11	5.11119001677789e-09
CUX1	4.92176790928539e-11	5.25659727159889e-09
CTNND2	5.09482460293051e-11	5.40051407910634e-09
PNPLA6	5.30352239687512e-11	5.57978050381682e-09
PARD3	5.73466288343005e-11	5.98868720967384e-09
FOXO1	6.21249724803543e-11	6.4399842796179e-09
KIAA1429	6.27759777579775e-11	6.45996886446691e-09
FAM21A	6.44074582808764e-11	6.57982860031736e-09
POTEG	6.68500861709612e-11	6.78023391969936e-09
POTEH	8.96083363873012e-11	9.02355947420123e-09
NEB	9.44408840748946e-11	9.44274882048131e-09
CAMSAP3	9.91944670647801e-11	9.77932585090399e-09
DDX17	9.86654524124051e-11	9.77932585090399e-09
ADAR	1.01457917315577e-10	9.93301193274308e-09
USP32	1.04714955503917e-10	1.01811823634084e-08
ZNF195	1.0926623692383e-10	1.05509274530969e-08
ESR1	1.12752584673764e-10	1.08135097872838e-08
INTS7	1.31377386073226e-10	1.24656909895442e-08
TP53BP1	1.31748330078173e-10	1.24656909895442e-08
KIDINS220	1.62056621425619e-10	1.52311616590559e-08
MYO18A	1.64773064377289e-10	1.53839116661657e-08
SIPA1L3	1.74677232392282e-10	1.62013133043842e-08
XRN1	1.84498730800985e-10	1.70004124629561e-08
SAFB	1.95290734899892e-10	1.78779790949265e-08
TACC2	1.9777187858349e-10	1.79883093178712e-08
PRRC2B	2.21180416129778e-10	1.99884711961385e-08
FAM171A1	2.26190845579872e-10	2.03110735094588e-08
ZFP36L2	2.28948652130717e-10	2.04285955553091e-08
RBBP6	2.39068105740276e-10	2.11973720423045e-08
HSPA4	2.42432491863238e-10	2.13613329392996e-08
ARHGEF17	2.4600191439344e-10	2.15412111125387e-08
KDM5B	2.77298788954592e-10	2.41318415227274e-08
RAPH1	2.84157993064369e-10	2.45770514492115e-08
FAM83B	3.28201405619987e-10	2.82133135148206e-08
TRIO	3.33158371431333e-10	2.84658589117511e-08
EP300	3.60668435185708e-10	3.06307445737838e-08
HYDIN	3.67310407628426e-10	3.10080366870991e-08
DYNC1H1	3.88892248659182e-10	3.2634541199983e-08
SREBF1	3.96849240025834e-10	3.31052105673622e-08
IRS2	4.13936548099993e-10	3.43275144418453e-08
TANC2	4.51634551420807e-10	3.72347596838043e-08
MAP2	4.84694827643023e-10	3.97280679076241e-08
NEDD4L	4.98284854262225e-10	4.06058952334616e-08
EFTUD2	5.32686967989279e-10	4.31598900845567e-08
MTF1	5.77338795355391e-10	4.65104133538303e-08
KIAA1551	5.95529687380593e-10	4.77032814357477e-08
NONO	6.27482416412334e-10	4.99787972123225e-08
SLC3A2	6.59232563027172e-10	5.2212700413242e-08
PPFIA1	6.6473039678706e-10	5.23540175078434e-08
IRS1	6.92038630733745e-10	5.42020034226907e-08
KMT2C	7.05549149865189e-10	5.49548724574554e-08
ATR	7.21540577873383e-10	5.58916432244998e-08
LUZP1	7.59440281110825e-10	5.85059512737727e-08
TCOF1	8.66217302849948e-10	6.63691931281444e-08
DUS3L	8.89576728085427e-10	6.7790555202964e-08
MAGEC1	9.48114938055201e-10	7.18630343908721e-08
WDR75	9.90361256367953e-10	7.4663705841045e-08
RBBP7	1.02154062218841e-09	7.61993634476837e-08
TUBB2B	1.01780455834481e-09	7.61993634476837e-08
EIF2S2	1.04106889468704e-09	7.68428757973711e-08
CDK4	1.03887308769805e-09	7.68428757973711e-08
TUSC3	1.05250195002981e-09	7.72821483933348e-08
APC	1.08422776091168e-09	7.91991863903254e-08
RRAD	1.13663395319038e-09	8.25993065571028e-08
USP8	1.15494462528842e-09	8.34995350118777e-08
FOXJ3	1.16977855477788e-09	8.41405003329517e-08
ESPL1	1.22805849700282e-09	8.78841050291661e-08
FRY	1.27532178183261e-09	9.03491782928452e-08
CLTCL1	1.27245699635561e-09	9.03491782928452e-08
HELZ2	1.36181810610549e-09	9.59945582993756e-08
SF3A2	1.66800145793613e-09	1.1699246046758e-07
CHD8	1.75654908724605e-09	1.22593213029677e-07
RSF1	1.85242696835665e-09	1.28647859112769e-07
EVPL	1.96320550316515e-09	1.35672897958933e-07
SON	2.11548984107774e-09	1.45483784290312e-07
PHRF1	2.15002370124064e-09	1.47140942427624e-07
ACTN2	2.21351378718257e-09	1.50754190201449e-07
TPR	2.33097498134119e-09	1.57990794648789e-07
PI4K2A	2.43636871077599e-09	1.64344143945071e-07
HIVEP1	2.53975068993813e-09	1.7050192965118e-07
NCOR1	2.71781754859556e-09	1.81591430332229e-07
ULK1	2.79109286694115e-09	1.85607675651587e-07
CCM2L	2.84746626535016e-09	1.88467508962002e-07
KIAA1671	2.901832907279e-09	1.91168412742147e-07
CDK13	3.05255507949119e-09	2.00162425631008e-07
PHF3	3.10211983144313e-09	2.02470765665209e-07
RGS12	3.13111273306556e-09	2.03421324012711e-07
FBRS	3.44900098319182e-09	2.23045944316689e-07
SMG8	3.49412672965856e-09	2.24932413857198e-07
SAMSN1	3.5239266191758e-09	2.25819624896093e-07
MED1	3.56156521581584e-09	2.27198852545573e-07
RAF1	3.64092191922676e-09	2.31214942420085e-07
CCDC14	3.7018094024975e-09	2.34027394423362e-07
MYLK	3.72475653145812e-09	2.34426864198645e-07
ATXN2L	3.88242456307844e-09	2.43264095512355e-07
PCNXL3	3.90896040347993e-09	2.43843025523274e-07
CTNNA1	3.9490165896285e-09	2.45256545729439e-07
MYH8	4.11034207519868e-09	2.52184856938388e-07
TET2	4.10777716179811e-09	2.52184856938388e-07
BRD1	4.11423727449491e-09	2.52184856938388e-07
CDK6	4.1916110713056e-09	2.55815293866954e-07
ANKRD11	4.33489365894926e-09	2.63419529327011e-07
URB1	4.51541236622785e-09	2.73211517335108e-07
NUMA1	4.62996664811589e-09	2.78945597457854e-07
ARAF	4.7142616697565e-09	2.82815578809477e-07
SORBS1	4.82853456825948e-09	2.88443560776789e-07
GIGYF2	4.88247417268713e-09	2.90435109225921e-07
ZNF217	5.4468715880903e-09	3.22647040541585e-07
USP34	5.69369537191346e-09	3.3585655796333e-07
GPATCH8	5.75352031879864e-09	3.37971372726763e-07
CDC42BPA	5.90506119953017e-09	3.45433829008201e-07
SYNE2	6.13522293232355e-09	3.56927046285807e-07
ZNF615	6.15216855209613e-09	3.56927046285807e-07
AKAP11	6.26715044184227e-09	3.62107733315952e-07
MYCBP2	6.41670978419638e-09	3.69235814439186e-07
CDK11B	6.46273986843796e-09	3.70372791322107e-07
ARID1B	6.86465837371915e-09	3.91813577946124e-07
ZNF721	6.93579468907491e-09	3.94277554542654e-07
TTK	7.03483660427126e-09	3.96708505788065e-07
PTPN13	7.0204254533532e-09	3.96708505788065e-07
SMAD2	7.15895044678573e-09	4.02099137046953e-07
KRT20	7.38777046341137e-09	4.13304714258625e-07
DDX1	7.4605739765907e-09	4.15727952260774e-07
TRIM24	7.69562155821933e-09	4.27137294203843e-07
FXR2	7.75074253929313e-09	4.28509679682175e-07
EN2	7.79589860125151e-09	4.29322572189233e-07
PCDHGB5	8.1304510908781e-09	4.46004278129181e-07
OXR1	8.25543164481833e-09	4.51104943134298e-07
REV3L	8.41018193335904e-09	4.5778665983203e-07
SEMA3D	9.13180441322679e-09	4.93257389339737e-07
PUS7	9.12349524049761e-09	4.93257389339737e-07
NIPBL	9.30399326669059e-09	4.9873649077492e-07
ABL2	9.28828556387107e-09	4.9873649077492e-07
PRR14L	1.02705576753891e-08	5.48463341316803e-07
FYN	1.08119080250722e-08	5.75193506933843e-07
ACIN1	1.08609425331239e-08	5.75629954255568e-07
SIPA1L1	1.09230626575494e-08	5.76754072457423e-07
MED12L	1.10050802373597e-08	5.78916496963794e-07
SF3B3	1.15431792165395e-08	6.04965578419232e-07
SUPT6H	1.18349976256823e-08	6.17962209358773e-07
FAN1	1.22362787996673e-08	6.36557411504461e-07
NOL8	1.26717976248554e-08	6.55784011482243e-07
SVIL	1.26988959522381e-08	6.55784011482243e-07
KHSRP	1.36147077992637e-08	7.00511498372335e-07
FGD1	1.41087328909359e-08	7.23290604714232e-07
FLT4	1.44991805938212e-08	7.40613942071343e-07
CENPE	1.46361536049388e-08	7.42231991087868e-07
ARID1A	1.45992428649801e-08	7.42231991087868e-07
CASC5	1.49458129031493e-08	7.55218889994978e-07
SCRIB	1.53576932774275e-08	7.73259856518475e-07
PCDHGB4	1.56780504537001e-08	7.86580623830122e-07
PHF14	1.77433489053579e-08	8.87041605913955e-07
GCC2	1.80830871604576e-08	9.00831670629441e-07
NEDD9	1.84046478790976e-08	9.13622273941966e-07
ACACA	1.89985587577385e-08	9.39795373216129e-07
FRYL	1.93372314813628e-08	9.53203809175707e-07
MPP7	1.9526256870806e-08	9.59167837507399e-07
HERC2	2.06736180734103e-08	1.01200231805187e-06
IRF2BPL	2.11706644877581e-08	1.0327475015516e-06
ETNK1	2.17502185217569e-08	1.05736062317148e-06
NES	2.1897408870603e-08	1.06085797339437e-06
MLH1	2.29205087544772e-08	1.10662100144048e-06
RPRD2	2.30120950244613e-08	1.10725090667186e-06
TNRC18	2.32344150321392e-08	1.11414552082686e-06
ZEB2	2.35193282211936e-08	1.12398470936403e-06
CSDE1	2.46798363315652e-08	1.17546058311624e-06
KAT6A	2.61625060198293e-08	1.24188218810624e-06
FLNB	2.6267884472324e-08	1.24270011842558e-06
KCNA3	2.64647782473413e-08	1.24782757100675e-06
TNK2	2.66192505648926e-08	1.25092731487952e-06
PLXNB2	2.71046784176032e-08	1.26950749611751e-06
KIF1A	2.80939285540071e-08	1.31148412170329e-06
MTCL1	2.91064531108764e-08	1.35426658731728e-06
MYH4	2.99434934138309e-08	1.38407662343668e-06
VASP	2.99002689873304e-08	1.38407662343668e-06
ATAD2	3.24094642491962e-08	1.49316544766395e-06
PROX1	3.34007727328199e-08	1.53382441038207e-06
PABPN1	3.49923902627676e-08	1.6016971361185e-06
RABGAP1	3.66565886299351e-08	1.6724420275237e-06
MGMT	3.70623777983014e-08	1.68550129742082e-06
BCAR3	3.75902305298074e-08	1.7040098714123e-06
KMT2B	3.89755140103091e-08	1.76114357858121e-06
MTFR1	3.93777770848488e-08	1.77363546754696e-06
ZRANB2	4.07077862917891e-08	1.82770181892243e-06
ZNF318	4.12453047266378e-08	1.84595652709886e-06
PTDSS1	4.23284638809119e-08	1.88843887276296e-06
PHACTR4	4.27647047488652e-08	1.90188267365773e-06
ASXL1	4.29610941261046e-08	1.9046085062573e-06
SSFA2	4.41431535100482e-08	1.95087830151931e-06
ZNF716	4.53994274953123e-08	2.00012852759035e-06
MIA3	4.66224062764199e-08	2.04760960649523e-06
CTAGE15	4.79170390493717e-08	2.09793297055293e-06
LATS2	5.00464213090368e-08	2.18437909478267e-06
CYFIP2	5.22688631221343e-08	2.27434084041929e-06
NPAT	5.27873006754361e-08	2.28886054696799e-06
TBC1D4	5.29272619032179e-08	2.28886054696799e-06
AHCYL2	5.32064096859481e-08	2.2938959136162e-06
WHSC1L1	5.45385205920597e-08	2.34415872959408e-06
PGR	5.50028301618153e-08	2.35692978608289e-06
GSK3A	5.80656309185742e-08	2.48063413542442e-06
FAM110B	6.04089650675889e-08	2.57087574365176e-06
SAC3D1	6.05426831389122e-08	2.57087574365176e-06
NCOA4	6.25361173093404e-08	2.64755009557682e-06
CEP170B	6.38402526504165e-08	2.69467030498674e-06
UBR4	6.51230156998217e-08	2.74060977712265e-06
CEP192	6.6773063201859e-08	2.80168644351133e-06
MATR3	7.03176793495607e-08	2.93344508667672e-06
ITGB1	7.03294395869437e-08	2.93344508667672e-06
LIMCH1	7.13311635449921e-08	2.96645057126047e-06
ZEB1	7.35439540290941e-08	3.04947842324167e-06
ZNF16	7.4162054012857e-08	3.05712467097444e-06
ZNF781	7.41160554329691e-08	3.05712467097444e-06
ABCB1	7.73189669925434e-08	3.17796733720372e-06
NAV1	7.81397722771207e-08	3.20236776035711e-06
TNRC6A	8.13900663469823e-08	3.32590479814422e-06
FOCAD	8.58647678125291e-08	3.49861704225733e-06
ZNF441	8.83155976986626e-08	3.58810748229322e-06
MRVI1	8.93464455507914e-08	3.61955801544557e-06
RAD21	9.03320815697358e-08	3.63857624562896e-06
COPA	9.0281145483749e-08	3.63857624562896e-06
CAMSAP1	9.14077639318433e-08	3.67141497410577e-06
TAF4	9.2496657970819e-08	3.7045962615699e-06
RIMS2	9.54208156256725e-08	3.81088571867063e-06
SPEG	9.56945661141868e-08	3.81102257931583e-06
OSBPL10	9.72478723409505e-08	3.86197325144428e-06
HDLBP	9.81930507568078e-08	3.8885551392401e-06
GFAP	1.02394199273792e-07	4.04356700661604e-06
ACTN1	1.05736334256097e-07	4.16388502888955e-06
SYNPO	1.06156953355028e-07	4.16880425737933e-06
TRIM32	1.06467054205337e-07	4.1693681394079e-06
PAK6	1.07136807749015e-07	4.18397428156678e-06
WFS1	1.07530021724698e-07	4.18772996208507e-06
ZBTB7A	1.08221177873593e-07	4.20303626904108e-06
DDX46	1.08986697407362e-07	4.22113862650821e-06
ZNF91	1.16996157759281e-07	4.5189365262749e-06
STIM2	1.22531271714961e-07	4.71979745529377e-06
SLU7	1.24764751348654e-07	4.79273423573112e-06
FAM83H	1.27709053840486e-07	4.89250608979121e-06
DSC2	1.28062534574817e-07	4.8927523372243e-06
ABCF1	1.32591554020724e-07	5.05209656374101e-06
DTX2	1.33014475816963e-07	5.0545500810446e-06
IQGAP2	1.35067741840606e-07	5.11877694749696e-06
FANCI	1.35650437805075e-07	5.12095372134934e-06
UCHL1	1.35851659227171e-07	5.12095372134934e-06
SCAF1	1.38332755208869e-07	5.20057382115904e-06
CCAR2	1.41355319223016e-07	5.30007258086722e-06
BAIAP2L1	1.42047490903997e-07	5.31189794897757e-06
BIRC6	1.4686132617455e-07	5.47343874592279e-06
OSBP	1.47143799454159e-07	5.47343874592279e-06
HSPA1L	1.49530813426711e-07	5.54759317813099e-06
PDLIM5	1.50532390662577e-07	5.57009355265356e-06
KIF7	1.5508646907196e-07	5.72358387690181e-06
VPS33A	1.57538172967599e-07	5.79888554176816e-06
ABCC1	1.60892292276583e-07	5.90692587634185e-06
GNS	1.6642750447828e-07	6.09427261853192e-06
SYMPK	1.69314045355453e-07	6.18391039228286e-06
TAF3	1.69764764378175e-07	6.18435051215378e-06
BRSK2	1.70734642358335e-07	6.20365203084485e-06
USP11	1.74257762781154e-07	6.31538801976533e-06
RSRC1	1.74869030530762e-07	6.32129126262228e-06
TNS1	1.85082412071842e-07	6.67338067874379e-06
PLEKHG3	1.87942570552276e-07	6.75922030521937e-06
CEP170	1.91562425249529e-07	6.87187549915486e-06
TJP1	2.01298363070701e-07	7.20280284916433e-06
CCDC168	2.03744006180071e-07	7.25349242203698e-06
MYOM1	2.03280301145749e-07	7.25349242203698e-06
UBN2	2.05669878905321e-07	7.30361197180659e-06
FXR1	2.06842015165215e-07	7.3267807281387e-06
ERC1	2.0795175174154e-07	7.34762856153441e-06
HIST1H2AH	2.08669605471107e-07	7.35456024482916e-06
GIGYF1	2.12725342240728e-07	7.47880766810418e-06
CACNA1B	2.13281975778885e-07	7.47972461326048e-06
BCLAF1	2.14292607333315e-07	7.49651905256841e-06
BMP2K	2.18199995115946e-07	7.61431567115002e-06
MAGED1	2.26959599327764e-07	7.90043563289583e-06
ARFGEF2	2.27728723964444e-07	7.90768362179985e-06
DHCR7	2.29619630904521e-07	7.9537532100539e-06
LTN1	2.30787473722295e-07	7.97461226602183e-06
TUBGCP6	2.32552790682685e-07	8.00162442318774e-06
BCL9L	2.32704356185769e-07	8.00162442318774e-06
ZNF492	2.37777331081613e-07	8.15616742965592e-06
POTEM	2.50100835342122e-07	8.55806207925544e-06
TRIP12	2.52585599772781e-07	8.60133281545087e-06
NSMCE1	2.52583764324343e-07	8.60133281545087e-06
APBA2	2.65609441372184e-07	9.02304073365074e-06
BAZ1B	2.72967600105207e-07	9.25071448625772e-06
WIPF3	2.78244118717899e-07	9.40691986974806e-06
BCR	2.79957813661449e-07	9.44221353349068e-06
AHDC1	2.86844510234339e-07	9.65139356869621e-06
ZNF644	2.88779663742466e-07	9.69337071295545e-06
EPC2	2.98673271685644e-07	9.96286851860376e-06
DCLK1	2.98385041372829e-07	9.96286851860376e-06
CASP8	2.98928456757653e-07	9.96286851860376e-06
PTPRB	3.00858623833525e-07	1.00035492424647e-05
SMC2	3.0429826492996e-07	1.00941104446649e-05
LRRK2	3.11484674172827e-07	1.03082416349496e-05
KCNH7	3.14573514615319e-07	1.03860829251681e-05
PNISR	3.28692006613977e-07	1.08268689468314e-05
CEP250	3.33866884577784e-07	1.09716907663813e-05
HELLS	3.38217237290489e-07	1.10630779845042e-05
DDX10	3.37858113330821e-07	1.10630779845042e-05
SCAF11	3.42453829618183e-07	1.1175727060086e-05
TLN1	3.48390226347732e-07	1.13431995636266e-05
SH3PXD2A	3.5294468595715e-07	1.14650096373823e-05
DEPDC1	3.54381334648523e-07	1.14852139215514e-05
BSN	3.57669704873072e-07	1.15652006864692e-05
EIF3B	3.61387093453094e-07	1.16586618844433e-05
MAPT	3.71391270625584e-07	1.19540505326016e-05
MYO9A	3.87316641150998e-07	1.24382460294915e-05
HMOX1	3.91325690625074e-07	1.25384308782552e-05
CHD3	4.01336392936324e-07	1.28235929535052e-05
CLIP2	4.02044835114861e-07	1.28235929535052e-05
SNRPA	4.051050713922e-07	1.28920345293166e-05
BAZ2A	4.07562827806082e-07	1.294103771714e-05
GAB1	4.22051219391873e-07	1.33709620022171e-05
IL4R	4.29668947094246e-07	1.35817776146518e-05
DEAF1	4.36750852803905e-07	1.37747506103567e-05
EPRS	4.49483023534777e-07	1.414466889686e-05
PSMA8	4.58211068260578e-07	1.43872152346049e-05
SHROOM3	4.69984334499805e-07	1.47240869950628e-05
ACSL3	4.73251332307051e-07	1.47440280066979e-05
TOP2A	4.73758312316224e-07	1.47440280066979e-05
KLHL36	4.73533835958669e-07	1.47440280066979e-05
PIK3R2	4.77354810613481e-07	1.48097222982314e-05
MMS22L	4.7797018340866e-07	1.48097222982314e-05
TNIK	4.79047205795437e-07	1.48105427791756e-05
ZNF532	4.81529047466144e-07	1.48546969610015e-05
ZNF28	4.89840520843596e-07	1.50781040673647e-05
UTP3	4.93024457049e-07	1.51430474846989e-05
DDB1	5.07634575956694e-07	1.55578961996467e-05
HMCN1	5.10433751879084e-07	1.55833916516331e-05
SPTLC2	5.1067718421439e-07	1.55833916516331e-05
TET3	5.22959919028261e-07	1.59237342083379e-05
PDHA2	5.25190665098748e-07	1.59571939581081e-05
SH3RF1	5.26379479797967e-07	1.59589202283693e-05
BUB1	5.34126783660099e-07	1.61590544979401e-05
SMC1A	5.40224059810016e-07	1.62139878746514e-05
ZNF730	5.38781007186107e-07	1.62139878746514e-05
HIRA	5.39851029839668e-07	1.62139878746514e-05
RLTPR	5.40542935245153e-07	1.62139878746514e-05
CCDC28A	5.46987789346449e-07	1.63724710280387e-05
SNTB2	5.48904692725746e-07	1.63950388941686e-05
BACH1	5.59958548883281e-07	1.66898427529736e-05
NUP214	5.69401604595887e-07	1.69354932944996e-05
CD2AP	5.77464040650175e-07	1.71391327264972e-05
TP63	5.7948204564837e-07	1.71628947049385e-05
PKD2	5.84659241586986e-07	1.72799286957931e-05
UBE2Z	5.95858994307329e-07	1.75741006312651e-05
CWC22	5.97154546488886e-07	1.75755423724432e-05
MYBBP1A	5.99061261176855e-07	1.75949284584819e-05
GARS	6.07786979260576e-07	1.77432688059914e-05
BCL11B	6.07887560880539e-07	1.77432688059914e-05
ZNF266	6.05624808277673e-07	1.77432688059914e-05
SETDB1	6.19125094077013e-07	1.8033937141111e-05
STARD13	6.21879703743274e-07	1.80768248729333e-05
ZNF93	6.26302608679109e-07	1.81679304056751e-05
CDH10	6.28330533544445e-07	1.81893303119293e-05
YBX3	6.36196340328059e-07	1.83792950941495e-05
ELAVL1	6.48262428602047e-07	1.8689578156302e-05
ZNF254	6.57221347101626e-07	1.88706854408121e-05
WRNIP1	6.55973670967515e-07	1.88706854408121e-05
DGKZ	6.58687747876128e-07	1.88743493283692e-05
PDLIM2	6.65041948396929e-07	1.90177715791073e-05
COBL	6.78871854812425e-07	1.93739583181084e-05
ACTA2	6.84240253295551e-07	1.94877153352741e-05
OSBPL8	6.97804612843363e-07	1.97543161282444e-05
ASH1L	6.96436225708983e-07	1.97543161282444e-05
KIAA0355	6.9777314324771e-07	1.97543161282444e-05
EP400	7.14360060671638e-07	2.01449064448294e-05
PFKP	7.14459726373579e-07	2.01449064448294e-05
FNDC1	7.17045887701923e-07	2.01774709078278e-05
LATS1	7.20218789597269e-07	2.0226383457654e-05
PPRC1	7.3614080677727e-07	2.06324315983021e-05
SCAF8	7.44585496499751e-07	2.08277109715347e-05
SEC31A	7.51037400956845e-07	2.09665847102764e-05
