gene	p	fdr
MYO18B	0.000217367196079766	0.00234519443915878
AAAS	0.00022469548906699	0.00241547650747014
H6PD	0.00022583996217265	0.00241901504608756
AARS	0.000226829356586973	0.00242081114924894
RUNX1	0.000227639471061832	0.00242081114924894
MTOR	0.000235124878225718	0.00249148397748466
KRT8	0.000244735511558729	0.00258409346190302
DSTYK	0.000256470933472604	0.0026984016298341
MYBPC3	0.000259965961236432	0.00272550885861658
PSEN2	0.000263353427901906	0.00275130148093294
KRT13	0.000264404541849008	0.00275259044093335
MITF	0.00026730753077751	0.00276720992449776
CREBBP	0.000268172923066445	0.00276720992449776
CARD11	0.000268606827858225	0.00276720992449776
ACVR1	0.000290784663841682	0.00298532213708744
SDHB	0.00029326962502341	0.0030004516463602
SLC25A22	0.000304988809075073	0.00310962816675512
DNAAF5	0.000308541034421288	0.00313507277098617
IRS1	0.000309894152352534	0.00313807491477805
MYO1A	0.00032393463416144	0.00326909544067004
ALMS1	0.000325054380621105	0.00326927575356888
TOP2A	0.000368155113696474	0.00369025750789675
MAP2K1	0.000387027694790456	0.00386512121489641
KIF1C	0.000388205636009144	0.00386512121489641
CACNB4	0.000394286331156453	0.00391253359378326
PRKAG2	0.000397606386544095	0.0039323271629211
ZMPSTE24	0.000403246048785722	0.00397485390945926
RRM2B	0.000423213909214833	0.00414817187052203
AHI1	0.000423625236524494	0.00414817187052203
IGF1R	0.000430027014053624	0.00419700707466152
JUP	0.000431483934545616	0.00419741912720276
GNPTAB	0.000436977818627589	0.00423697120218319
ADNP	0.000440559329580573	0.00425778348816143
PCCA	0.000478578450747875	0.00461020215379527
ZEB2	0.000483801939534441	0.00464543804077245
KRT71	0.000494103686288398	0.00471424884407607
DCX	0.000494146070275584	0.00471424884407607
PKP2	0.000509157392989898	0.00482620704557195
KIF11	0.00050960835064879	0.00482620704557195
ATP2C1	0.000510761379275225	0.00482620704557195
SHROOM4	0.000521496296853385	0.00490200329619366
LRP5	0.000522087307582473	0.00490200329619366
SLC25A13	0.000537324489383019	0.00502915381703286
RYR2	0.000550647624430592	0.00513764623171562
RNASEH2C	0.000572440897584701	0.00532423869320943
OBSCN	0.000574781765802042	0.00532930468479581
LAMB2	0.000579005884070566	0.00535174597519429
WRN	0.00059981529130734	0.00552686946990335
AHNAK2	0.000601889459989417	0.00552881123154365
MUSK	0.000625285864095828	0.00572599740361828
TSEN54	0.000629564187868159	0.00574743675509178
STOX1	0.000642353947465211	0.00584620908628613
CPS1	0.000652361976481276	0.00591913756642185
DNAJB2	0.000657462181388316	0.00594722650054614
ZDHHC8	0.000662353699461381	0.0059732626939268
HARS2	0.000697382192643616	0.0062700998956776
PGAM2	0.000701923328425238	0.00629186258440387
COL6A1	0.000704629100731035	0.00629709199358127
HADHA	0.000711635276640868	0.00634060620358395
MDN1	0.00073277110614603	0.00650937686208165
MYD88	0.000758653038743527	0.00670417014264469
ASPM	0.000759640402241359	0.00670417014264469
NDUFA9	0.000761478037772585	0.00670417014264469
CLPB	0.000778507931299062	0.00683382553894768
TRPM7	0.00078186082025296	0.00684280891012268
SSTR5	0.000784855526132565	0.00684280891012268
TRDN	0.000786450232002641	0.00684280891012268
RAD50	0.000799658709017352	0.00693739002822949
NHS	0.000803693462413712	0.00694374223380522
FOXL2	0.000805071563339736	0.00694374223380522
KCNJ1	0.000830112228161283	0.00713896516218703
KCNJ2	0.000850323068227559	0.00729164318910742
KCTD1	0.000853773157251621	0.00730012956070766
PTOV1	0.000878882238713122	0.0074932287421317
FANCD2	0.000883301314730667	0.0075093266498736
OFD1	0.000893517596843857	0.00757447631381635
NTRK2	0.000903250868324754	0.00763517186985625
TPP1	0.000919576451180712	0.00775108900753742
DAZAP1	0.000930356359202074	0.00781973744405822
MYO1E	0.000939863424560417	0.00787732988890044
MLH3	0.000978918898805599	0.00818155597959497
CTH	0.00100089038293685	0.00834169035442031
CANT1	0.0010314188183706	0.00857204379301277
LMNB2	0.00105947619575878	0.00878063092965448
ABCC2	0.00108805459899581	0.00899236210367844
LRP6	0.0011431965200261	0.00942184465254843
LAMA2	0.00115165526273286	0.00946526638373518
KAT6B	0.00116037371588554	0.00951057683710604
FLCN	0.00118529627637743	0.00968808278791139
FGFR1	0.00119363228438937	0.00972941480160238
CAMK2G	0.00120563265060057	0.00980030705296411
SERPINH1	0.00121139461186552	0.00982023992733607
DGKZ	0.00124727279366974	0.0100835378169431
PGM3	0.00127670812758072	0.0102934592786196
PPT1	0.00129728185087975	0.0104309898416266
ANKRD12	0.00131240593029698	0.0105240767437598
SP4	0.0013173107845891	0.0105349355737894
INTS8	0.00132225120805971	0.0105460197158956
CHSY1	0.00134237668166283	0.0106778327466317
SOX9	0.00135189692629154	0.0107248079687353
HIRA	0.00136398043148603	0.0107918131739175
CILP	0.00136838211375798	0.0107978450306381
PYGL	0.00141021267758196	0.0110984111787418
FGFR4	0.00142581481012053	0.0111833806532322
CA2	0.00142854778145433	0.0111833806532322
PHF2	0.00143786491696437	0.011226697917456
MAD1L1	0.00146005880463114	0.0113700642344897
AMFR	0.00152170887723621	0.0118191367506802
MYH3	0.00153118314915587	0.0118616720719203
DNM1L	0.00153906914955401	0.0118917139758509
ACTN4	0.00156717751765141	0.0120774433633032
ENG	0.00160304621955588	0.0123218604492806
SMAD3	0.00165407346562319	0.0126812299031111
ZNF776	0.00167776681429465	0.0128297271598253
KBTBD13	0.0018238258888047	0.0139107748382611
MYC	0.00183098055794916	0.013929536706244
MAP2K2	0.00185101116267868	0.0140355404780747
ISCU	0.00185437541874125	0.0140355404780747
OCRL	0.00186529795910377	0.0140822876454475
PDK4	0.0018758026949567	0.0141256512587221
CACNA1H	0.00193427981630648	0.0145291347214717
NIN	0.00196687651892766	0.0147366733122686
HBA2	0.00197334266484266	0.0147478783037485
ERBB2IP	0.00198533714679014	0.0148002394837345
TGFBR2	0.0020696157199796	0.0153898492260137
FH	0.00208706929156347	0.015480836470172
RBP3	0.00211955420628632	0.0156825868579839
ACO2	0.00216893057571563	0.0160080025327071
NRIP1	0.00219043197402034	0.016126579818656
GATA1	0.00219787614015974	0.0161276397255765
PER2	0.00220144728306656	0.0161276397255765
BCS1L	0.00221265616119279	0.0161698296311798
AXIN2	0.00225137997638417	0.0164123940784566
UQCRC2	0.00228165277003381	0.0165923131585547
MYLK	0.00230977264171789	0.016755734542731
IDH1	0.00233625782520975	0.0169065291887739
GRN	0.00234261321254673	0.0169112734832753
DNA2	0.00241973440023837	0.0174256115667651
ANK3	0.00246158800426253	0.0176840959047141
RLIM	0.00249499430290623	0.0178807925041613
TUBB4A	0.00252749403075757	0.0180700597331511
DIABLO	0.00254528230381459	0.0181534918159084
CSPP1	0.00261442512309171	0.018601916883005
PINK1	0.00262606211206787	0.0186119331520517
DDX11	0.00262837883070767	0.0186119331520517
NET1	0.00266790368500111	0.0188151252871345
SMARCA2	0.00266975657090786	0.0188151252871345
SASS6	0.00269380671297426	0.0189178074855798
HKDC1	0.00269707872140218	0.0189178074855798
L1CAM	0.00271267414775961	0.018982321217931
TBK1	0.00278926298391051	0.0194723371135588
NUP205	0.00279854141920099	0.01949124974359
RERE	0.0028327880494761	0.0196555069721364
SPRY4	0.00283537478398193	0.0196555069721364
HSPA9	0.00284444437192047	0.0196724159708346
GSTP1	0.00285885700314137	0.0197261133216755
RSPH1	0.0029193658484516	0.0200968874068582
APOC2	0.00294502732655996	0.020226611291443
MYOT	0.00306531851041771	0.0210031813041947
ATG16L1	0.00307225503404803	0.0210031813041947
IRAK4	0.00309772426709236	0.0211286158631334
ADA	0.00317784441955539	0.0215982009812068
ZMYND11	0.00318113037707697	0.0215982009812068
DLL1	0.00322097514313862	0.0218187973737267
ATP6V1A	0.00328567001060821	0.0222063392288715
ALPL	0.00335139669225059	0.0225316026035773
CTNNA1	0.00335381970067885	0.0225316026035773
HPS5	0.00335657848020936	0.0225316026035773
APRT	0.00338346503128652	0.0226608143291808
CDK4	0.00339409692452819	0.0226808233672863
VDR	0.00358516554338577	0.0238901218438803
ECE1	0.00359116762466148	0.0238901218438803
APPL1	0.00368745796125587	0.024475811568336
KIF16B	0.00370746064724033	0.0245536512061653
DARS	0.00375037630147342	0.0247825534219858
TUBB3	0.00379358222368881	0.0250123521281882
UTP4	0.00380786205894657	0.0250492361282934
AKT1	0.00381606158745825	0.0250492361282934
PDLIM3	0.00388264996852347	0.0254300716481438
RARS	0.00389907803930853	0.0254814196974194
OPTN	0.00400336103004754	0.0261054333541781
SAMHD1	0.00403483929306578	0.0262530004002767
URB2	0.00407649295395181	0.0264314575968318
PRPF6	0.00408008344433737	0.0264314575968318
CDKN1A	0.00413913170358468	0.0267555637571585
NR3C2	0.00423859708555247	0.0273389512018134
ING4	0.00426748736530756	0.0274655857112094
CLIC2	0.00429408263436541	0.0275769332817363
DUSP6	0.00431121957878626	0.027627188963842
SYK	0.00438415496736195	0.0280340254055235
TRIP12	0.00446568414036047	0.028493945902042
FGF23	0.00448832255297091	0.0285769377997096
DES	0.00454604343027205	0.0288824643632059
DROSHA	0.0046775598280781	0.0296545299357003
SRP72	0.00469655884829794	0.0297114927567164
ZBTB24	0.00477406259168809	0.0301375398075289
ATP5A1	0.00479055925416719	0.0301774719896264
YEATS2	0.00482323537900855	0.0303189393421999
RPL10L	0.00483382359089896	0.0303212570701844
CUL4B	0.00488473447030833	0.030575964500854
CD2AP	0.00490196071453181	0.0306191946105598
CYP24A1	0.00491629877612881	0.030644240480618
DDX50	0.00497512431859545	0.0309458990634648
CRYBA1	0.00504384346324998	0.0313077061829763
NXPE3	0.00509911589079466	0.0315847115824379
ATP1A2	0.00515556635509975	0.0318678445324603
GTF2IRD1	0.00530811263242422	0.0327425575476147
FECH	0.00537899413006651	0.0331109451948285
AHCY	0.00542169450286317	0.0333046948033023
FAM160A2	0.00544096320380455	0.033305572047848
ACTN1	0.00544428798220636	0.033305572047848
KRT75	0.00549450544940635	0.0335087959329426
MAP3K1	0.00551631147793151	0.0335087959329426
ALG14	0.0055211794278173	0.0335087959329426
BMPR1B	0.00552268325285101	0.0335087959329426
KCNQ3	0.00554046478394119	0.0335480796203133
MALT1	0.00566139089743744	0.0342104822661851
FAS	0.00569171270670012	0.0343238040666245
MESP2	0.00572791754258626	0.0344720717015283
TUBB	0.00574492408199264	0.0345044326948829
ATP2B4	0.00576542971598542	0.0345576362976338
NDUFS8	0.00579892726806529	0.0346883411378018
KRT33A	0.00586611040318146	0.0350196168334797
TMPO	0.00594193526891449	0.0354010480780508
RUNDC1	0.00601593953998626	0.035770125481241
TBX20	0.00607553683315251	0.036052235567927
PRKCD	0.00617858367855752	0.0365905344796012
RS1	0.00619948038141497	0.0366411519754148
GATAD1	0.00625497810562707	0.0368956660822973
ANKRD1	0.00627491531856884	0.036939828869432
SPRY2	0.00632911388905065	0.0371851107105214
CC2D2A	0.00636872210603352	0.0373438705308329
UPF3B	0.00642472233716535	0.0375979313103937
FAM161A	0.00644218466852345	0.0376259092746242
DHCR24	0.00649647345707129	0.0378684415464254
NBAS	0.00654775754312737	0.0380925424126645
ABCA1	0.00658320328938885	0.0382049788848773
TUBB1	0.00660354067618732	0.0382049788848773
CCT5	0.00660571424602025	0.0382049788848773
ERBB2	0.00664458428894783	0.0383550225395101
KLF6	0.00679216827749119	0.0391308024841094
HNRNPM	0.00680835411154119	0.0391480361413618
DPH7	0.00685078796414504	0.0393158373106738
FANCE	0.00704068541800257	0.0403276325004124
SIK1	0.00707778790018013	0.0404620360305095
POC1A	0.00709530767128361	0.0404841881936509
IRF8	0.00711907318010286	0.0405418236571309
DOCK8	0.00721578085015169	0.041013834832184
AKT2	0.00731222916400363	0.0414825696550646
EMD	0.00734906764204713	0.0416119917823546
HSD17B4	0.00737908654603308	0.0417023805372955
FANCG	0.00742552977662839	0.0418850700518183
COX6B1	0.00765624994205706	0.0431045418938962
MAPK1	0.0076870354055272	0.0431673037528463
RDH12	0.00769649601794935	0.0431673037528463
CASQ1	0.00778655928584041	0.0435357251421046
LZTS1	0.00779153018215624	0.0435357251421046
NRL	0.00781129284129202	0.0435641087596117
PZP	0.00794661864427106	0.0442356801455014
POLR1C	0.00801444841030572	0.0445297161673728
CISD2	0.00811413135304941	0.0449993041579395
EIF2AK3	0.00836624541694204	0.0462544479885799
TAOK3	0.00837163416577938	0.0462544479885799
ESR1	0.00840611271079485	0.0463586178678965
AKAP1	0.00850220324063746	0.0467296718829158
PRPF31	0.00850489478152159	0.0467296718829158
TFR2	0.00853200152579141	0.0467702678994401
OLA1	0.00854381031395232	0.0467702678994401
MED13L	0.00856645126144621	0.0468072354967735
EDNRB	0.0085821153051044	0.0468072354967735
TRPC6	0.00862048948558898	0.0469302611077844
TFG	0.00869688280796867	0.0472594345993462
CASQ2	0.00872071160490152	0.0473022876265865
ACADM	0.00892535883691853	0.0482373650613774
ATP1A3	0.0089294465092996	0.0482373650613774
GPD2	0.00894187758131365	0.0482373650613774
CUL3	0.00898075010589788	0.0483591389549891
PRC1	0.00900743380114726	0.0484149566811665
MAK	0.00905923108921512	0.0486053139994598
XDH	0.00917130562650614	0.0491008388468375
PHGDH	0.00918468674081388	0.0491008388468375
ATIC	0.00927661997443996	0.0495031141441787
SMAD2	0.00931198897441361	0.0496026414489859
GUCY2C	0.00934550088542299	0.0496919375036738
NEFH	0.0094560874732977	0.0501900027428878
SIRT6	0.00952975018963102	0.0504281275543358
DNAH11	0.00953494423929301	0.0504281275543358
PLEC	0.00993072981684377	0.0524278921113442
