gene	p	fdr
GSTP1	8.71442156533792e-09	5.73194719603325e-07
TSC2	8.94641486132232e-09	5.73194719603325e-07
MYBPC3	1.50543027824483e-08	9.426046401283e-07
FLNA	1.68426081895819e-08	1.0311419013844e-06
VARS	2.55687478531818e-08	1.53134565946773e-06
SASH1	3.46264744440305e-08	2.02970078921924e-06
CDKL5	4.41209439580088e-08	2.53235834592321e-06
FOXL2	5.34916638181012e-08	3.00754150650753e-06
BRAF	6.05527984935315e-08	3.29014326047383e-06
SPTAN1	6.090646326104e-08	3.29014326047383e-06
KLHL7	7.37444931536136e-08	3.90703997381164e-06
RYR2	8.3667201168301e-08	4.26857665219758e-06
WDR62	8.26509417024556e-08	4.26857665219758e-06
NEFL	9.01821749456726e-08	4.51730712682415e-06
MAP2K1	9.30690554523165e-08	4.57866513877021e-06
MAPT	9.54654177381756e-08	4.58183979058565e-06
KCNQ2	9.6459785064961e-08	4.58183979058565e-06
KRT12	1.04553331644795e-07	4.88210896070188e-06
AHCY	1.12320075766748e-07	5.15736347895651e-06
POLR1C	1.15888139216054e-07	5.23396432033163e-06
CHD4	1.54686662537578e-07	6.87357669824237e-06
CALM2	2.04338642847474e-07	8.66081478530447e-06
VHL	2.03863117748452e-07	8.66081478530447e-06
CREBBP	2.02834938486881e-07	8.66081478530447e-06
PDE3A	2.81676752428484e-07	1.17578704990981e-05
LRRK2	3.17841025553861e-07	1.28772356676601e-05
NAGA	3.13950903108829e-07	1.28772356676601e-05
KRAS	3.58465296344187e-07	1.43126361076556e-05
FUS	3.81064029693565e-07	1.49975914543682e-05
ACTN2	4.43759795076423e-07	1.7219130076557e-05
MAP2K2	6.38627992992403e-07	2.44363905651954e-05
TUBA1A	7.79899340320687e-07	2.94331874326506e-05
NFKBIA	1.04719119151632e-06	3.84668231016994e-05
NF1	1.03369819608212e-06	3.84668231016994e-05
TEK	1.07446063358605e-06	3.89491979674944e-05
CDC73	1.20088623839762e-06	4.25988917203862e-05
DNMT1	1.20606662584033e-06	4.25988917203862e-05
BBS1	1.43307620688817e-06	4.93515618747114e-05
JPH2	1.42544151097642e-06	4.93515618747114e-05
STK11	1.54577739103291e-06	5.25755149666133e-05
CPS1	1.59806161592666e-06	5.36909725838773e-05
ACTA2	2.3278873061444e-06	7.72690304629857e-05
CDKN1C	2.3932153261097e-06	7.84917645646693e-05
VCL	2.84772062271655e-06	9.22996507715777e-05
COL6A1	3.05331201281375e-06	9.78124952942078e-05
KRT5	3.53103364053193e-06	0.000111343584982904
BRCA2	3.55652830435411e-06	0.000111343584982904
GATA2	4.03118954381915e-06	0.000124785698800245
KMT2D	4.24930639017669e-06	0.000129915352687553
PCCA	4.29121491635836e-06	0.000129915352687553
DNMT3B	4.36967258949474e-06	0.000130852695478891
MPZ	4.49866641893698e-06	0.000133266946066359
MET	4.80210462156287e-06	0.000140742534387295
ACTG2	5.50586795734395e-06	0.000159670170762975
RB1	5.66107020102717e-06	0.000162460920873228
TRIP11	6.5221016273558e-06	0.000185241133849126
GATA1	6.8031512624524e-06	0.000191251854367922
BRF1	8.82112490329506e-06	0.000245476758672504
IDH2	9.1093672204464e-06	0.000250963066923298
CSNK2A1	9.4726416326306e-06	0.000258387402949478
PHIP	1.02144313065173e-05	0.000275889786759365
NIN	1.05419101814638e-05	0.000281970510193522
ACTN4	1.13508164358481e-05	0.000300687493084245
BEST1	1.28765722035696e-05	0.000337856727817469
MED13L	1.3627445019155e-05	0.000354185009695963
TFRC	1.91246838648313e-05	0.000483380771078992
UBTF	1.89860489116362e-05	0.000483380771078992
COL1A1	1.90598597771175e-05	0.000483380771078992
YY1	1.9441084852603e-05	0.000486910806990192
FH	2.07055040472994e-05	0.000513906879732522
CAMK2B	2.47103869354135e-05	0.000607831392920217
DES	2.61246104522354e-05	0.000636931874300075
UMPS	2.91114114875784e-05	0.000691396022829987
HNRNPA1	2.89252742422377e-05	0.000691396022829987
FOXC2	2.90496322799718e-05	0.000691396022829987
SYT2	3.04713812934464e-05	0.000717509875755939
BAG3	3.12461993323009e-05	0.000729519314919398
PIK3R1	3.20589206272657e-05	0.000742204422925353
TRMT10C	3.80680879876187e-05	0.000873979853382413
PLOD2	3.99398151685643e-05	0.000909373477598302
GJA1	4.21874952687439e-05	0.000952676634962208
POP1	4.34962470055919e-05	0.000974245207320371
PRKAR1A	4.44105542086135e-05	0.000986702232618792
PRPF3	4.87417023554163e-05	0.00107426711991338
AAAS	5.07764654571124e-05	0.00111023144709797
STIL	5.25449077674831e-05	0.00113985213306627
NPHP1	5.80514175100785e-05	0.00124946605656458
KRT14	5.95818319954381e-05	0.00127246470656924
ALB	6.11876664355865e-05	0.00129670785407724
TWIST1	6.38676297661724e-05	0.0013431703817237
DNAJB2	7.02176376136603e-05	0.00143880731436691
PRKAG2	7.03786050624184e-05	0.00143880731436691
SPTLC2	7.05041696695219e-05	0.00143880731436691
CBS	6.92982742417063e-05	0.00143880731436691
GLUL	8.24887622769594e-05	0.00167100397112517
EPRS	8.4752074143069e-05	0.00170432090703763
BIN1	9.79882416467562e-05	0.00195621453432473
SMARCA2	0.000100494920614895	0.00199182378628803
APOE	0.000109895009816081	0.00216257680030931
SLC25A4	0.000112448811095177	0.00219443687203608
KLHL3	0.000113107091045054	0.00219443687203608
AHDC1	0.000137372384262779	0.00264657985065705
CAMK2A	0.000141949903276579	0.00271577766338176
ZNF644	0.000148068766581898	0.00281330656505607
SAMHD1	0.000159290596284482	0.00300579173125854
RPS6KA3	0.000161715850331631	0.00303079705893636
PDE10A	0.000168659979076614	0.0031395827186221
PTRH2	0.000170171300440406	0.00314645592425046
ATRX	0.000172337946788575	0.00316527362268349
ATR	0.000180977256464347	0.00330193603681641
ADAR	0.000205094494529825	0.00371733771335309
RAC2	0.000207136832191978	0.00372981681496012
KRT2	0.000220671785165451	0.00392226302019883
KRT10	0.00022000620476177	0.00392226302019883
TNNT2	0.000227204234866809	0.00396196886534484
CDK4	0.000227219993003443	0.00396196886534484
HNRNPH2	0.000226904864838407	0.00396196886534484
MCCC1	0.000232925579425557	0.00403591176929188
PLA2G6	0.000245520843257061	0.00422756201983251
TUBB2B	0.000248773640969638	0.00425696509857983
ALDH6A1	0.000251255246772098	0.00427289015343908
PRKCD	0.000261349070222992	0.00441728029732725
KRT13	0.000264404541849008	0.0044416738585001
CTNNB1	0.000278565905302138	0.00465120647943873
MLH3	0.000286594977315031	0.00475644073796934
RERE	0.000293946177260241	0.00480834172638669
CLCN2	0.000291523604930711	0.00480834172638669
ABL1	0.000294958167607749	0.00480834172638669
NDUFS1	0.000305785351212852	0.00495552142700828
BMPR2	0.00031506709652287	0.00502603655024671
IFT140	0.000312894992927274	0.00502603655024671
DCX	0.000315609554697888	0.00502603655024671
HUWE1	0.000318062180928493	0.0050359845313678
DNM1L	0.000323513012197916	0.00509301913488719
NTRK2	0.000332898524243226	0.00521099678573913
ZAK	0.000337915975466946	0.00525965261249399
TFAM	0.000362811774801627	0.00561542943583417
ALPL	0.000379438315784063	0.00583995843567092
ABCC2	0.000393648748050817	0.00599172541922652
CANT1	0.000392551928995989	0.00599172541922652
TUBGCP6	0.000401461783360394	0.00607707259976861
VCP	0.000407191474765716	0.00613012302174616
DPYSL2	0.000412934109277428	0.00618279060358323
BMP15	0.00044071189039808	0.00656303382727952
CEP41	0.000446573871065062	0.00657920328761629
PGK1	0.000444848475316063	0.00657920328761629
GNAT1	0.000456443112711654	0.00668883391234365
TRPC6	0.000464370508110252	0.00676899867642192
LRP5	0.000483175136117785	0.00700603947370789
APC	0.000488711330644585	0.00704921317238655
CASQ2	0.00050386788841009	0.00719251830347045
DHX30	0.00050250560143702	0.00719251830347045
ALDH2	0.000514774323555555	0.0073103260896678
INCENP	0.000525611832011983	0.00742595178047699
AKT3	0.000533606181778907	0.00750043383061678
SCNN1B	0.000550644157502164	0.00770063276100742
GALE	0.000560246211369909	0.0077561724237392
MYL2	0.000559947763776529	0.0077561724237392
LAMA4	0.000566894570216404	0.00780897270473097
YWHAG	0.000582435810778903	0.00798313760545212
TLE6	0.000587186512573301	0.00800841010960121
ACTB	0.000595754919314696	0.00808524533355659
FMN2	0.000639307674144327	0.00863260999513798
STOX1	0.000642353919783407	0.00863260999513798
KRT18	0.000658017436881554	0.00878621450004432
ZFHX3	0.000660162033215671	0.00878621450004432
FLNB	0.000671418039324974	0.00889306104971299
MYO5A	0.000691675180436354	0.00911753646938831
ZEB2	0.000708758413395785	0.00929474050173431
JAGN1	0.000711865787973118	0.00929474050173431
MYLK	0.000723662742027765	0.00940420214286081
SLC12A3	0.000732322521019577	0.00947205889863349
BICD2	0.000738367403821631	0.00950561774546072
TUBB4B	0.000749044957028502	0.00959822724006289
BCS1L	0.000798674775037353	0.0101868009501292
HIVEP1	0.000831980515888036	0.0105627019413435
ANTXR2	0.000879994511972412	0.0111210315618532
EIF2B5	0.000901109552334185	0.0113358758752542
SLTM	0.000932452903821541	0.0116768534092198
NUP214	0.000951741863615962	0.0118644743631764
FGFR3	0.000966203248194121	0.0119904952647514
TARDBP	0.000985867484649355	0.012050441579156
ALDH18A1	0.000988529871829131	0.012050441579156
CIC	0.000977312373328196	0.012050441579156
RLIM	0.000984425476328815	0.012050441579156
MSH6	0.0010849683694697	0.0131677879202159
DIABLO	0.00119759690828011	0.014470962641718
ATP1A2	0.00121575878327036	0.0145359839410972
SYNE1	0.00121880663898129	0.0145359839410972
CACNB2	0.00121840946093789	0.0145359839410972
CNGA3	0.00122584743422556	0.0145569382814286
KDM2B	0.00124481709871678	0.0147187601157284
HDAC4	0.00129313498871565	0.0152247303158616
SLITRK5	0.0013132209504952	0.0153954200792097
SPRY4	0.00133007602201424	0.015526946782412
CHSY1	0.00134237668166283	0.0156044209197515
AFG3L2	0.00135381678323639	0.015671282511833
SMC3	0.00140566364199527	0.0162033612288576
KRT8	0.00144730623593376	0.0166138694999897
NFKB2	0.00164866207527458	0.0187688595759565
CACNA1C	0.00164262788281491	0.0187688595759565
GFAP	0.00166458271288974	0.0188721208807047
MAST1	0.00174922348509734	0.0197504536944392
KDM5B	0.00177807101407328	0.0197523615616596
TPP1	0.00175931560673944	0.0197523615616596
IRAK4	0.00177319946102211	0.0197523615616596
NEK9	0.00177807102261037	0.0197523615616596
LAS1L	0.00181544143171371	0.0200865106199649
EIF2AK3	0.00183238015882674	0.0201928293502707
SMS	0.00184864281815128	0.0202908803346883
CRYBB1	0.00189494771246031	0.0207165910628101
PGM3	0.00193091642649435	0.020943601397606
DSG2	0.00192502883420184	0.020943601397606
FOXC1	0.00201925413615576	0.0218158633141534
LARS	0.00209387533679217	0.022446017715418
TRAF7	0.00208580954386186	0.022446017715418
IRF6	0.00210630261263168	0.0224917197589158
PER2	0.00220144728306656	0.0233268740955707
L1CAM	0.00219726605536164	0.0233268740955707
CLCN4	0.00224765150797931	0.0237252103620039
UQCRC2	0.00228165277003381	0.0239921884787906
SHROOM4	0.00233005132414241	0.0244079520836971
IRS1	0.00234497942844647	0.0244712815354925
TTN	0.002389342338641	0.0248129622525345
TUBB4A	0.00239573428645161	0.0248129622525345
VWA8	0.00242972090521891	0.0250707157074086
KRT71	0.00243982157933509	0.0250810016830902
BMP4	0.00246781218624672	0.0252744333572852
PYCR1	0.00256972002845188	0.026220661771796
SPTA1	0.00260589684147829	0.0263942860230613
IKZF1	0.00260362250598284	0.0263942860230613
PTPN23	0.00266150284661438	0.0268587558330499
SASS6	0.00269380671297426	0.0270855383001609
RUNX2	0.0028262499850398	0.0283138862137624
DARS	0.00292576379453426	0.0292046349780503
APOC2	0.00294502732655996	0.0292907952515259
HESX1	0.00298994697203571	0.0295734263782668
SMAD4	0.00299491323395152	0.0295734263782668
EPB41L4A	0.00302047031947771	0.029719270464861
ANTXR1	0.00308069974905389	0.0302040135538913
ZMYND11	0.00318113037707698	0.0310780644994577
LAMA1	0.00320948257081477	0.0312442561222427
PGAM2	0.00323523598043765	0.0313840673454427
CTNNA1	0.00335381970067885	0.0323566454179201
SGSH	0.00335898388004542	0.0323566454179201
APRT	0.00338346503128652	0.0324789064849977
ATM	0.00341174805013055	0.0326366870767697
ECE1	0.00359116762466148	0.0342341411970324
TANGO2	0.00361406305234788	0.0343335989973049
APPL1	0.00368745796125587	0.0348758345314388
KIF1C	0.00369645868717972	0.0348758345314388
ALDH1A3	0.00371704134822616	0.0349503375916829
CAPN1	0.00373902757233177	0.0350374862645375
FAS	0.00379990929962483	0.0354872885439539
HSD17B4	0.00384483873098582	0.0357855767022498
RANBP2	0.0038758822127599	0.0359530488085977
RELA	0.00395997023980653	0.036609791982104
BPGM	0.00399459679145172	0.036806401874413
TGFBR2	0.00404828366810384	0.0371767383520869
NEDD4L	0.00417107268023089	0.0381770938007844
PDGFRB	0.00418564696756442	0.0381836337603972
GRM7	0.00422089577238728	0.0383781117258316
TAF13	0.00423775562140151	0.0384046603189512
ATIC	0.00429408260329971	0.0386607766590742
CLIC2	0.00429408263436541	0.0386607766590742
XPNPEP3	0.00432438608736872	0.0388067872009799
EGFR	0.00445472121200069	0.0398466134385126
MED13	0.00449083321117632	0.0400396294394523
ANK1	0.00452045078324975	0.0400445077422928
KRT86	0.0045126665954748	0.0400445077422928
NHS	0.00456789246079299	0.0403350760560407
ETV6	0.00466121586975193	0.041027634891906
TRIP12	0.00468693073812751	0.0411225929412143
ACVR1	0.00477956199678398	0.0412244826851305
MARS2	0.00474471215339263	0.0412244826851305
OPA1	0.00474143628214441	0.0412244826851305
ZBTB24	0.00477406259168809	0.0412244826851305
MICALL2	0.00478392391007977	0.0412244826851305
DDX3X	0.00478832466760136	0.0412244826851305
SPTB	0.00483833953530167	0.0415253128341311
FGF23	0.00489535274084381	0.0418841515559773
MRE11A	0.00493696044816695	0.0421093685284828
WARS	0.00501663708819884	0.0426568986974933
HBA1	0.00513075670836971	0.043493029943257
GTF2IRD1	0.00517848250723279	0.043762942660817
GRIN1	0.00521046430691283	0.0438985601392809
PIBF1	0.00525878126706973	0.0441705560694424
ACVRL1	0.00533707602136609	0.0446919283856036
CDC42	0.005380200878731	0.0449165255178906
CUL4B	0.00545682713524751	0.0454186065184499
ALG14	0.0055211794278173	0.0458158112157731
SRC	0.00558700703420655	0.0462228359736908
KMT5B	0.00567144262549999	0.0466412669649327
MALT1	0.00566139089743744	0.0466412669649327
HARS2	0.00572329078836014	0.0469275777438458
KARS	0.00578507569413451	0.0472934229594676
PPP2CA	0.0060992314385507	0.0497141497432165
CLCNKA	0.00633850029915643	0.0515120009562713
UPF3B	0.00642472233716535	0.0520591471732075
ABCA1	0.00658320328938895	0.0531175959238878
MYH11	0.00659390845951711	0.0531175959238878
PROS1	0.00668803312760628	0.0534965572914023
GATA4	0.0067175999309641	0.0534965572914023
TNNI2	0.00671862389213256	0.0534965572914023
DPM1	0.00668580059579533	0.0534965572914023
VIM	0.00684095035949027	0.0543135972345697
FLT4	0.00686333417166165	0.0543347288589881
TCOF1	0.0069444445512561	0.0548193258988841
STT3A	0.0069914183440917	0.0548756625013466
LEMD3	0.0069728426086237	0.0548756625013466
NANS	0.00706296634070949	0.0550827843643962
RPL21	0.00704299537382406	0.0550827843643962
SIK1	0.00707778790018013	0.0550827843643962
INO80	0.00720220136854385	0.0558931401981361
KIF14	0.00723267133714016	0.055971936892756
PCSK9	0.00731840138179399	0.0563189827006772
INPPL1	0.00730158748088546	0.0563189827006772
GNAI3	0.00742552846002989	0.056825919756802
PDHA2	0.00742552853446415	0.056825919756802
MAPK1	0.0076870354055272	0.058664217568497
CRYAA	0.00788063538555564	0.0598103319206771
LOC102724652	0.00788063538555564	0.0598103319206771
AHSG	0.00793650779623103	0.0600688982929024
PPP1CB	0.00802813795530959	0.0605959453887066
SEPSECS	0.00805253439990259	0.0606140226003596
CISD2	0.00811413135304941	0.0609112585222102
CDH23	0.00815212957379035	0.061030209173349
PINK1	0.00818247085444949	0.061091347436337
RARS	0.00820466531781374	0.0610914944610185
HTRA2	0.00849889145498186	0.0627733268492853
EGR2	0.00849889325400487	0.0627733268492853
UBE3A	0.00848219224911811	0.0627733268492853
SOD1	0.00862114609387309	0.0635060360658298
NUP85	0.00864978828511844	0.0635471112680035
PDHA1	0.00872642113186175	0.0639396016443594
MYT1L	0.00875557557079772	0.0639830522481372
VDR	0.00893732490695359	0.0651384394673469
LYST	0.00922959852449424	0.0670911449471811
TBL1XR1	0.0093303128881459	0.0674672231150707
SMAD2	0.00931198897441361	0.0674672231150707
NRL	0.00945528589930163	0.0681919179386806
MARS	0.00964325200315605	0.0693659510931982
DDX11	0.00998285702848583	0.0716217997746835
PSAT1	0.0100432886661134	0.0718682085068632
KIF1A	0.010109140476166	0.0720003484366982
PPARG	0.0101401579649506	0.0720003484366982
ABCC6	0.0101184696421558	0.0720003484366982
MRPS22	0.0102133376985819	0.0721480650245978
EMD	0.0102131015842926	0.0721480650245978
PGM1	0.0102706321594634	0.0721826316309224
EEF2	0.0102456798358347	0.0721826316309224
ARF1	0.0103241285543161	0.0723739800690608
H3F3A	0.0104356573859165	0.0727854078435443
GDI1	0.010434435306721	0.0727854078435443
PAK1	0.0105100363641386	0.0731190661191966
NF2	0.0105752493506792	0.0733874356703303
LARS2	0.0108448853809209	0.0750694955387867
TRPS1	0.0108898999212031	0.0751921661225927
EEF1A2	0.0109595421696458	0.0754838466934351
ACTA1	0.011170117964021	0.0767423316480747
LIMS2	0.011289272544506	0.0773680245276471
RDX	0.0113330758513731	0.0774754937234067
TMEM47	0.0113916867143956	0.0776834081637618
TTR	0.0115184741513034	0.0783540649057798
CLTC	0.0115754037931408	0.0785473828820266
TNC	0.0116054667915442	0.0785578894611899
ERBB4	0.0116810900101984	0.0788759876914131
REPS1	0.0117211065824824	0.078952686148506
DSP	0.0118664874252486	0.0795429996509976
GPI	0.0118376643493693	0.0795429996509976
MTHFD1	0.0119343004779274	0.0798033927589563
CDT1	0.0120365866768416	0.0802924849750572
LDLRAP1	0.012117090771856	0.0806342634697182
SERPINH1	0.0121478704053698	0.0806442963055272
MAP4K4	0.0124034425472712	0.0821429909080099
CYCS	0.0125956663545054	0.0832159731574638
BUB1B	0.0126570767296436	0.083421642081742
MED25	0.0126991101123447	0.0834989220990681
SNCB	0.012741269434643	0.0835288113386498
SBF2	0.0127997575277333	0.0835288113386498
CDH1	0.0127722678608153	0.0835288113386498
THOC2	0.0128249318316693	0.0835288113386498
RNF13	0.0129700354788285	0.0842746409060671
KISS1	0.0130728286837439	0.0847426894675633
NEU1	0.0131615511634109	0.085117543322059
SUCLA2	0.0132633515935686	0.0855750202348513
HNRNPU	0.0133371647582055	0.0858502077309723
MTOR	0.0134565138880346	0.0860193732527373
SPECC1L	0.0134085305377791	0.0860193732527373
RPL10	0.0134571142910816	0.0860193732527373
POMGNT1	0.0136554007616138	0.0866834771848984
PDHB	0.0136459765581495	0.0866834771848984
MYRF	0.013654399053108	0.0866834771848984
TPM1	0.0137113810141873	0.0868387464231862
HBB	0.0140111442732415	0.0885337212678445
CEP97	0.0140491174474882	0.0885705230385126
FANCE	0.0141459786317316	0.0889775596584947
TH	0.0143858853565558	0.0902804422717793
CACNB4	0.0144758271914784	0.0904328886905285
COL17A1	0.0144452593484456	0.0904328886905285
RASA3	0.0146302548292157	0.0911439461483349
THOC6	0.0146558142082441	0.0911439461483349
MITF	0.0146908619557868	0.0911561366851183
COL12A1	0.0148812965003835	0.0921302738394528
HCCS	0.0149388824250406	0.0922794194640961
GRN	0.0150014301201036	0.0923302522777157
ACTG1	0.0150141390273745	0.0923302522777157
ARMC5	0.0151657500548303	0.0930548806259632
CHD3	0.0155534988085223	0.0952219760388422
EPHA2	0.015704598436375	0.0959338551933771
HRAS	0.01596569619183	0.0973130376294061
CCT5	0.0160973872206351	0.0976834841252198
DPF2	0.0160880151603773	0.0976834841252198
TUBB3	0.0161784364304685	0.0979595436614082
ARMC9	0.0163035058914281	0.0985003480940451
PLOD1	0.0163800684318858	0.0987463643979113
TBK1	0.0165383466399838	0.0994828493300336
PLCD1	0.0166724918704672	0.0998537284850807
KANK2	0.0166486284986236	0.0998537284850807
PYCR2	0.016882992357486	0.100895106171093
NCF1	0.017144530554418	0.102015511182336
SHANK3	0.0171212047333313	0.102015511182336
S1PR2	0.0173609806937495	0.103080822869138
ALK	0.0175404461332196	0.103477364233447
DYSF	0.0174745293180572	0.103477364233447
GFI1B	0.0175082010595903	0.103477364233447
PDE4D	0.0178330826842027	0.10453221871272
COQ6	0.0178181695703493	0.10453221871272
MESP2	0.0177687561972211	0.10453221871272
PABPN1	0.0178917148094834	0.104653236306002
GRIN2A	0.0179694835237645	0.104885438788074
NEK1	0.0180872232301021	0.105127215187619
CAMK2G	0.0180840846921591	0.105127215187619
SPR	0.0182012552792652	0.105567280619738
ZNF687	0.0186473168835941	0.107475644381385
HSPB1	0.0186459283001678	0.107475644381385
CD36	0.0185751608719163	0.107475644381385
DDR2	0.0188756741829	0.107883501269416
SMN1	0.018913876992061	0.107883501269416
SMN2	0.018913876992061	0.107883501269416
SLC35C1	0.0188382810636952	0.107883501269416
TUBG1	0.0188244452133482	0.107883501269416
OPHN1	0.0192108722749935	0.109351142804973
RPL35	0.0195777490251902	0.111209687761647
YARS2	0.0200419965536318	0.113379261817773
TGIF1	0.0200183202065237	0.113379261817773
IKBKB	0.0201225603032307	0.11360174925287
EHMT1	0.0203587089342519	0.114699883668434
AFF4	0.020488698835673	0.114828663281597
CTCF	0.0205066070179839	0.114828663281597
IRF8	0.0204544527542228	0.114828663281597
FGA	0.0207351709554605	0.115873014162867
MPI	0.0207878900549749	0.115932463768129
PMP22	0.0209237640190018	0.116454484590606
TERT	0.0210189925220705	0.116748637899807
SCNN1G	0.0211104009850293	0.117020432019629
TUBA3E	0.0212461936068317	0.117495184526452
MAN1B1	0.021281341952341	0.117495184526452
NHEJ1	0.0214768290307047	0.118337327959183
NUP133	0.0217715320485075	0.119504533513361
XPC	0.021811953617978	0.119504533513361
TNK2	0.021818795047993	0.119504533513361
KIAA1109	0.0220643219540096	0.12060953766527
GLUD1	0.0224593966046169	0.122526015140039
POR	0.0226621179600423	0.123144250453484
ACTN1	0.0226211905056031	0.123144250453484
KIF11	0.0241991156354288	0.131237329873241
WNT4	0.0243019895658434	0.131354149455092
MLC1	0.0243160131477665	0.131354149455092
KRT81	0.0245126270759042	0.131801118693583
NUP88	0.0245398770784161	0.131801118693583
LMNB2	0.0245422772739776	0.131801118693583
TFG	0.0246052374676937	0.131882158022366
MXRA8	0.0248344523079885	0.1325947986599
CARD11	0.0248278948472351	0.1325947986599
FBXO11	0.0250305180953241	0.133172396125399
DGUOK	0.0250393107778426	0.133172396125399
KLHL40	0.0252770246991621	0.133571269817134
HEXB	0.0253082405969307	0.133571269817134
SERPINA1	0.0252921989554311	0.133571269817134
PRPF8	0.0252302206809682	0.133571269817134
AKR1C2	0.0255028966224639	0.134084885868107
PC	0.0254628677809758	0.134084885868107
DLAT	0.0257180266888284	0.134958406719471
SNAP29	0.0257934315098018	0.135096775303239
WNT7B	0.0260724367667281	0.136298981579385
STRA6	0.026278912689232	0.136600763129876
SYN1	0.0262676085656001	0.136600763129876
G6PD	0.0262211960092211	0.136600763129876
RS1	0.0264917681394054	0.137447874244937
RBCK1	0.0269447140694842	0.139535126431257
IGHMBP2	0.0272777991424836	0.140205851935713
PTS	0.0271578990038631	0.140205851935713
KRT83	0.0272516962185317	0.140205851935713
MIPEP	0.027206411736863	0.140205851935713
GNB3	0.0276524560649269	0.141866883536078
NIPBL	0.0278190504221251	0.142456289801031
LAMP2	0.0280490365072566	0.143367524262508
CHMP2B	0.0287004949504825	0.146155015875377
OAT	0.0286695225744242	0.146155015875377
APOA1	0.0293930254693084	0.149405507689935
SNAPIN	0.0294607219530015	0.149473828693406
WAS	0.029519982309921	0.149499175117339
HNRNPA2B1	0.0303008796945269	0.153172336804443
SCARB2	0.0304516649578465	0.153652631792797
ATP1A1	0.0308744489192953	0.154652921404834
SCYL1	0.0307214296045791	0.154652921404834
CRYAB	0.0308580999585535	0.154652921404834
FANCA	0.030819150695662	0.154652921404834
ZBTB11	0.0310957345334034	0.155478672667017
PLN	0.0312906086849215	0.156169613998113
MUSK	0.0315283172467781	0.157071453914781
LRRC6	0.0316667628456126	0.157476410901918
TUBB	0.0317453728711918	0.157582886955195
CYBB	0.0318787954351424	0.157960578100391
INSR	0.0321719957364195	0.159127196146922
SUCLG1	0.0324411392875251	0.160105365325836
CASK	0.032485988826549	0.160105365325836
CBR3	0.0325530330637793	0.160149296590557
TTC1	0.0326771356407978	0.160473277522991
TRIT1	0.0331019563481814	0.16177439007124
DNAJB11	0.033176962029129	0.16177439007124
RPS19	0.0330467946241653	0.16177439007124
DYRK1A	0.0331229335375603	0.16177439007124
KCNJ1	0.0332764553572739	0.161972852489911
ZAP70	0.0334910334304714	0.162729800883508
INF2	0.0335622299349356	0.162788632871035
EPAS1	0.0336447350622351	0.162902012471806
GUCY2C	0.0337164797792606	0.162962985599759
ADD1	0.0343267115609797	0.165621874519263
RALA	0.0345518824600136	0.166416846463877
FOXG1	0.0346670531558457	0.166680159588752
COPA	0.034852135766926	0.166697281315766
GRIA4	0.0348451828124287	0.166697281315766
NSDHL	0.0347457119793687	0.166697281315766
DHCR7	0.0349800624570812	0.166730228493527
SEPT9	0.0349375477599181	0.166730228493527
PPA2	0.0351514812393676	0.167257911596645
SLC4A1	0.0353627983888669	0.167581697954864
LSS	0.0353075360534309	0.167581697954864
AR	0.0354020138692307	0.167581697954864
STAMBP	0.0363763474634853	0.171604173393668
