term.id	term.name	adjusted.p.val	term.size	overlap
GO:0007346	regulation of mitotic cell cycle	3.7065438741594e-14	713	ATM,CENPF,TTK,ANAPC1,CTNNB1,AKT1,MKI67,DCTN1,BRCA2,PPP2R1A,CUL1,RCC2,STAT5B,CDK4,DYNC1H1,RDX,TOP2B,NIPBL,MAP2K2,EGFR,RINT1,ERCC2,CDK5RAP2,CENPE,SLF1,HMMR,ATRX,ALMS1,HRAS,NBN,CASP2,MAP2K3,INSR,CUL9,PCM1,NUMA1,CEP250,BLM,CENPJ,ANAPC7,TUBB4A,RAD51C,STK25,CLTC,ATAD5,HAUS8,BUB1,PSMD2,ODF2,CD28,KIF14,YWHAE,EIF4EBP1,CDT1,ZFP36L2,MAP2K1,IQGAP1,SMC1A,PNPT1,CHMP2B,CEP135,RAD21,CEP72,AATF,BUB1B,AURKA,ESPL1,CEP57,ORC1,SMC3,TUBA1A,RPTOR,BRCA1,CDC73,CDK11B,EIF4E,GBF1,CDC7,ANKRD17,NDC80,E2F1,MAP2K4,ZMPSTE24,DCTN2,GEN1,CDC25A,NEK4,PSMA4,TUBG1,HAUS7,IK,NLE1,APPL1,PSMD13,HAUS5,CEP131,ASNS,PLRG1,TP53,PKMYT1,ZFYVE19
GO:0044770	cell cycle phase transition	4.83067948799934e-14	642	ATM,CENPF,TTK,ANAPC1,AKT1,POLA1,DCTN1,PPP2R1A,CUL1,RCC2,CDK4,PHF8,DYNC1H1,RDX,AKAP8L,EGFR,RINT1,ERCC2,CDK5RAP2,CENPE,HMMR,CACUL1,ALMS1,NBN,CASP2,PCM1,UBE2S,CEP250,BLM,PIAS1,CENPJ,ANAPC7,TUBB4A,RAD51C,ATAD5,HAUS8,BUB1,PSMD2,ODF2,KIF14,YWHAE,MCM4,EIF4EBP1,CDT1,CTDP1,ZFP36L2,MASTL,RPA1,CUL2,CEP135,RAD21,CEP72,BUB1B,AURKA,ESPL1,CEP57,TYMS,ORC1,DNM2,TUBA1A,MCM10,RPTOR,BRCA1,CDC73,NPAT,EIF4E,CDC7,ANKRD17,TIMELESS,NDC80,E2F1,DHFR,DCTN2,GEN1,POLE2,CDC25A,PSMA4,TUBG1,HAUS7,PPP6C,IK,POLE,NPM1,APPL1,PSMD13,HAUS5,CEP131,ORC4,PLRG1,TP53,PKMYT1,ZFYVE19,GSPT1,DTL,MCM2,RAD17,PSME4,VPS4B
GO:0000819	sister chromatid segregation	8.6009490827141e-14	189	ATM,CENPF,TTK,ANAPC1,SMC2,CTNNB1,PPP2R1A,NCAPD2,NCAPD3,SMC1B,AKAP8L,TOP2B,NIPBL,KIF18A,CDK5RAP2,CENPE,CHAMP1,SLF1,CENPC,ATRX,ESCO2,NUMA1,ANAPC7,RAD51C,KIF18B,KIF4B,BUB1,PDS5A,KIF14,CDT1,SMC1A,CHMP2B,RAD21,BUB1B,ESPL1,SMC3,NDC80,TTN,DCTN2,DIS3L2,GEN1,TUBG1,IK,HIRA,KIFC1
GO:0007059	chromosome segregation	1.62443165475222e-13	328	ATM,CENPF,TTK,ANAPC1,SMC2,CTNNB1,MKI67,PPP2R1A,RCC2,NCAPD2,TOP1,DYNC1H1,NCAPD3,SMC1B,AKAP8L,SMC6,TOP2B,NIPBL,SPICE1,KIF18A,ERCC2,CDK5RAP2,CENPE,CHAMP1,SLF1,CENPC,ATRX,ESCO2,NUMA1,ANAPC7,RAD51C,KIF18B,KIF4B,BUB1,PDS5A,SMARCAD1,KIF14,CDT1,ERCC4,TOP3B,SMC1A,CHMP2B,RAD21,BUB1B
GO:0140014	mitotic nuclear division	4.05761347954851e-13	271	ATM,CENPF,TTK,ANAPC1,SMC2,MKI67,PPP2R1A,NCAPD2,NCAPD3,AKAP8L,MYBL2,NIPBL,SPICE1,KIF18A,CDK5RAP2,CENPE,CHAMP1,SLF1,CENPC,ATRX,INSR,CUL9,NUMA1,UBE2S,ANAPC7,KIF18B,KIF4B,BUB1,PDS5A,CD28,KIF14,FLNA,CDT1,CTDP1,SMC1A,GOLGA2,CHMP2B,RAD21,BUB1B,AURKA
REAC:R-HSA-8953854	Metabolism of RNA	6.22705235600445e-13	662	PRPF8,SF3B1,AKT1,POLR2A,POLR2B,PPP2R1A,DIS3,SF3B3,ADAR,RANBP2,TSEN2,RNGTT,EXOSC10,SNRNP200,ERCC2,EFTUD2,TFIP11,ELAC2,NOP14,ZC3H11A,FBL,SLU7,TRMT44,NUP160,NUP133,NOB1,NUP210,SMG1,RCL1,PRPF6,SUPT5H,PSMD2,NUP88,XRN1,PAPOLA,SRSF1,NUP205,UTP4,UBC,THOC5,TSR1,RTCB,XRN2,RPL3,PWP2,DDX21,METTL3,THOC1,DCP2,NUP50,CRNKL1,NSUN2,NUP85,NOC4L,XAB2,HEATR1,RPS4X,TRDMT1,LSM7,WDR36,PPIL3,TRMT5,EIF4E,CPSF3,THUMPD1,RPL19,USP39,LAS1L,RPS8,POLR2J,TRMT1,GTPBP3,SF3A2,SF3A1,RPL26L1,NCBP1,PSMA4,RPL14,XPOT,PSMD13,RPL6,ELAVL2,TRMU,RBM28,KHSRP,POLR2C,PLRG1,RPL17,CPSF2,UTP20,GSPT1,LSM3,PSME4,TSR3,THOC3,EXOSC5,TRMT6,PSMD12,UTP15,HBS1L
GO:0000280	nuclear division	1.66514217823406e-12	418	ATM,CENPF,TTK,ANAPC1,SMC2,RAD50,MKI67,BRCA2,PPP2R1A,NCAPD2,ASPM,NCAPD3,AKAP8L,MYBL2,TOP2B,NIPBL,SPICE1,PDE3A,KIF18A,TDRD9,CDK5RAP2,CENPE,CHAMP1,SLF1,CENPC,ATRX,INSR,CUL9,NUMA1,UBE2S,ANAPC7,RAD51C,KIF18B,KIF4B,BUB1,PDS5A,CD28,KIF14,FLNA,CDT1,CTDP1,ERCC4,MASTL,SMC1A,GOLGA2,CHMP2B,RAD21,BUB1B,AURKA
GO:0000070	mitotic sister chromatid segregation	2.9335533217054e-12	157	ATM,CENPF,TTK,ANAPC1,SMC2,PPP2R1A,NCAPD2,NCAPD3,AKAP8L,NIPBL,KIF18A,CDK5RAP2,CENPE,CHAMP1,SLF1,CENPC,ATRX,NUMA1,ANAPC7,KIF18B,KIF4B,BUB1,PDS5A,KIF14,CDT1,SMC1A,CHMP2B,RAD21,BUB1B,ESPL1,NDC80,TTN,DCTN2,DIS3L2,GEN1,TUBG1,IK,HIRA,KIFC1
GO:1902749	regulation of cell cycle G2/M phase transition	3.6572929419229e-12	218	ATM,CENPF,DCTN1,PPP2R1A,CUL1,RCC2,CDK4,DYNC1H1,RINT1,CDK5RAP2,HMMR,ALMS1,NBN,PCM1,CEP250,BLM,CENPJ,TUBB4A,RAD51C,ATAD5,HAUS8,PSMD2,ODF2,KIF14,YWHAE,CEP135,RAD21,CEP72,AURKA,CEP57,ORC1,TUBA1A,BRCA1,CDC7,DCTN2,CDC25A,PSMA4,TUBG1,HAUS7,NPM1,PSMD13,HAUS5,CEP131,TP53,ZFYVE19,DTL,RAD17,PSME4,VPS4B,PSMD12
GO:0098813	nuclear chromosome segregation	3.90314711139016e-12	267	ATM,CENPF,TTK,ANAPC1,SMC2,CTNNB1,PPP2R1A,RCC2,NCAPD2,DYNC1H1,NCAPD3,SMC1B,AKAP8L,TOP2B,NIPBL,SPICE1,KIF18A,CDK5RAP2,CENPE,CHAMP1,SLF1,CENPC,ATRX,ESCO2,NUMA1,ANAPC7,RAD51C,KIF18B,KIF4B,BUB1,PDS5A,KIF14,CDT1,ERCC4,SMC1A,CHMP2B,RAD21,BUB1B
GO:0016032	viral process	4.18851384013854e-12	838	PIK3R1,CHD1,ROCK2,DOCK2,RAD50,CTNNB1,RICTOR,POLA1,POLR2A,SMARCA4,POLR2B,CUL1,IKBKB,TOP1,ADAR,PSIP1,RANBP2,TOP2B,RNGTT,UBR5,EGFR,ERCC2,TFRC,TRIM32,KPNA2,ZC3H7B,INSR,SND1,MAP3K7,KAT5,NUP160,NUP133,UBE3A,NUP210,CD55,CREBBP,SUPT5H,BUB1,STAT3,MORC3,NUP88,IFIH1,WWP1,CD28,YWHAE,HDAC1,AP1M1,KRT18,NUP205,UBC,CTDP1,SP100,GTF2B,SSB,PPID,USF2,IQGAP1,CUL2,TRIM21,CHMP2B,SRPK2,RPL3,IGF2R,SYK,SUPT6H,NUP50,TYMS,REST,NUP85,KDM4A,DDX58,OGT,RPTOR,SRCAP,RPS4X,EIF4E,KRT8,GBF1,ANKRD17,FAM111A,ITSN2,RPL19,MON1B,RPS8,IKBKG,POLR2J,CAV1,KPNA1,RHOA,RELA,ITGAV,PSMA4,MSH6,IK,NPM1,RPL14,RPL6,ZYX,KRT7,EIF3L,POLR2C,RPL17,TP53,IFIT1,ATP6V1H,HYAL2,XRCC5
GO:0044403	symbiotic process	6.55233404061514e-12	891	PIK3R1,CHD1,ROCK2,DOCK2,RAD50,CTNNB1,RICTOR,POLA1,POLR2A,SMARCA4,POLR2B,CUL1,IKBKB,TOP1,ADAR,PSIP1,RANBP2,TOP2B,RNGTT,EXOC2,UBR5,EGFR,ERCC2,TFRC,TRIM32,KPNA2,ZC3H7B,INSR,SND1,MAP3K7,KAT5,NUP160,NUP133,UBE3A,NUP210,CD55,CREBBP,SUPT5H,BUB1,STAT3,MORC3,NUP88,IFIH1,WWP1,CD28,YWHAE,HDAC1,AP1M1,KRT18,NUP205,UBC,CTDP1,SP100,GTF2B,SSB,PPID,THOC5,USF2,IQGAP1,CUL2,TRIM21,CHMP2B,SRPK2,RPL3,IGF2R,SYK,SUPT6H,THOC1,NUP50,TYMS,REST,NUP85,KDM4A,DDX58,OGT,RPTOR,SRCAP,RPS4X,EIF4E,KRT8,GBF1,F2RL1,ANKRD17,FAM111A,ITSN2,RPL19,MON1B,RPS8,IKBKG,POLR2J,CAV1,KPNA1,RHOA,RELA,ITGAV,PSMA4,MSH6,IK,NPM1,RPL14,RPL6,ZYX,KRT7,EIF3L,POLR2C,RPL17,TP53,IFIT1,ATP6V1H,HYAL2,XRCC5
GO:0048285	organelle fission	7.56893315201161e-12	463	ATM,CENPF,TTK,ANAPC1,SMC2,RAD50,MKI67,BRCA2,PPP2R1A,NCAPD2,ASPM,NCAPD3,AKAP8L,MYBL2,TOP2B,NIPBL,SPICE1,PDE3A,KIF18A,TDRD9,CDK5RAP2,CENPE,CHAMP1,SLF1,CENPC,ATRX,INSR,CUL9,NUMA1,UBE2S,ANAPC7,RAD51C,KIF18B,KIF4B,BUB1,PDS5A,CD28,KIF14,FLNA,CDT1,CTDP1,ERCC4,MASTL,TMEM135,SMC1A,GOLGA2,CHMP2B,RAD21,BUB1B,AURKA,INF2,ESPL1,PEX11B,DNM2,SMC3
GO:0010389	regulation of G2/M transition of mitotic cell cycle	1.29098374609123e-11	201	ATM,CENPF,DCTN1,PPP2R1A,CUL1,RCC2,CDK4,DYNC1H1,RINT1,CDK5RAP2,HMMR,ALMS1,NBN,PCM1,CEP250,BLM,CENPJ,TUBB4A,RAD51C,HAUS8,PSMD2,ODF2,KIF14,YWHAE,CEP135,RAD21,CEP72,AURKA,CEP57,ORC1,TUBA1A,BRCA1,CDC7,DCTN2,CDC25A,PSMA4,TUBG1,HAUS7,PSMD13,HAUS5,CEP131,ZFYVE19,DTL,RAD17,PSME4,VPS4B,PSMD12
GO:0006396	RNA processing	1.54565797215603e-11	941	AHNAK,MDN1,PIK3R1,PRPF8,SF3B1,POLR2A,POLR2B,PPP2R1A,DIS3,DICER1,NVL,SF3B3,ADAR,AKAP8L,PSIP1,TSEN2,RNGTT,EXOSC10,MAP2K2,SNRNP200,EGFR,TRMT2A,ERCC2,EFTUD2,TFIP11,COIL,ELAC2,NOP14,SETX,SBDS,ZC3H7B,NCOR2,ZC3H11A,FBL,SLU7,TRMT44,NOB1,NCOR1,RCL1,PRPF6,SUPT5H,PAPOLA,SRSF1,UTP4,AGO1,SSB,MAP2K1,THOC5,KRI1,AFF2,TSR1,PNPT1,RTCB,SRPK2,XRN2,PWP2,DDX21,ZC3H3,SUPT6H,METTL3,TFB2M,USP4,THOC1,RPL7L1,DHX35,CRNKL1,REST,NSUN2,NOC4L,XAB2,HEATR1,RBBP6,CDC73,CDK11B,TRDMT1,LSM7,WDR36,PPIL3,TRMT5,CPSF3,THUMPD1,PUM1,RSRC1,USP39,LAS1L,RPS8,POLR2J,TRMT1,GTPBP3,SF3A2,SF3A1,ZMPSTE24,RPF2,ACIN1,NCBP1,IK,RPL14,SCAF8,MTPAP,ELAVL2,TRMU,RBM28,KHSRP,POLR2C,DROSHA,DUS3L,PLRG1,RNF40,TP53,CPSF2,DAZAP1,UTP20,SSU72,LSM3,NONO,FXR1,LGALS3,TSR3,THOC3,EXOSC5,TRMT6,UTP15,SMU1
GO:0044419	interspecies interaction between organisms	6.54403838554078e-11	945	PIK3R1,CHD1,ROCK2,DOCK2,RAD50,CTNNB1,RICTOR,POLA1,POLR2A,SMARCA4,POLR2B,CUL1,IKBKB,TOP1,ADAR,PSIP1,RANBP2,TOP2B,RNGTT,EXOC2,UBR5,EGFR,ERCC2,TFRC,TRIM32,KPNA2,ZC3H7B,INSR,SND1,MAP3K7,KAT5,NUP160,NUP133,UBE3A,NUP210,CD55,CREBBP,SUPT5H,BUB1,STAT3,MORC3,NUP88,IFIH1,WWP1,CD28,YWHAE,HDAC1,AP1M1,KRT18,NUP205,UBC,CTDP1,SP100,GTF2B,SSB,PPID,THOC5,USF2,IQGAP1,CUL2,TRIM21,CHMP2B,SRPK2,RPL3,IGF2R,SYK,SUPT6H,THOC1,NUP50,TYMS,REST,NUP85,KDM4A,DDX58,OGT,RPTOR,SRCAP,RPS4X,EIF4E,KRT8,GBF1,F2RL1,ANKRD17,FAM111A,ITSN2,RPL19,MON1B,RPS8,IKBKG,POLR2J,CAV1,KPNA1,RHOA,RELA,ITGAV,PSMA4,MSH6,IK,NPM1,RPL14,HMGN2,APOL1,RPL6,ZYX,KRT7,EIF3L,POLR2C,RPL17,TP53,IFIT1,ATP6V1H,HYAL2,XRCC5
REAC:R-HSA-5663202	Diseases of signal transduction	6.62909655450585e-11	361	PIK3R1,BRAF,MTOR,PIK3CA,CTNNB1,AKT1,RICTOR,POLR2A,POLR2B,PPP2R1A,PIK3R2,CUL1,SMAD4,STAT5B,PIK3CB,PPP2R5D,MAP2K2,ZMYM2,EGFR,TNKS2,MPRIP,HRAS,NCOR2,SND1,PEBP1,OS9,NCOR1,VAV1,CREBBP,PSMD2,STAT3,PDPK1,CD28,HDAC1,BRAP,TGFBR2,HDAC9,UBC,MAP2K1,IQGAP1
GO:0044839	cell cycle G2/M phase transition	2.84506419845091e-10	276	ATM,CENPF,DCTN1,PPP2R1A,CUL1,RCC2,CDK4,DYNC1H1,AKAP8L,RINT1,CDK5RAP2,HMMR,ALMS1,NBN,PCM1,CEP250,BLM,CENPJ,TUBB4A,RAD51C,ATAD5,HAUS8,PSMD2,ODF2,KIF14,YWHAE,MASTL,CEP135,RAD21,CEP72,AURKA,CEP57,ORC1,DNM2,TUBA1A,BRCA1,CDC7,DCTN2,CDC25A,PSMA4,TUBG1,HAUS7,NPM1,PSMD13,HAUS5,CEP131,TP53,PKMYT1,ZFYVE19,DTL,RAD17,PSME4,VPS4B
GO:1901990	regulation of mitotic cell cycle phase transition	3.553779575939e-10	448	ATM,CENPF,TTK,ANAPC1,AKT1,DCTN1,PPP2R1A,CUL1,RCC2,CDK4,DYNC1H1,RDX,EGFR,RINT1,ERCC2,CDK5RAP2,CENPE,HMMR,ALMS1,NBN,CASP2,PCM1,CEP250,BLM,CENPJ,ANAPC7,TUBB4A,RAD51C,ATAD5,HAUS8,BUB1,PSMD2,ODF2,KIF14,YWHAE,CDT1,ZFP36L2,CEP135,RAD21,CEP72,BUB1B,AURKA,ESPL1,CEP57,ORC1,TUBA1A,RPTOR,BRCA1,CDC73,CDC7,ANKRD17,NDC80,E2F1,DCTN2,GEN1,CDC25A,PSMA4,TUBG1,HAUS7,IK,APPL1,PSMD13,HAUS5,CEP131,PLRG1,TP53,ZFYVE19,DTL,RAD17,PSME4,VPS4B
